relative_sec,EEG1,EEG2,EEG3,EEG4
0.765,-1994.896295,-2069.363313,-1851.951709,-2004.143198
0.77,-2001.725353,-1973.78643,-1831.412179,-1998.006022
0.775,-2010.076549,-1975.488085,-1833.764576,-2004.135718
0.78,-2013.304083,-1986.857381,-1842.605699,-1999.386045
0.785,-2023.929139,-1983.566269,-1837.392279,-1991.061028
0.79,-2042.991409,-2008.223429,-1859.809239,-2018.493194
0.795,-2040.923244,-1988.674972,-1865.636003,-2006.342259
0.8,-2036.57748,-2005.238989,-1864.558912,-2009.364098
0.805,-2039.139312,-2002.134872,-1859.78306,-2011.428523
0.81,-2054.517781,-2001.169978,-1881.384722,-2038.404422
0.815,-2052.412217,-2007.288454,-1872.906369,-2034.178335
0.82,-2049.857865,-2011.574379,-1887.944506,-2047.208146
0.825,-2044.82396,-2005.265168,-1882.716126,-2055.922113
0.83,-2065.464468,-2020.53518,-1891.706846,-2034.683221
0.835,-2063.601998,-2019.615164,-1893.490778,-2046.901474
0.84,-2070.662929,-2010.400051,-1906.8871,-2058.345568
0.845,-2071.500666,-2038.071571,-1884.713233,-2031.642682
0.85,-2068.605984,-1994.774749,-1892.802637,-2038.954187
0.855,-2068.519966,-2004.337673,-1899.048269,-2033.179781
0.86,-2078.030532,-2005.781274,-1891.669447,-2031.635203
0.865,-2097.193779,-2036.280158,-1919.22503,-2053.857688
0.87,-2084.111609,-2018.990601,-1897.952479,-2037.648962
0.875,-2071.773679,-1997.149585,-1906.475711,-2032.031632
0.88,-2087.971186,-2028.620843,-1905.447238,-2046.531224
0.885,-2093.674533,-2068.181505,-1911.595634,-2044.242405
0.89,-2095.746438,-1994.931825,-1906.449531,-2037.140335
0.895,-2091.400674,-2012.67391,-1907.578981,-2039.118742
0.9,-2092.230932,-2006.518035,-1919.023075,-2047.948646
0.905,-2098.499004,-2018.250101,-1925.994249,-2063.603868
0.91,-2112.699404,-2015.766807,-1923.129485,-2059.209485
0.915,-2100.918719,-2019.805899,-1926.876865,-2051.015364
0.92,-2099.351701,-2024.858504,-1919.124052,-2047.593356
0.925,-2104.378127,-2031.837157,-1921.872879,-2059.086068
0.93,-2086.071316,-2033.897842,-1914.479097,-2038.83825
0.935,-2083.670301,-2039.178581,-1908.925345,-2045.068923
0.94,-2087.369062,-1998.731563,-1910.653179,-2034.081097
0.945,-2097.448092,-2028.893856,-1929.543414,-2036.627969
0.95,-2093.539897,-1997.71805,-1929.621952,-2042.989539
0.955,-2104.658619,-2016.458689,-1921.985076,-2080.048208
0.96,-2080.592363,-2007.292194,-1916.801575,-2044.377042
0.965,-2098.057696,-2001.323314,-1918.622906,-2058.712078
0.97,-2091.819543,-2036.2091,-1918.151678,-2069.460551
0.975,-2088.412494,-2016.690562,-1924.872279,-2051.93538
0.98,-2104.782036,-2008.874172,-1919.539181,-2068.413379
0.985,-2130.03758,-2029.643706,-1931.961259,-2056.810339
0.99,-2129.517734,-2030.305668,-1929.803337,-2064.028346
0.995,-2138.792686,-2013.880028,-1931.359135,-2060.075272
1,-2123.462836,-2002.364876,-1924.859189,-2042.336926
1.005,-2145.76386,-2056.477488,-1939.886107,-2054.697296
1.01,-2136.126137,-2014.291417,-1930.091309,-2048.638658
1.015,-2126.148084,-2011.53885,-1925.442613,-2030.672178
1.02,-2128.276087,-2039.550701,-1952.033302,-2049.263221
1.025,-2125.033594,-2017.410493,-1935.794656,-2052.857265
1.03,-2116.042875,-2001.149408,-1913.022406,-2032.007323
1.035,-2134.110331,-2035.8295,-1935.689939,-2030.567461
1.04,-2126.394918,-2025.499897,-1935.67124,-2055.983821
1.045,-2138.609431,-2014.399874,-1945.873687,-2034.883306
1.05,-2147.746007,-2059.514287,-1952.85608,-2066.792132
1.055,-2130.404091,-2045.493402,-1924.189747,-2045.657958
1.06,-2126.495895,-2011.856742,-1928.135341,-2037.486276
1.065,-2120.803767,-2033.465884,-1937.795503,-2017.986438
1.07,-2125.467423,-2004.466699,-1935.981651,-2054.18119
1.075,-2125.92369,-2011.217219,-1918.583637,-2047.374572
1.08,-2150.797765,-2039.348746,-1952.029562,-2072.933048
1.085,-2148.269593,-2014.373694,-1943.094941,-2064.608031
1.09,-2125.344006,-2023.457911,-1919.058604,-2058.515734
1.095,-2126.204183,-2019.299143,-1922.024345,-2050.074779
1.1,-2092.339389,-2024.684599,-1915.726353,-2038.144499
1.105,-2076.2279,-2023.682305,-1911.952794,-2041.888138
1.11,-2100.080982,-2048.414264,-1903.953148,-2036.798135
1.115,-2093.532417,-1998.08643,-1912.457681,-2031.472517
1.12,-2096.40466,-1996.867223,-1915.928308,-2022.556596
1.125,-2099.867807,-1978.855865,-1911.167415,-2016.05291
1.13,-2114.285122,-2016.610155,-1910.920582,-2029.737203
1.135,-2114.932124,-2025.107207,-1916.59775,-2043.118565
1.14,-2124.532448,-2038.563367,-1920.902375,-2058.676549
1.145,-2116.667438,-2023.637427,-1906.657096,-2016.135187
1.15,-2139.619204,-2014.246538,-1931.145961,-2066.470501
1.155,-2152.933248,-2077.413448,-1943.558689,-2090.476919
1.16,-2141.28346,-2036.685938,-1944.115934,-2086.946453
1.165,-2138.220481,-2007.79521,-1934.448292,-2060.280966
1.17,-2135.456695,-1996.418435,-1950.294249,-2081.183267
1.175,-2131.238088,-2031.135926,-1942.590055,-2075.666915
1.18,-2135.374418,-2044.670624,-1941.845815,-2052.030747
1.185,-2099.198365,-2003.68506,-1904.024206,-2035.571447
1.19,-2109.041782,-2003.075457,-1916.21628,-2029.037842
1.195,-2128.810893,-2031.947484,-1925.659528,-2033.742636
1.2,-2094.351455,-1995.188008,-1894.120951,-2006.639581
1.205,-2069.641936,-2020.929739,-1890.612925,-2036.065114
1.21,-2061.466515,-2008.644168,-1886.166184,-2027.126753
1.215,-2050.964876,-1984.2488,-1886.024068,-2001.927307
1.22,-2053.680043,-2044.842659,-1895.254141,-2012.578542
1.225,-2055.078766,-2003.397088,-1888.978589,-2008.674087
1.23,-2058.396057,-2020.092001,-1896.952056,-2036.005276
1.235,-2072.035472,-1988.145776,-1907.737927,-2023.450432
1.24,-2077.458327,-2004.399381,-1911.952794,-2025.881367
1.245,-2078.748592,-2022.818389,-1901.155703,-2013.494818
1.25,-2060.755934,-1999.623529,-1888.507361,-1995.225407
1.255,-2067.592471,-1987.61471,-1889.943483,-2016.572756
1.26,-2073.654849,-2009.175233,-1902.255234,-2023.345714
1.265,-2081.044891,-2038.511009,-1912.390363,-2023.985237
1.27,-2071.885876,-1996.736326,-1890.06316,-2014.53451
1.275,-2081.183267,-1997.147715,-1907.334018,-2032.598227
1.28,-2084.048031,-2000.105976,-1905.853017,-2034.939404
1.285,-2071.085537,-2021.6478,-1892.3071,-2022.02927
1.29,-2082.140682,-2011.407954,-1918.527538,-2027.590501
1.295,-2074.71324,-1988.291632,-1893.346792,-2018.341728
1.3,-2057.333925,-2011.55007,-1885.706176,-1996.556811
1.305,-2069.832671,-2029.026622,-1894.18453,-2023.588808
1.31,-2084.837149,-1983.392363,-1905.901636,-2032.46733
1.315,-2079.9678,-2006.710639,-1912.132309,-2034.161505
1.32,-2073.048985,-1997.383329,-1905.561305,-2020.914779
1.325,-2072.577757,-2000.300451,-1901.151963,-2031.610893
1.33,-2083.909654,-2015.476965,-1923.165014,-2034.090447
1.335,-2066.070332,-2001.231686,-1914.787638,-2018.547423
1.34,-2062.300512,-2014.646707,-1902.962075,-2013.075949
1.345,-2074.930155,-1999.238319,-1902.78256,-2009.612802
1.35,-2087.881428,-2012.922613,-1913.314118,-2016.135187
1.355,-2093.749331,-2018.079935,-1915.079351,-2042.153671
1.36,-2082.95598,-1994.372709,-1903.635257,-2014.317596
1.365,-2092.698419,-2010.731032,-1916.193841,-2011.329416
1.37,-2103.944298,-2042.295788,-1930.555057,-2024.564922
1.375,-2085.525291,-2023.177419,-1913.59087,-2022.837088
1.38,-2077.477026,-1998.800751,-1906.051232,-2014.964599
1.385,-2086.864175,-2022.119027,-1912.151009,-2037.101066
1.39,-2083.195333,-2003.857096,-1905.475288,-2021.232671
1.395,-2076.58319,-2009.964352,-1904.768446,-2023.046522
1.4,-2091.55775,-2022.294803,-1921.736373,-2028.581574
1.405,-2082.57825,-1993.280659,-1922.308577,-2021.116734
1.41,-2082.413694,-2007.275364,-1896.716442,-2000.820297
1.415,-2095.27521,-2017.990178,-1918.153548,-2035.077781
1.42,-2089.523244,-1998.778312,-1904.110224,-2036.23715
1.425,-2086.849216,-2015.215172,-1906.761813,-2037.70319
1.43,-2096.834749,-2061.747007,-1913.927461,-2030.010216
1.435,-2093.132248,-1989.335064,-1907.827685,-2031.910085
1.44,-2093.569816,-2026.853741,-1912.973787,-2040.534295
1.445,-2100.294156,-2028.581574,-1926.145715,-2041.600166
1.45,-2087.335403,-1979.289693,-1932.870055,-2030.922752
1.455,-2085.532771,-1997.746099,-1904.802106,-2025.73925
1.46,-2100.53351,-2024.894033,-1909.11047,-2042.594979
1.465,-2075.311624,-2011.867961,-1896.166677,-2018.121074
1.47,-2087.354102,-2004.216126,-1901.548393,-2022.852048
1.475,-2090.839689,-2013.513517,-1900.13845,-2031.71935
1.48,-2092.043937,-1992.506499,-1906.612217,-2036.057634
1.485,-2104.63618,-2005.401674,-1915.943268,-2047.81962
1.49,-2090.892048,-2011.864222,-1900.340405,-2050.362752
1.495,-2082.312717,-2030.518843,-1913.186961,-2038.376372
1.5,-2102.130447,-2015.761197,-1925.337896,-2057.973448
1.505,-2111.558735,-2017.489031,-1919.784145,-2058.64663
1.51,-2126.379958,-2018.237011,-1908.691601,-2062.229454
1.515,-2136.283213,-2013.558396,-1900.777973,-2049.67835
1.52,-2153.546591,-2020.15184,-1909.817311,-2069.941128
1.525,-2156.497373,-2015.368508,-1891.873271,-2081.100989
1.53,-2169.923613,-2017.945299,-1901.013587,-2068.149716
1.535,-2188.533356,-2031.420158,-1922.667608,-2089.377388
1.54,-2157.308931,-2016.097788,-1891.136511,-2077.925814
1.545,-2169.28783,-2053.77728,-1895.156904,-2090.944406
1.55,-2181.446245,-2051.828792,-1905.033979,-2104.460405
1.555,-2166.70356,-2065.240074,-1901.009847,-2090.667654
1.56,-2146.743713,-2022.272363,-1888.522321,-2085.297157
1.565,-2159.526692,-2015.727538,-1901.185622,-2071.485707
1.57,-2147.379496,-2028.989223,-1911.578804,-2069.069731
1.575,-2159.466853,-2039.21785,-1913.071024,-2086.075056
1.58,-2148.901636,-2022.066669,-1895.362598,-2069.716734
1.585,-2146.021913,-2021.875934,-1902.790039,-2069.320305
1.59,-2152.058111,-2055.789347,-1899.330632,-2076.399935
1.595,-2156.946161,-2033.316288,-1902.240274,-2065.490647
1.6,-2154.002859,-2028.805968,-1900.576019,-2067.570031
1.605,-2152.174048,-2034.673871,-1906.903929,-2075.521059
1.61,-2150.921182,-2043.096126,-1912.711994,-2084.111609
1.615,-2128.19007,-2046.3087,-1897.097912,-2048.122552
1.62,-2148.486507,-2053.874518,-1908.605584,-2075.255526
1.625,-2119.19935,-2009.979312,-1887.942637,-2054.031594
1.63,-2142.644783,-2020.944699,-1902.184176,-2052.468315
1.635,-2136.922736,-2010.383221,-1892.497835,-2052.184083
1.64,-2152.944468,-2034.019389,-1904.570232,-2057.801413
1.645,-2137.708115,-2053.870778,-1896.297573,-2029.957858
1.65,-2146.87087,-2008.438473,-1909.809832,-2047.598966
1.655,-2141.025406,-2053.739881,-1905.38179,-2054.297126
1.66,-2140.920689,-2065.946915,-1913.807785,-2083.636642
1.665,-2152.86593,-2001.317704,-1910.101544,-2077.607923
1.67,-2170.656634,-2036.689677,-1933.77511,-2101.128154
1.675,-2177.788623,-2066.290986,-1941.931832,-2107.179312
1.68,-2148.250893,-2031.73431,-1918.901528,-2086.946453
1.685,-2148.284552,-2042.93905,-1919.357796,-2075.569677
1.69,-2127.554287,-2016.209985,-1894.255588,-2067.121243
1.695,-2142.420389,-2023.633687,-1910.63261,-2067.330678
1.7,-2118.054941,-2047.236195,-1907.472394,-2038.952317
1.705,-2120.755149,-2027.803675,-1897.733695,-2053.145237
1.71,-2117.082567,-2045.448523,-1894.55104,-2037.452617
1.715,-2128.646338,-2040.788608,-1908.268993,-2053.134018
1.72,-2114.958304,-2012.399027,-1904.297219,-2039.834933
1.725,-2111.195964,-2013.666853,-1905.217234,-2037.950024
1.73,-2116.420605,-2025.38022,-1895.863745,-2020.458512
1.735,-2128.018034,-2034.400859,-1913.905022,-2013.367661
1.74,-2134.304806,-2054.772094,-1919.668208,-2080.072517
1.745,-2128.810893,-2011.228439,-1918.276965,-2040.788608
1.75,-2152.058111,-2012.638381,-1927.106869,-2073.565091
1.755,-2135.980281,-2035.85942,-1926.69174,-2049.457696
1.76,-2155.319304,-2026.247877,-1955.253356,-2062.936295
1.765,-2166.875595,-2025.413879,-1972.333479,-2019.40012
1.77,-2178.678719,-2021.961951,-1962.145992,-2076.545791
1.775,-2183.230177,-2095.035857,-1955.545068,-2095.697819
1.78,-2145.872317,-1982.737881,-1926.68052,-2021.875934
1.785,-2153.726107,-2076.321397,-1934.111701,-2070.767646
1.79,-2135.531493,-2033.97451,-1928.288677,-2049.154764
1.795,-2158.498219,-2000.027438,-1971.132971,-2082.600689
1.8,-2171.341035,-2039.917211,-1978.025607,-2075.049831
1.805,-2181.719258,-2006.392748,-1952.48209,-2080.446507
1.81,-2193.23067,-2101.681659,-1932.892494,-2053.148977
1.815,-2161.243306,-2109.591547,-1912.195888,-2027.511963
1.82,-2141.436795,-2061.369277,-1876.573341,-2047.580266
1.825,-2179.078888,-2016.146407,-1920.214233,-2077.125476
1.83,-2165.226299,-2043.567353,-1932.757858,-2097.242398
1.835,-2149.47758,-2072.035472,-1913.688108,-2090.488138
1.84,-2096.756211,-2018.139774,-1864.792656,-2044.704283
1.845,-2072.888169,-1998.206107,-1853.913287,-2026.85748
1.85,-2049.375418,-1993.707007,-1859.968185,-2034.999243
1.855,-2012.780497,-1976.447369,-1822.374711,-2016.752271
1.86,-2040.32112,-2026.13942,-1793.207231,-2032.295295
1.865,-2039.408585,-1966.648831,-1769.780497,-2027.474564
1.87,-2027.766276,-1986.657296,-1766.642721,-2054.039073
1.875,-2025.615834,-1999.675888,-1746.14807,-2054.270947
1.88,-2004.937927,-1996.519412,-1725.376665,-2023.813202
1.885,-2002.065684,-1984.058065,-1726.117165,-2013.03481
1.89,-2017.399273,-1983.676596,-1732.097265,-2046.660251
1.895,-2036.487723,-1996.257619,-1732.321659,-2034.931924
1.9,-2046.533094,-1988.706761,-1742.580205,-2042.609939
1.905,-2074.657142,-2015.67144,-1776.587115,-2085.345776
1.91,-2083.546884,-2019.287923,-1785.237504,-2091.374495
1.915,-2087.967446,-1999.410355,-1835.928108,-2094.239258
1.92,-2089.418527,-2004.111409,-1779.728631,-2093.06119
1.925,-2100.170739,-2019.863868,-1781.299389,-2090.41334
1.93,-2097.485491,-1996.23144,-1767.289724,-2062.364091
1.935,-2086.815557,-2005.132402,-1794.935065,-2082.877442
1.94,-2086.228392,-2032.811401,-1818.922783,-2053.481828
1.945,-2125.003675,-2013.270424,-1818.919043,-2077.073117
1.95,-2124.472609,-2018.027577,-1815.029547,-2093.678273
1.955,-2128.059173,-2021.393487,-1836.391856,-2088.18062
1.96,-2154.668561,-2012.29805,-1847.031871,-2066.646276
1.965,-2158.285045,-2050.688123,-1894.700636,-2082.772725
1.97,-2120.268962,-2017.687246,-1884.004522,-2062.296772
1.975,-2112.710624,-2007.679274,-1846.717719,-2053.848338
1.98,-2139.080658,-2033.252709,-1857.211879,-2062.278073
1.985,-2172.507884,-2035.990316,-1873.117673,-2064.282659
1.99,-2140.243767,-2043.185884,-1880.479666,-2058.485814
1.995,-2112.942498,-2022.874487,-1891.093502,-2052.404737
2,-2150.771586,-2029.580128,-1911.35254,-2070.348777
2.005,-2142.412909,-2055.220882,-1901.052856,-2048.156211
2.01,-2139.207815,-2019.631994,-1907.500443,-2062.77174
2.015,-2134.420743,-2033.99695,-1907.964191,-2063.14199
2.02,-2139.716441,-2035.818281,-1924.027061,-2080.884075
2.025,-2164.990685,-2067.805645,-1951.545245,-2105.859127
2.03,-2154.896695,-2037.202044,-1923.069647,-2085.110162
2.035,-2125.287907,-2023.697265,-1910.469924,-2062.038719
2.04,-2108.267623,-2038.552148,-1904.400066,-2048.993948
2.045,-2115.212617,-2016.180066,-1906.236357,-2043.724429
2.05,-2107.306468,-2032.355133,-1903.981197,-2055.078766
2.055,-2096.157827,-2043.589793,-1909.684545,-2047.771001
2.06,-2127.726322,-2030.488923,-1927.007762,-2063.186869
2.065,-2118.395272,-2035.530308,-1920.810747,-2062.599704
2.07,-2115.354733,-2028.465637,-1922.96867,-2054.947869
2.075,-2125.916211,-2053.661343,-1936.346292,-2082.208
2.08,-2116.289708,-2047.527908,-1939.7683,-2073.823144
2.085,-2124.883998,-2037.538635,-1938.414456,-2060.165029
2.09,-2139.170416,-2040.538035,-1934.53618,-2077.428408
2.095,-2132.236642,-2040.863406,-1925.253748,-2071.530585
2.1,-2138.673009,-2070.97708,-1941.297919,-2083.270131
2.105,-2104.550162,-2014.803783,-1907.934272,-2062.700682
2.11,-2095.824976,-2007.43992,-1910.473664,-2048.088893
2.115,-2108.245183,-2035.747223,-1921.248316,-2049.128585
2.12,-2126.002228,-2055.572432,-1930.239035,-2064.64543
2.125,-2125.848892,-2028.428238,-1930.44473,-2069.327784
2.13,-2104.452925,-2023.813202,-1916.281728,-2040.874626
2.135,-2123.245922,-2038.600766,-1929.726669,-2070.573171
2.14,-2126.825006,-2030.488923,-1933.619905,-2072.424422
2.145,-2156.534772,-2025.193225,-1936.652964,-2062.408969
2.15,-2156.732986,-2017.1487,-1950.348477,-2070.24032
2.155,-2121.555487,-2018.079935,-1936.443529,-2064.290139
2.16,-2104.538942,-2021.505684,-1928.810393,-2052.217742
2.165,-2084.986745,-2062.782959,-1925.425784,-2085.55147
2.17,-2049.655911,-2041.342113,-1916.846453,-2064.697788
2.175,-2010.495418,-2033.959551,-1908.667292,-2041.155118
