relative_sec,EEG1,EEG2,EEG3,EEG4
1.135,-1587.770786,-2394.158665,-1611.668747,-2237.202544
1.14,-1569.449016,-2383.713124,-1606.952733,-2225.332101
1.145,-1553.22533,-2384.715418,-1602.060944,-2216.105768
1.15,-1514.173295,-2381.730977,-1596.555811,-2202.720666
1.155,-1536.979205,-2385.01461,-1619.440259,-2231.057888
1.16,-1516.091864,-2384.405006,-1613.273164,-2193.554171
1.165,-1489.789147,-2374.651347,-1617.297296,-2165.415164
1.17,-1553.98453,-2388.840527,-1651.049894,-2237.165145
1.175,-1536.863268,-2380.15274,-1627.866254,-2238.440451
1.18,-1536.294803,-2375.186153,-1636.131433,-2221.588461
1.185,-1601.963707,-2385.444698,-1695.218112,-2236.155372
1.19,-1619.369201,-2380.403313,-1698.939312,-2210.866168
1.195,-1627.61568,-2382.086268,-1701.744237,-2228.948584
1.2,-1644.658405,-2394.289561,-1726.999782,-2229.079481
1.205,-1686.822037,-2395.007622,-1750.164722,-2221.614641
1.21,-1679.084184,-2394.498996,-1732.706869,-2231.173825
1.215,-1695.334049,-2387.280989,-1743.773233,-2221.794156
1.22,-1740.781313,-2367.766191,-1746.712795,-2221.588461
1.225,-1755.456681,-2388.657272,-1759.776265,-2224.068015
1.23,-1772.065576,-2399.087853,-1774.709686,-2241.585706
1.235,-1805.844353,-2400.763328,-1805.967769,-2263.583798
1.24,-1833.422375,-2393.051655,-1820.54216,-2258.688269
1.245,-1836.369416,-2399.873232,-1804.359612,-2258.172163
1.25,-1839.406215,-2402.147091,-1802.96089,-2238.219796
1.255,-1823.399443,-2386.409592,-1777.136881,-2216.427399
1.26,-1838.280505,-2378.133194,-1800.294341,-2256.668723
1.265,-1872.066761,-2381.364467,-1814.214249,-2242.670277
1.27,-1882.983529,-2394.72713,-1812.808046,-2256.283513
1.275,-1894.756734,-2388.791909,-1806.958843,-2228.668092
1.28,-1897.284907,-2394.409238,-1819.753041,-2209.160774
1.285,-1924.204707,-2401.705783,-1830.004106,-2258.744367
1.29,-1933.853648,-2386.914479,-1831.092417,-2221.917573
1.295,-1935.110255,-2403.040927,-1837.420328,-2251.15611
1.3,-1936.224745,-2392.546768,-1833.773926,-2254.065753
1.305,-1954.71481,-2388.806868,-1841.07421,-2254.256487
1.31,-1962.766815,-2398.755002,-1840.019558,-2254.701536
1.315,-1977.14299,-2390.299088,-1842.349516,-2241.952217
1.32,-1987.326738,-2371.072263,-1844.182067,-2245.104952
1.325,-1979.992794,-2410.311293,-1858.28897,-2252.236941
1.33,-1994.933694,-2404.035741,-1864.901113,-2281.961666
1.335,-1998.860589,-2403.097026,-1890.732602,-2240.381459
1.34,-1999.455234,-2397.374979,-1893.709562,-2251.791893
1.345,-2003.378389,-2405.415764,-1896.256434,-2271.018719
1.35,-2010.671193,-2403.388738,-1884.326153,-2262.315972
1.355,-1994.294172,-2405.894471,-1875.728123,-2239.554941
1.36,-2003.101636,-2415.633171,-1876.947331,-2260.236587
1.365,-1998.879289,-2407.315633,-1874.897865,-2235.07828
1.37,-2027.594241,-2415.711708,-1902.277673,-2274.814717
1.375,-2021.240151,-2407.670924,-1911.036519,-2273.030785
1.38,-2030.163552,-2403.515895,-1914.121936,-2265.700581
1.385,-2029.767123,-2401.242036,-1913.022406,-2268.797218
1.39,-2023.285876,-2414.597218,-1912.603537,-2231.487977
1.395,-2016.247384,-2392.84222,-1898.021667,-2249.910724
1.4,-2016.064129,-2410.445929,-1910.673748,-2257.850531
1.405,-2034.501836,-2402.229369,-1919.455034,-2256.679943
1.41,-2021.887153,-2393.762236,-1904.521613,-2263.269646
1.415,-2033.525722,-2417.331085,-1915.644076,-2256.178796
1.42,-2035.433071,-2422.507107,-1918.976326,-2281.011732
1.425,-2025.656973,-2424.904383,-1915.221467,-2251.582459
1.43,-2037.572294,-2405.643898,-1907.341498,-2278.995926
1.435,-2027.957011,-2391.978303,-1906.960028,-2270.584891
1.44,-2036.614879,-2399.173871,-1918.333064,-2266.194248
1.445,-2034.879566,-2396.368946,-1921.190347,-2236.918311
1.45,-2037.116026,-2385.037049,-1924.971386,-2270.61481
1.455,-2038.237996,-2408.92379,-1933.303883,-2265.277973
1.46,-2033.97825,-2395.46389,-1919.821544,-2255.041866
1.465,-2028.435718,-2393.463044,-1909.652756,-2237.898165
1.47,-2026.045922,-2393.911832,-1906.776773,-2241.473509
1.475,-2022.421959,-2400.69975,-1908.145576,-2253.183136
1.48,-2024.677119,-2443.027938,-1920.835057,-2278.932347
1.485,-2029.314595,-2415.846345,-1914.308931,-2253.343952
1.49,-2008.868562,-2401.346753,-1901.473595,-2248.960789
1.495,-2017.705945,-2416.482128,-1903.49688,-2251.604898
1.5,-2021.860974,-2405.090393,-1889.32266,-2247.43865
1.505,-2024.325568,-2405.804713,-1904.753487,-2279.388615
1.51,-2033.327507,-2410.853578,-1911.462867,-2266.702874
1.515,-2035.578927,-2403.893625,-1913.860143,-2257.412963
1.52,-2023.334495,-2416.171716,-1901.858804,-2288.240958
1.525,-2025.862667,-2407.79434,-1909.693895,-2260.348784
1.53,-2032.242936,-2408.504921,-1906.402783,-2248.732655
1.535,-2031.551055,-2423.902089,-1911.37311,-2273.012086
1.54,-2042.823113,-2430.529192,-1918.912748,-2312.883159
1.545,-2044.588346,-2398.904598,-1902.677842,-2275.592617
1.55,-2048.066453,-2408.55728,-1907.816465,-2255.348538
1.555,-2042.651078,-2413.075079,-1915.752533,-2266.725314
1.56,-2059.095418,-2418.931762,-1929.713579,-2269.717234
1.565,-2055.804306,-2396.877572,-1932.047277,-2276.508892
1.57,-2047.45311,-2401.44399,-1917.917935,-2247.909877
1.575,-2039.97331,-2420.409023,-1899.461528,-2241.353833
1.58,-2050.026161,-2414.260627,-1906.963768,-2301.083775
1.585,-2049.401597,-2421.108384,-1911.859297,-2260.285206
1.59,-2033.091894,-2431.72596,-1902.718981,-2264.500073
1.595,-2032.964737,-2431.378149,-1884.408431,-2243.594033
1.6,-2028.779789,-2410.528207,-1894.379004,-2243.291101
1.605,-2021.64032,-2403.69167,-1883.952163,-2262.678742
1.61,-2031.902606,-2418.984121,-1882.093433,-2261.496934
1.615,-2019.919966,-2415.019827,-1876.726677,-2276.389215
1.62,-2000.584683,-2409.215502,-1873.315888,-2219.699812
1.625,-2011.321936,-2438.341843,-1869.359074,-2258.946322
1.63,-1999.997519,-2427.301658,-1877.175465,-2264.167222
1.635,-2000.049878,-2418.860704,-1867.073995,-2230.448284
1.64,-1995.378743,-2403.257842,-1863.973618,-2250.823259
1.645,-2000.435087,-2396.20065,-1870.421205,-2235.46349
1.65,-1998.602536,-2425.027799,-1870.754056,-2211.509431
1.655,-2009.863375,-2423.49818,-1883.013448,-2293.936826
1.66,-2018.345468,-2421.018626,-1895.504714,-2258.763067
1.665,-2006.617142,-2388.331901,-1881.113579,-2261.373517
1.67,-2015.495664,-2391.136826,-1892.804506,-2247.879958
1.675,-2008.285137,-2435.432201,-1886.151224,-2251.960189
1.68,-2011.658527,-2405.19511,-1887.497588,-2243.018088
1.685,-2021.946992,-2448.503151,-1895.635611,-2258.572332
1.69,-2023.637427,-2418.542813,-1893.552486,-2287.335903
1.695,-2020.791363,-2403.972162,-1881.674564,-2250.726022
1.7,-2017.085122,-2421.037326,-1887.520028,-2240.613332
1.705,-2016.632594,-2411.186429,-1881.053741,-2239.293148
1.71,-2018.977511,-2429.964467,-1894.513641,-2265.139596
1.715,-2016.808369,-2418.097765,-1899.39795,-2272.249146
1.72,-2023.065222,-2428.913555,-1891.473102,-2242.068153
1.725,-2034.011909,-2418.086545,-1891.787254,-2247.659304
1.73,-2025.873887,-2439.736826,-1894.92503,-2252.521174
1.735,-2013.857588,-2430.660089,-1881.027562,-2279.856103
1.74,-2028.417019,-2454.8909,-1892.598812,-2250.927976
1.745,-1999.941421,-2499.216195,-1869.037442,-2199.803544
1.75,-2024.310609,-2474.140165,-1892.624991,-2293.016811
1.755,-2046.151624,-2459.296503,-1907.524753,-2252.195803
1.76,-1999.544991,-2432.930208,-1854.784684,-2260.15805
1.765,-2022.02553,-2418.782166,-1850.711932,-2284.912447
1.77,-2029.778342,-2433.868923,-1849.085076,-2265.902536
1.775,-2053.863298,-2457.213378,-1853.853448,-2273.917142
1.78,-2042.796934,-2427.589631,-1837.244553,-2242.18783
1.785,-2077.428408,-2411.997988,-1850.502498,-2345.846637
1.79,-2079.504052,-2404.716403,-1849.997612,-2276.774425
1.795,-2091.075303,-2399.327207,-1847.648954,-2276.015225
1.8,-2103.353394,-2415.427476,-1845.618189,-2277.174594
1.805,-2096.838488,-2403.613132,-1860.301036,-2266.699135
1.81,-2093.854048,-2391.432278,-1864.482244,-2283.760558
1.815,-2086.770678,-2377.964898,-1855.742098,-2255.621551
1.82,-2087.533617,-2392.370993,-1856.516257,-2299.883267
1.825,-2092.885414,-2405.438203,-1867.298389,-2260.322605
1.83,-2098.323229,-2405.284867,-1860.749824,-2254.705275
1.835,-2093.173387,-2387.056595,-1863.659466,-2265.203175
1.84,-2083.228993,-2396.941151,-1854.507931,-2299.071709
1.845,-2093.472578,-2415.345198,-1854.085322,-2291.719065
1.85,-2081.44132,-2390.493563,-1855.562583,-2281.871909
1.855,-2082.226699,-2406.511555,-1866.722444,-2262.521666
1.86,-2074.582344,-2386.675125,-1849.234672,-2300.429292
1.865,-2078.10533,-2396.713017,-1857.107161,-2295.702059
1.87,-2081.762952,-2380.908199,-1862.440259,-2285.020904
1.875,-2077.772478,-2395.508769,-1854.590209,-2267.952001
1.88,-2079.145022,-2400.916664,-1859.668993,-2287.612655
1.885,-2077.761259,-2384.348907,-1864.489724,-2261.661489
1.89,-2071.586684,-2387.153832,-1862.122367,-2260.374964
1.895,-2072.12523,-2405.759835,-1862.537496,-2293.476818
1.9,-2071.134156,-2397.109446,-1869.48623,-2272.877449
1.905,-2072.035472,-2394.633632,-1863.801582,-2304.517003
1.91,-2065.135357,-2385.717711,-1864.908593,-2261.897103
1.915,-2065.281213,-2392.789862,-1874.920305,-2256.474248
1.92,-2068.654602,-2370.952586,-1869.605907,-2260.371224
1.925,-2067.678489,-2382.116187,-1866.916919,-2251.773194
1.93,-2072.716134,-2353.771485,-1870.473564,-2268.471847
1.935,-2062.233194,-2399.19631,-1866.722444,-2271.239373
1.94,-2049.352979,-2374.557849,-1856.684553,-2263.677295
1.945,-2062.670762,-2393.414425,-1867.073995,-2276.841743
1.95,-2060.90553,-2386.058042,-1863.999797,-2269.619996
1.955,-2061.346838,-2388.137426,-1868.218404,-2263.677295
1.96,-2057.408723,-2388.320681,-1869.729324,-2270.053825
1.965,-2052.180343,-2396.813994,-1885.373325,-2255.946922
1.97,-2050.291694,-2411.89701,-1871.027069,-2277.268092
1.975,-2058.040766,-2389.745583,-1875.058681,-2236.738796
1.98,-2051.630578,-2382.329361,-1867.036596,-2256.837018
1.985,-2045.19421,-2406.103905,-1860.117781,-2274.945614
1.99,-2037.317981,-2400.093886,-1861.25845,-2240.286091
1.995,-2035.025422,-2386.671385,-1853.509378,-2221.478134
2,-2035.679904,-2383.432632,-1865.00957,-2223.288246
2.005,-2040.036888,-2393.549061,-1867.810755,-2221.803506
2.01,-2026.393733,-2378.148153,-1864.983391,-2218.179543
2.015,-2052.445876,-2409.944783,-1885.93431,-2267.153532
2.02,-2081.691894,-2366.419827,-1888.484922,-2235.177388
2.025,-2045.598119,-2384.296549,-1877.175465,-2230.483813
2.03,-1971.873471,-2382.243344,-1840.105576,-2223.284506
2.035,-1983.283906,-2386.151539,-1859.351101,-2227.794825
2.04,-1963.791548,-2396.802774,-1841.582837,-2214.185329
2.045,-1956.322967,-2394.203544,-1843.478966,-2214.15541
2.05,-1950.930032,-2400.419258,-1850.81665,-2221.65017
2.055,-1946.838581,-2369.153694,-1846.123075,-2212.30042
2.06,-1936.733371,-2372.942213,-1858.864914,-2187.086014
2.065,-1948.678612,-2418.561512,-1857.683106,-2240.70122
2.07,-1963.159504,-2432.84419,-1867.63498,-2243.046137
2.075,-1978.833425,-2402.494902,-1873.072794,-2235.629916
2.08,-1977.300066,-2402.820273,-1890.538127,-2250.211786
2.085,-2003.498065,-2407.734502,-1900.564799,-2272.830701
2.09,-1983.313825,-2416.429769,-1886.091386,-2224.735587
2.095,-1970.381251,-2370.170947,-1884.397211,-2224.413956
2.1,-1961.117519,-2392.359773,-1876.087154,-2202.348546
2.105,-1950.829054,-2394.237203,-1877.691571,-2222.925476
2.11,-1948.540236,-2402.457503,-1872.339774,-2225.027299
2.115,-1952.10436,-2408.291747,-1878.525568,-2234.35835
2.12,-1951.857527,-2385.530716,-1879.864453,-2205.972509
2.125,-1956.293048,-2396.59708,-1880.133725,-2196.776095
2.13,-1967.602506,-2419.657303,-1886.914164,-2214.447122
2.135,-1958.970816,-2369.931593,-1875.230717,-2224.455095
2.14,-1962.460143,-2408.362805,-1868.439058,-2246.31855
2.145,-1959.097973,-2399.319727,-1876.109593,-2221.216341
2.15,-1961.902898,-2397.547014,-1877.541975,-2193.148392
2.155,-1968.043814,-2397.356279,-1878.248816,-2239.841043
2.16,-1952.583067,-2371.109662,-1873.24857,-2226.85611
2.165,-1972.008108,-2350.065245,-1875.892679,-2186.51007
2.17,-1968.94887,-2402.801574,-1866.756103,-2212.704329
2.175,-1960.979143,-2379.696472,-1874.486476,-2225.292832
