relative_sec,EEG1,EEG2,EEG3,EEG4
18.525,-1459.524007,-1579.247554,-1294.657997,-1828.530586
18.53,-1571.93418,-1571.969709,-1293.393911,-1819.603445
18.535,-1506.15682,-1571.423684,-1279.784415,-1832.393902
18.54,-1493.646854,-1567.590286,-1268.411379,-1828.193995
18.545,-1443.610733,-1573.992995,-1258.739998,-1831.993733
18.55,-1312.287886,-1575.859205,-1237.863876,-1825.280613
18.555,-1246.787278,-1555.622606,-1218.30794,-1820.676796
18.56,-1286.194604,-1559.325107,-1198.47525,-1829.315965
18.565,-1274.331641,-1557.514996,-1165.997959,-1831.481367
18.57,-1342.319282,-1565.222929,-1168.686947,-1838.362783
18.575,-1319.748986,-1555.450571,-1149.15345,-1829.970447
18.58,-1301.404777,-1561.901898,-1154.542645,-1834.948254
18.585,-1295.551833,-1557.963784,-1141.890564,-1827.719028
18.59,-1276.96827,-1552.742883,-1150.155743,-1803.159105
18.595,-1282.795035,-1541.317489,-1156.203161,-1806.289401
18.6,-1324.898828,-1551.901406,-1170.175427,-1823.062852
18.605,-1332.782537,-1562.825654,-1193.127193,-1814.393764
18.61,-1226.5245,-1548.430779,-1190.976751,-1808.955949
18.615,-1322.052764,-1557.200844,-1198.950217,-1796.681598
18.62,-1337.479852,-1566.857266,-1231.307832,-1795.200597
18.625,-1365.024215,-1568.727216,-1243.574704,-1809.468316
18.63,-1269.387493,-1554.279982,-1247.355743,-1803.735049
18.635,-1263.699105,-1561.542868,-1259.79465,-1812.808046
18.64,-1295.237682,-1572.560613,-1292.3056,-1824.24466
18.645,-1245.807424,-1566.543114,-1287.944877,-1824.341898
18.65,-1323.567424,-1567.702483,-1295.67899,-1833.186761
18.655,-1375.533334,-1567.635165,-1300.006054,-1832.891309
18.66,-1363.782568,-1570.892618,-1300.596958,-1817.845692
18.665,-1125.981029,-1565.514642,-1307.119344,-1808.473502
18.67,-1065.854658,-1573.274934,-1315.070371,-1811.409324
18.675,-1237.897536,-1564.979836,-1323.638482,-1806.240782
18.68,-1230.679529,-1566.288801,-1325.029725,-1810.511748
18.685,-1362.701737,-1566.69271,-1325.654288,-1810.728662
18.69,-1378.065246,-1564.347793,-1331.776504,-1810.036781
18.695,-1406.473526,-1550.203491,-1329.109956,-1822.135357
18.7,-1414.259998,-1569.998782,-1348.325562,-1843.063837
18.705,-1354.941445,-1566.793687,-1361.605946,-1827.561952
18.71,-1300.705415,-1563.068747,-1363.34874,-1815.66159
18.715,-1270.580521,-1573.43575,-1373.539967,-1810.687523
18.72,-1175.923653,-1557.941344,-1362.918651,-1803.432117
18.725,-1091.764685,-1573.476889,-1372.272141,-1818.208462
18.73,-1000.327871,-1579.77862,-1378.869325,-1812.340559
18.735,-868.200945,-1567.968016,-1379.957635,-1814.105792
18.74,-838.902569,-1559.646739,-1378.581352,-1812.022667
18.745,-899.092519,-1569.890325,-1378.229802,-1820.710455
18.75,-908.042099,-1567.504268,-1377.867031,-1832.057311
18.755,-836.078944,-1563.450217,-1376.285054,-1821.349978
18.76,-751.957375,-1552.069701,-1377.193849,-1808.282767
18.765,-1186.062522,-1554.844707,-1380.668216,-1810.567846
18.77,-832.604577,-1546.572048,-1379.617305,-1799.59124
18.775,-870.201792,-1555.458051,-1389.939428,-1818.619851
18.78,-597.028279,-1560.454557,-1393.754126,-1824.465315
18.785,-687.84801,-1559.542021,-1392.280606,-1799.643599
18.79,-618.035297,-1555.278535,-1391.805638,-1809.068146
18.795,-723.429418,-1559.508362,-1411.271818,-1823.537819
18.8,-713.933812,-1556.318228,-1398.86283,-1810.605245
18.805,-783.982138,-1562.732156,-1401.690194,-1822.543006
18.81,-1068.74934,-1569.116165,-1403.788278,-1834.630363
18.815,-1125.457443,-1559.58316,-1397.912895,-1819.887677
18.82,-1053.509248,-1554.175265,-1388.413549,-1814.651817
18.825,-1167.980106,-1557.791748,-1390.64253,-1819.850278
18.83,-1210.704723,-1566.969463,-1402.150202,-1821.611771
18.835,-1251.286377,-1564.501129,-1397.030279,-1821.020867
18.84,-1206.085947,-1552.626946,-1399.184461,-1813.701883
18.845,-1476.316158,-1549.642506,-1382.706462,-1810.82216
18.85,-1479.723207,-1569.658451,-1383.14029,-1826.11835
18.855,-1538.245161,-1571.704176,-1393.597051,-1842.678627
18.86,-1577.641267,-1580.455542,-1403.34323,-1835.651355
18.865,-1521.643745,-1564.617066,-1395.728794,-1828.347331
18.87,-1618.929763,-1575.963922,-1400.624323,-1827.62927
18.875,-1582.994934,-1567.799721,-1395.627816,-1825.648993
18.88,-1586.461821,-1575.477735,-1407.44964,-1830.069555
18.885,-1538.415327,-1567.44817,-1398.447701,-1816.635834
18.89,-1660.055573,-1568.704776,-1401.286285,-1818.846115
18.895,-1666.196488,-1559.369986,-1399.334057,-1813.258704
18.9,-1740.699035,-1553.000936,-1394.861137,-1804.44376
18.905,-1712.10002,-1556.819374,-1392.071171,-1803.542444
18.91,-1629.594087,-1575.758228,-1399.034865,-1810.016211
18.915,-1581.947762,-1563.962583,-1380.91879,-1807.80967
18.92,-1497.448462,-1561.913118,-1383.050533,-1800.120436
18.925,-1457.409094,-1559.5869,-1392.647116,-1803.650901
18.93,-1504.737527,-1560.71635,-1401.304984,-1806.930794
18.935,-1506.214788,-1563.397858,-1400.489686,-1796.754526
18.94,-1503.080752,-1572.418497,-1398.915188,-1802.708447
18.945,-1480.241183,-1560.540575,-1385.429109,-1790.852964
18.95,-1468.658713,-1563.109886,-1398.305585,-1790.950201
18.955,-1467.159013,-1559.534542,-1398.978767,-1794.241313
18.96,-1497.725215,-1579.198936,-1409.600082,-1801.994126
18.965,-1537.573849,-1576.154657,-1409.753418,-1818.730178
18.97,-1547.854834,-1558.696804,-1398.743153,-1791.054918
18.975,-1565.062114,-1565.623099,-1397.116296,-1785.273033
18.98,-1490.709163,-1564.45251,-1407.696473,-1797.083637
18.985,-1465.304022,-1560.312441,-1403.892995,-1790.355557
18.99,-1469.530109,-1558.315334,-1398.08867,-1798.774072
18.995,-1450.565077,-1557.298081,-1397.7259,-1793.478374
19,-1454.802383,-1560.506916,-1414.301137,-1801.313464
19.005,-1445.415234,-1557.687031,-1404.685854,-1805.539551
19.01,-1460.389794,-1561.883199,-1404.899028,-1802.667308
19.015,-1466.205338,-1568.95535,-1407.408501,-1799.60059
19.02,-1451.376635,-1563.786808,-1396.839544,-1782.498027
19.025,-1463.1648,-1559.818774,-1399.861383,-1782.864537
19.03,-1461.27241,-1557.612233,-1401.570517,-1787.105584
19.035,-1461.059236,-1551.770509,-1393.795265,-1780.646777
19.04,-1458.747978,-1561.385792,-1395.179028,-1788.590324
19.045,-1464.391487,-1557.799228,-1401.682714,-1797.472587
19.05,-1453.710332,-1560.282522,-1401.798651,-1782.886977
19.055,-1454.832302,-1566.644091,-1403.111356,-1788.040559
19.06,-1503.810032,-1570.185777,-1409.203653,-1783.219828
19.065,-1561.367093,-1569.733249,-1409.585123,-1790.759466
19.07,-1505.38827,-1574.243568,-1404.569917,-1787.468354
19.075,-1536.175126,-1576.091079,-1401.346123,-1780.747754
19.08,-1692.360828,-1570.941236,-1403.979013,-1789.970347
19.085,-1764.84009,-1576.768001,-1412.367608,-1792.199328
19.09,-1748.582744,-1569.463976,-1406.570763,-1788.092918
19.095,-1679.480613,-1578.421036,-1407.333703,-1787.300059
19.1,-1687.278304,-1582.908916,-1409.237312,-1786.017273
19.105,-1667.591471,-1579.688862,-1411.499952,-1796.028985
19.11,-1614.376435,-1577.463622,-1401.869709,-1786.451101
19.115,-1570.346592,-1578.869824,-1409.588863,-1783.12633
19.12,-1420.571079,-1578.406077,-1409.431787,-1778.339258
19.125,-1212.860775,-1566.636612,-1402.767285,-1777.105091
19.13,-1143.212618,-1559.441044,-1398.283145,-1777.258427
19.135,-1205.014465,-1565.114472,-1400.291471,-1768.839913
19.14,-1253.995935,-1568.57014,-1403.085177,-1757.680051
19.145,-1304.26393,-1573.43201,-1402.569071,-1767.097119
19.15,-1396.284169,-1570.06236,-1406.054657,-1767.893718
19.155,-1405.009355,-1592.688755,-1422.843068,-1786.458581
19.16,-1374.17762,-1584.116904,-1419.679113,-1785.347831
19.165,-1498.252541,-1575.698389,-1416.324423,-1778.571132
19.17,-1507.116104,-1569.434057,-1401.798651,-1792.090871
19.175,-1510.369817,-1578.409817,-1404.83545,-1788.287392
19.18,-1465.225484,-1569.430317,-1400.317651,-1773.204376
19.185,-1514.640783,-1568.794534,-1408.066723,-1771.267108
19.19,-1491.367385,-1576.539867,-1406.279051,-1800.812317
19.195,-1483.70433,-1565.93351,-1416.141167,-1782.939335
19.2,-1522.042045,-1572.119305,-1411.279298,-1792.262906
19.205,-1487.163738,-1559.556981,-1403.70974,-1771.730855
19.21,-1492.493095,-1556.886692,-1398.08867,-1779.895057
19.215,-1430.837104,-1568.633718,-1387.153203,-1783.717235
19.22,-1328.842553,-1568.016635,-1387.168163,-1776.140197
19.225,-1212.729879,-1563.364199,-1383.192649,-1773.226815
19.23,-1162.690017,-1564.691864,-1382.444669,-1775.923283
19.235,-1235.651726,-1568.659898,-1375.926023,-1767.325253
19.24,-1296.978605,-1558.334034,-1360.308201,-1762.186631
19.245,-1283.567324,-1566.228963,-1357.970764,-1760.70563
19.25,-1345.073719,-1558.405092,-1350.883653,-1759.381706
19.255,-1319.848093,-1563.304361,-1348.894026,-1770.100259
19.26,-1380.666346,-1553.97705,-1354.694611,-1762.20533
19.265,-1267.526893,-1566.793687,-1364.418351,-1765.421644
19.27,-1112.14527,-1566.819867,-1364.897058,-1761.270355
19.275,-1114.931495,-1560.622853,-1361.863999,-1757.885746
19.28,-1089.724569,-1567.717443,-1367.514988,-1761.419951
19.285,-740.16734,-1561.221237,-1362.840113,-1756.187831
19.29,-492.866456,-1559.444784,-1352.50677,-1740.252117
19.295,-464.577852,-1542.809709,-1340.729825,-1740.289516
19.3,-897.029964,-1545.177066,-1325.385015,-1746.269616
19.305,-837.285062,-1559.661698,-1320.908355,-1742.716711
19.31,-1032.403123,-1548.37094,-1300.058413,-1745.431879
19.315,-1068.4034,-1558.079721,-1281.624446,-1749.153079
19.32,-1003.792888,-1546.538389,-1256.559636,-1736.759051
19.325,-1093.0456,-1538.923953,-1255.864015,-1733.310863
19.33,-1008.729556,-1541.960752,-1248.331856,-1742.208085
19.335,-779.40637,-1539.069809,-1244.363823,-1751.445638
19.34,-700.804893,-1547.047016,-1240.941814,-1732.67882
19.345,-794.485647,-1545.700652,-1251.282638,-1719.144122
19.35,-998.168078,-1539.077289,-1249.580983,-1723.516065
19.355,-1264.112364,-1551.654572,-1259.607655,-1752.892979
19.36,-1427.691848,-1547.783776,-1248.548771,-1748.345261
19.365,-1487.911718,-1554.500636,-1250.781491,-1740.225938
19.37,-1621.145653,-1554.811048,-1278.153819,-1745.181305
19.375,-1583.279166,-1555.323414,-1277.203884,-1749.49715
19.38,-1614.799043,-1553.711517,-1286.946324,-1761.745322
19.385,-1656.375511,-1556.490263,-1293.390171,-1756.419705
19.39,-1694.028824,-1558.446231,-1313.421075,-1752.967777
19.395,-1725.623499,-1547.600521,-1315.986647,-1747.903953
19.4,-1741.678889,-1563.364199,-1325.800144,-1764.08276
19.405,-1710.046815,-1564.83024,-1335.830556,-1751.311002
19.41,-1800.922644,-1565.985869,-1354.174765,-1768.241529
19.415,-1837.195934,-1574.116412,-1366.31074,-1771.461582
19.42,-1768.378035,-1568.420544,-1369.467216,-1760.567254
19.425,-1723.585253,-1564.706823,-1383.215088,-1774.662937
19.43,-1655.747208,-1562.604999,-1379.841699,-1755.518389
19.435,-1666.49942,-1565.776435,-1385.705862,-1756.161652
19.44,-1760.565384,-1574.135111,-1393.742907,-1777.602498
19.445,-1620.401413,-1576.595965,-1397.078897,-1780.257827
19.45,-1612.005338,-1577.141991,-1409.256012,-1772.347939
19.455,-1612.132495,-1579.326092,-1419.170486,-1786.387523
19.46,-1613.41902,-1558.47241,-1410.613595,-1764.696103
19.465,-1864.295249,-1569.549994,-1415.935473,-1769.139105
19.47,-1800.357919,-1581.603691,-1423.815442,-1779.610824
19.475,-1516.263899,-1575.31318,-1422.614934,-1786.103291
19.48,-1512.277166,-1575.114965,-1419.858628,-1778.956342
19.485,-1678.762552,-1586.566539,-1430.23685,-1784.958881
19.49,-1623.554149,-1582.437689,-1431.265323,-1778.417796
19.495,-1543.299636,-1577.452402,-1429.574888,-1783.982768
19.5,-1368.006785,-1577.987208,-1424.204392,-1784.072525
19.505,-1321.733003,-1566.273841,-1416.743291,-1767.257935
19.51,-1251.527601,-1563.229563,-1416.500198,-1770.42563
19.515,-1226.223438,-1564.344053,-1420.591648,-1777.969008
19.52,-1187.63515,-1579.498128,-1432.937058,-1786.323945
19.525,-955.12183,-1577.17565,-1431.00353,-1784.184722
19.53,-745.201245,-1567.309794,-1416.567516,-1773.339012
19.535,-545.445709,-1574.393164,-1405.59091,-1776.43191
19.54,-581.707779,-1572.698989,-1399.550971,-1791.802898
19.545,-500.522031,-1559.96089,-1361.187078,-1788.695041
19.55,-452.460576,-1558.042322,-1348.146046,-1774.805053
19.555,-501.139114,-1559.078274,-1330.542337,-1755.907339
19.56,-283.488157,-1552.279136,-1295.65655,-1746.602467
19.565,-564.941808,-1551.332941,-1281.366393,-1758.151279
19.57,-630.352658,-1553.442245,-1276.209071,-1753.023876
19.575,-686.312781,-1560.895865,-1266.029063,-1754.845207
19.58,-931.94941,-1554.74373,-1255.856535,-1749.082021
19.585,-864.231041,-1559.272749,-1262.285423,-1752.13004
19.59,-957.934235,-1569.449016,-1259.588955,-1747.126053
19.595,-1119.901822,-1555.532849,-1256.353942,-1756.378566
19.6,-1227.379067,-1557.73191,-1260.090102,-1758.708524
19.605,-1429.673995,-1555.85074,-1256.80647,-1768.634218
19.61,-1609.604322,-1576.41645,-1264.114234,-1790.041405
19.615,-1750.112364,-1586.267347,-1276.437205,-1787.857304
19.62,-1777.566969,-1578.129324,-1273.284469,-1787.868524
19.625,-1781.415326,-1586.229948,-1293.730502,-1779.199435
19.63,-1680.924214,-1598.889509,-1301.27762,-1783.758374
19.635,-1751.836457,-1591.637843,-1317.669602,-1775.003268
19.64,-1639.519782,-1589.13585,-1314.969394,-1771.94029
19.645,-1756.930201,-1596.510932,-1337.064723,-1776.304753
19.65,-1690.158027,-1599.495373,-1350.868694,-1785.448808
19.655,-1666.970648,-1610.124168,-1373.502568,-1808.897981
19.66,-1666.959428,-1604.129109,-1379.344292,-1796.545091
19.665,-1678.646615,-1604.944407,-1400.878636,-1798.815211
19.67,-1624.620021,-1607.603476,-1398.09615,-1789.095211
19.675,-1622.791209,-1600.587423,-1400.904815,-1790.452794
19.68,-1631.781929,-1601.08483,-1411.484992,-1795.905569
19.685,-1642.496742,-1609.361229,-1430.902553,-1797.566084
19.69,-1657.886431,-1603.968293,-1440.802068,-1803.677081
19.695,-1648.271148,-1605.367016,-1440.72727,-1802.742106
19.7,-1647.280074,-1631.426638,-1448.917651,-1814.620028
19.705,-1626.101021,-1612.513964,-1445.5854,-1798.269185
19.71,-1632.728124,-1615.487185,-1464.019367,-1803.445207
19.715,-1623.266177,-1603.253972,-1454.385384,-1789.570178
19.72,-1620.087262,-1617.671286,-1463.742614,-1792.734133
19.725,-1609.69782,-1612.240952,-1463.024553,-1784.62977
19.73,-1631.288262,-1635.043122,-1486.892595,-1814.691086
19.735,-1624.967831,-1622.215265,-1477.569024,-1806.867215
19.74,-1614.339036,-1632.260636,-1484.020352,-1817.53715
19.745,-1611.668747,-1621.680459,-1489.592803,-1814.889301
19.75,-1619.728231,-1628.629193,-1490.258505,-1815.771917
19.755,-1605.157581,-1626.291756,-1491.006485,-1806.758758
19.76,-1608.901221,-1621.040936,-1497.442853,-1806.863475
19.765,-1603.568124,-1621.482244,-1491.350556,-1801.82957
19.77,-1582.157196,-1629.178959,-1497.17732,-1808.598789
19.775,-1597.995673,-1623.924399,-1496.06283,-1807.525438
19.78,-1605.95418,-1630.050355,-1507.787416,-1822.705692
19.785,-1604.308624,-1630.22987,-1504.488824,-1814.55645
19.79,-1602.004846,-1630.697358,-1509.253457,-1824.235311
19.795,-1583.765353,-1618.550163,-1504.537443,-1821.28453
19.8,-1598.414542,-1617.817143,-1509.361914,-1808.146261
19.805,-1604.768632,-1644.594826,-1521.726023,-1823.240497
19.81,-1579.819759,-1628.917166,-1504.414026,-1816.553556
19.815,-1591.36857,-1633.22553,-1507.424646,-1836.049655
19.82,-1594.603584,-1638.326754,-1514.35842,-1835.305415
19.825,-1587.651109,-1640.047108,-1517.885146,-1824.833695
19.83,-1586.985407,-1639.744176,-1507.6266,-1818.056996
19.835,-1595.875149,-1648.383345,-1514.526716,-1832.85578
19.84,-1573.600305,-1644.512548,-1507.413426,-1813.714972
19.845,-1561.598966,-1632.817881,-1505.442499,-1820.974118
19.85,-1556.202291,-1631.35184,-1500.801283,-1825.01695
19.855,-1553.434765,-1633.337727,-1498.534903,-1831.965684
19.86,-1568.996489,-1628.954565,-1498.209532,-1835.802821
19.865,-1564.220636,-1646.397458,-1506.422352,-1828.061228
19.87,-1538.473295,-1643.727169,-1506.14747,-1850.988685
19.875,-1512.080821,-1631.288262,-1493.716042,-1844.099789
19.88,-1353.62126,-1627.103314,-1488.738235,-1840.262652
19.885,-1381.743438,-1615.861175,-1499.191256,-1825.433949
19.89,-933.617405,-1548.961844,-1536.216265,-1787.586161
19.895,-980.394204,-1457.91772,-1551.332941,-1716.255049
19.9,-980.394204,-1393.295989,-1540.954719,-1673.328478
19.905,-980.394204,-1367.385962,-1536.133988,-1661.813326
19.91,-980.394204,-1344.348178,-1536.246185,-1656.809339
19.915,-980.394204,-1354.034519,-1535.875935,-1652.755288
19.92,-1253.010471,-1343.633857,-1526.672041,-1655.578912
19.925,-1620.418243,-1347.396196,-1517.311071,-1661.712348
19.93,-2082.150031,-1353.724107,-1520.482506,-1645.974849
19.935,-1627.286569,-1358.638336,-1501.079905,-1651.423884
19.94,-1199.499983,-1361.622776,-1495.092325,-1651.154611
19.945,-1487.44236,-1357.976373,-1488.465223,-1659.356211
19.95,-1899.39234,-1377.15084,-1482.58236,-1678.553118
19.955,-2149.816041,-1384.013557,-1458.523584,-1675.602337
19.96,-2500.102551,-1446.103376,-1452.461206,-1725.758135
19.965,-2091.823283,-1541.508224,-1461.107855,-1789.444891
19.97,-2365.415664,-1625.39792,-1468.965384,-1853.05311
19.975,-2551.875856,-1644.108639,-1464.211972,-1869.815341
19.98,-3005.344335,-1647.182837,-1464.739297,-1855.947792
19.985,-3225.663712,-1643.831887,-1461.781037,-1836.952841
19.99,-3120.871715,-1623.666346,-1452.730479,-1841.926907
19.995,-3460.993177,-1628.434719,-1459.350102,-1844.974926
20,-3893.942695,-1638.337974,-1454.308716,-1843.535064
20.005,-4021.918332,-1640.791348,-1448.20146,-1853.457019
20.01,-4111.017708,-1650.013941,-1455.037997,-1848.019205
20.015,-3998.349482,-1637.593733,-1456.702252,-1850.543637
20.02,-3922.291137,-1632.49625,-1449.267331,-1847.910747
20.025,-3847.205165,-1630.353287,-1444.334403,-1845.502252
20.03,-3802.636777,-1629.066762,-1421.913703,-1847.933187
20.035,-3851.550929,-1631.123707,-1428.080798,-1850.379081
20.04,-3718.578786,-1630.790855,-1417.695096,-1846.979512
20.045,-3408.391484,-1621.485984,-1400.753349,-1830.277119
20.05,-3537.444211,-1613.972525,-1407.354273,-1815.598012
20.055,-3795.781541,-1623.50553,-1427.564692,-1829.439382
20.06,-3632.037501,-1640.33134,-1415.888724,-1830.643629
20.065,-3716.402164,-1616.369801,-1412.863145,-1824.723368
20.07,-3624.482903,-1626.433872,-1416.625485,-1840.640382
20.075,-3551.293061,-1624.818235,-1414.93879,-1837.371709
20.08,-3498.466974,-1616.657774,-1421.382637,-1843.194734
20.085,-3448.782403,-1621.64306,-1420.062453,-1843.983852
20.09,-3367.686413,-1612.902914,-1419.542606,-1834.155395
20.095,-3306.295955,-1610.176527,-1422.168016,-1831.7282
20.1,-3254.89103,-1607.300544,-1413.637304,-1827.079505
20.105,-3219.500357,-1607.308024,-1410.600506,-1826.152009
20.11,-3157.799487,-1607.046231,-1399.193811,-1821.110624
20.115,-3110.422435,-1605.920521,-1415.421237,-1825.729401
20.12,-3052.809276,-1603.201614,-1409.272841,-1821.787546
20.125,-2998.46105,-1599.940421,-1406.621252,-1802.811294
20.13,-2951.929214,-1589.375203,-1397.207924,-1803.33488
20.135,-2900.445752,-1597.629163,-1393.931772,-1804.142698
20.14,-2848.311546,-1582.209555,-1383.437612,-1797.769909
20.145,-2810.710592,-1593.145023,-1389.728124,-1820.377604
20.15,-2765.54382,-1583.641937,-1391.156766,-1813.623345
20.155,-2726.431946,-1586.099051,-1394.803168,-1826.365184
20.16,-2692.952362,-1591.73882,-1392.843461,-1814.55458
20.165,-2648.331616,-1584.27398,-1381.945392,-1810.702483
20.17,-2600.468376,-1585.01448,-1393.576481,-1809.524414
20.175,-2543.644336,-1595.295465,-1387.24483,-1820.590778
20.18,-2501.26005,-1584.004707,-1374.891941,-1816.499328
20.185,-2463.748853,-1572.773787,-1375.378128,-1804.191317
20.19,-2472.84242,-1566.068147,-1374.416974,-1787.784376
20.195,-2380.687545,-1473.774896,-1384.473565,-1719.923891
20.2,-2857.919349,-1368.997859,-1402.522322,-1655.406877
20.205,-2732.008137,-1327.06984,-1405.054234,-1623.191379
20.21,-2810.744251,-1298.807416,-1410.095619,-1615.210432
20.215,-2973.643073,-1308.056189,-1423.15535,-1617.072902
20.22,-3293.090368,-1294.083923,-1415.462376,-1611.638828
20.225,-3047.657564,-1289.087416,-1413.390471,-1623.337235
20.23,-2805.497171,-1284.981006,-1391.627993,-1615.65174
20.235,-3275.707313,-1313.318228,-1376.137328,-1618.011617
20.24,-3204.954016,-1376.859128,-1366.495866,-1663.945069
20.245,-3264.586721,-1430.870763,-1358.892649,-1689.406307
20.25,-3123.527044,-1457.020144,-1368.463053,-1718.84306
20.255,-2667.175102,-1480.308501,-1353.129463,-1745.740421
20.26,-3143.204528,-1520.617143,-1332.732049,-1757.917535
20.265,-3339.553015,-1524.858189,-1339.02256,-1762.349316
20.27,-3658.300949,-1532.124815,-1325.132572,-1768.591209
20.275,-3931.433322,-1531.724646,-1314.227024,-1771.736465
20.28,-4068.659601,-1526.533664,-1322.499682,-1771.56443
20.285,-3800.613492,-1529.121675,-1340.466162,-1769.870255
20.29,-3333.118517,-1518.156289,-1332.612372,-1756.556211
20.295,-2910.094693,-1532.655881,-1346.52106,-1776.41508
20.3,-2672.84292,-1511.443168,-1339.295573,-1760.124076
20.305,-3018.677079,-1495.930063,-1328.146931,-1737.018974
20.31,-3093.867767,-1499.972895,-1324.249956,-1730.010401
20.315,-3076.604389,-1491.887231,-1327.398951,-1740.669116
20.32,-2882.368945,-1483.655711,-1324.414511,-1729.531694
20.325,-3192.08689,-1464.122214,-1328.835073,-1720.469917
20.33,-2974.196579,-1437.774619,-1315.259236,-1708.39004
20.335,-3254.376794,-1425.986454,-1325.59258,-1709.803722
20.34,-3269.902988,-1385.617974,-1318.684984,-1689.761598
20.345,-2789.625036,-1361.177728,-1308.991164,-1686.440567
20.35,-2451.474502,-1364.498759,-1324.059221,-1684.985746
20.355,-2439.503082,-1366.544484,-1329.639151,-1656.192256
20.36,-2086.363029,-1332.31692,-1325.543961,-1637.477797
20.365,-2264.058765,-1342.160336,-1340.189409,-1646.124445
20.37,-2301.210931,-1336.767401,-1343.502961,-1644.549947
20.375,-2665.692231,-1321.759182,-1339.519967,-1633.161952
20.38,-2575.052016,-1320.491356,-1337.829532,-1616.710132
20.385,-2766.254401,-1329.568093,-1347.571972,-1614.451233
20.39,-2991.942404,-1326.478936,-1352.168309,-1614.615788
20.395,-3152.122319,-1324.231256,-1350.182422,-1615.786377
20.4,-3341.61183,-1322.338867,-1337.339605,-1616.904607
20.405,-3602.454892,-1330.005662,-1345.567385,-1646.367539
20.41,-3789.07216,-1329.070687,-1330.473149,-1623.086662
20.415,-3965.771214,-1334.587039,-1341.004707,-1630.588901
20.42,-4184.080394,-1336.744961,-1343.207508,-1633.292849
20.425,-4386.595976,-1336.139098,-1328.345146,-1625.592395
20.43,-4525.933429,-1353.787685,-1336.864638,-1630.499143
20.435,-4736.931105,-1351.285692,-1346.835211,-1641.438351
20.44,-4938.94928,-1349.984207,-1334.770294,-1633.25545
20.445,-5068.660231,-1340.638197,-1334.022314,-1629.960598
20.45,-5285.237837,-1349.767293,-1331.812033,-1642.21251
20.455,-5462.359499,-1362.277258,-1342.02944,-1647.171617
20.46,-5614.681884,-1362.830764,-1325.143792,-1658.903683
20.465,-5784.963269,-1360.302591,-1338.917843,-1654.17271
20.47,-5980.604916,-1352.983607,-1325.839413,-1639.269209
20.475,-6144.603269,-1366.263992,-1326.942684,-1650.339313
20.48,-6274.086085,-1363.500206,-1321.646985,-1653.727662
20.485,-6473.475111,-1347.882383,-1319.22727,-1652.138204
20.49,-6665.432956,-1360.934634,-1317.192764,-1642.97171
20.495,-7084.978673,-1364.45014,-1310.000937,-1665.508347
20.5,-7096.482605,-1372.68166,-1319.317028,-1669.091171
20.505,-7237.641389,-1369.876735,-1311.276243,-1658.309039
20.51,-7484.601943,-1354.995673,-1307.65602,-1672.083091
20.515,-7516.069461,-1372.490925,-1300.696066,-1683.134495
20.52,-7556.628676,-1375.075196,-1295.247031,-1686.870655
20.525,-7612.910431,-1382.532557,-1320.985023,-1686.395688
20.53,-7727.115756,-1387.472964,-1326.348039,-1690.240305
20.535,-7803.753785,-1402.59338,-1336.965615,-1687.599936
20.54,-8068.160972,-1383.041183,-1323.060667,-1689.985992
20.545,-8064.623027,-1396.781575,-1341.318859,-1686.096496
20.55,-8182.792646,-1399.638859,-1336.090479,-1695.337789
20.555,-8325.783981,-1389.829101,-1331.684877,-1686.279751
20.56,-8505.658209,-1403.954703,-1332.159844,-1709.440952
20.565,-8535.958879,-1404.339913,-1345.488847,-1716.928231
20.57,-8675.008359,-1408.128432,-1337.190009,-1698.150194
20.575,-8738.90829,-1396.549702,-1321.613326,-1675.815511
20.58,-8812.14301,-1403.255342,-1331.150071,-1684.45468
20.585,-8943.484557,-1405.20009,-1332.013988,-1685.124122
20.59,-9061.313845,-1408.760475,-1329.983222,-1683.766538
20.595,-9120.56134,-1426.487601,-1339.303053,-1694.698266
20.6,-9267.225257,-1428.151856,-1340.724215,-1693.819389
20.605,-9345.437785,-1553.333787,-1412.885585,-1803.510655
20.61,-9107.264126,-1762.58867,-1474.952964,-1980.407923
20.615,-8927.358108,-1868.768169,-1476.392826,-2041.188777
20.62,-8634.142472,-1899.682182,-1474.298482,-2066.87815
20.625,-8335.885451,-1905.299512,-1459.305223,-2068.142236
20.63,-8247.889345,-1905.550086,-1467.963091,-2060.067792
20.635,-8079.347013,-1903.212648,-1466.440952,-2077.899635
20.64,-7763.796694,-1875.642106,-1439.58473,-2047.475549
20.645,-7575.227199,-1867.227331,-1428.503407,-2021.472025
20.65,-7395.438988,-1873.697358,-1444.667254,-2031.603414
20.655,-7167.114356,-1856.347962,-1427.99478,-2030.582421
20.66,-6942.911093,-1851.441213,-1418.906823,-2018.992471
20.665,-6732.074233,-1838.658235,-1423.372264,-2018.094895
20.67,-6503.211056,-1827.475934,-1397.559475,-2007.81765
20.675,-6320.715158,-1815.616711,-1405.170171,-2002.394795
20.68,-6129.666108,-1804.318474,-1401.710763,-1985.789639
20.685,-5935.789694,-1792.982837,-1394.922845,-1975.695649
20.69,-5785.30734,-1793.678458,-1401.153518,-1980.838012
20.695,-5570.779199,-1787.64226,-1385.139267,-1980.542559
20.7,-5405.984247,-1770.143268,-1387.611341,-1961.297034
20.705,-5245.288226,-1768.987639,-1390.382607,-1952.194118
20.71,-5048.591927,-1756.167262,-1382.824269,-1952.549408
