relative_sec,EEG1,EEG2,EEG3,EEG4
0.465,-1901.004237,-1804.703683,-1733.557696,-1905.344391
0.47,-1888.628908,-1804.782221,-1720.423168,-1871.588054
0.475,-1903.592248,-1812.68463,-1701.25618,-1865.559335
0.48,-1925.747415,-1818.732048,-1733.991525,-1890.014541
0.485,-1923.028508,-1815.175403,-1746.340674,-1887.837919
0.49,-1934.345445,-1839.050924,-1735.154634,-1906.395303
0.495,-1928.369085,-1808.092033,-1744.597881,-1886.536434
0.5,-1896.295703,-1799.763275,-1735.588462,-1871.139266
0.505,-1920.275942,-1819.341652,-1749.175519,-1896.327492
0.51,-1951.575164,-1831.025099,-1743.50209,-1907.61077
0.515,-1921.857919,-1814.038474,-1730.42366,-1868.139866
0.52,-1948.964714,-1811.241028,-1744.844714,-1887.497588
0.525,-1966.261751,-1857.567169,-1756.647839,-1887.179697
0.53,-1985.649393,-1819.423929,-1774.412364,-1899.831778
0.535,-1982.485437,-1818.567492,-1787.898443,-1918.187207
0.54,-1956.418335,-1815.975742,-1762.661598,-1902.38239
0.545,-1953.325438,-1802.770155,-1760.466277,-1894.012494
0.55,-1961.108169,-1822.341051,-1765.997589,-1882.381405
0.555,-1951.38069,-1816.581605,-1766.831586,-1883.133125
0.56,-1974.646607,-1811.53648,-1783.777073,-1898.930463
0.565,-1953.374056,-1814.636858,-1751.864507,-1873.21865
0.57,-1965.472633,-1809.116765,-1749.093241,-1866.307315
0.575,-1936.533287,-1804.610186,-1767.44119,-1864.762737
0.58,-1928.395264,-1793.566261,-1771.850532,-1862.204645
0.585,-1929.184383,-1792.373233,-1746.464091,-1880.055188
0.59,-1975.985491,-1825.231994,-1763.499335,-1896.248954
0.595,-1945.494087,-1816.256234,-1758.775842,-1880.152425
0.6,-1934.274387,-1809.550594,-1772.157204,-1863.491171
0.605,-1940.684576,-1818.114964,-1747.888993,-1883.196703
0.61,-1960.139535,-1811.790794,-1772.063706,-1881.670824
0.615,-1967.035911,-1813.701883,-1780.205469,-1895.542113
0.62,-1961.366222,-1805.103853,-1749.983337,-1885.474303
0.625,-1959.866523,-1803.843506,-1772.467616,-1895.171863
0.63,-1961.934687,-1819.663283,-1758.689824,-1894.15835
0.635,-1969.564083,-1818.66847,-1779.629524,-1892.423037
0.64,-1959.010085,-1813.541067,-1765.94523,-1878.693864
0.645,-1942.40493,-1809.341159,-1747.23825,-1876.195611
0.65,-1949.050732,-1827.161782,-1762.616719,-1874.74079
0.655,-1951.38069,-1798.689924,-1749.063322,-1879.344607
0.66,-1943.788693,-1800.084907,-1742.208085,-1891.888231
0.665,-1948.254133,-1805.171171,-1754.377719,-1872.515549
0.67,-1941.537273,-1801.180697,-1766.203283,-1871.236503
0.675,-1962.626569,-1811.300867,-1748.857627,-1880.586253
0.68,-1940.478881,-1801.45745,-1748.349001,-1871.625453
0.685,-1957.674941,-1804.972956,-1752.792002,-1874.056388
0.69,-1960.865076,-1818.376757,-1743.1281,-1882.919951
0.695,-1943.478281,-1806.831686,-1739.358281,-1887.400351
0.7,-1935.609531,-1792.691125,-1752.305815,-1870.6082
0.705,-1968.479512,-1814.606938,-1761.057181,-1890.79244
0.71,-1949.353664,-1822.109178,-1759.097473,-1882.725476
0.715,-1935.018627,-1807.905038,-1747.511263,-1885.261128
0.72,-1957.113956,-1809.281321,-1763.428277,-1904.342098
0.725,-1947.427615,-1805.436704,-1739.369501,-1879.797134
0.73,-1949.50326,-1810.997935,-1750.892133,-1893.204676
0.735,-1952.48022,-1812.587392,-1756.120513,-1900.635857
0.74,-1923.997142,-1801.928677,-1746.172379,-1886.917904
0.745,-1941.548493,-1810.018081,-1739.679913,-1877.224083
0.75,-1937.060613,-1816.79478,-1756.812394,-1883.3089
0.755,-1927.161097,-1803.031948,-1743.651686,-1887.303114
0.76,-1937.378504,-1806.502575,-1746.093841,-1872.739943
0.765,-1940.385384,-1824.760767,-1766.857766,-1895.022267
0.77,-1938.844545,-1804.864499,-1740.828062,-1893.653464
0.775,-1923.675511,-1787.548762,-1746.49401,-1883.660451
0.78,-1922.669478,-1795.832641,-1732.218812,-1871.935865
0.785,-1913.589,-1798.85074,-1718.46346,-1874.478997
0.79,-1923.795187,-1788.304222,-1733.542737,-1866.939358
0.795,-1933.41047,-1785.615234,-1673.397666,-1859.635334
0.8,-1928.264368,-1807.115919,-1692.415057,-1835.4681
0.805,-1928.18957,-1796.150532,-1689.662491,-1864.467285
0.81,-1935.160743,-1794.961244,-1700.646577,-1877.579374
0.815,-1961.800051,-1816.39835,-1707.823445,-1890.115518
0.82,-1993.768716,-1806.180944,-1743.311355,-1900.101051
0.825,-1987.650239,-1796.389886,-1737.424753,-1893.657204
0.83,-1995.189878,-1800.653372,-1727.528978,-1906.170909
0.835,-1965.614749,-1798.372033,-1725.041944,-1865.880967
0.84,-1963.542844,-1795.297835,-1713.713787,-1856.80049
0.845,-1961.549478,-1801.195657,-1713.653949,-1857.200659
0.85,-1966.385168,-1790.794995,-1744.380967,-1860.323475
0.855,-1969.739858,-1797.470717,-1738.6664,-1867.302129
0.86,-1964.238466,-1793.001536,-1715.022752,-1865.555595
0.865,-1977.862921,-1799.299528,-1729.769178,-1869.972417
0.87,-1971.781844,-1795.503529,-1726.152694,-1864.63558
0.875,-1975.499304,-1800.683291,-1721.975226,-1843.078797
0.88,-1953.23568,-1790.080674,-1693.660444,-1849.406707
0.885,-1949.86603,-1783.345115,-1703.597358,-1841.08543
0.89,-1954.795218,-1808.077073,-1719.58169,-1860.940559
0.895,-1952.386723,-1795.451171,-1720.165115,-1883.249062
0.9,-1950.527992,-1788.816588,-1703.746954,-1852.817496
0.905,-1967.918527,-1799.19855,-1721.440421,-1861.546423
0.91,-1966.441267,-1808.959689,-1743.457212,-1880.881705
0.915,-1943.377304,-1793.61862,-1719.458274,-1870.297789
0.92,-1957.259812,-1794.426438,-1721.82563,-1862.309362
0.925,-1944.129024,-1787.399166,-1714.435588,-1861.239751
0.93,-1964.343183,-1798.45431,-1716.144722,-1871.838627
0.935,-1951.706061,-1802.642998,-1710.594711,-1870.032256
0.94,-1928.728115,-1780.312056,-1699.434849,-1856.448939
0.945,-1915.948877,-1789.325215,-1699.988354,-1843.377989
0.95,-1938.156403,-1794.561075,-1716.97498,-1835.456881
0.955,-1941.911263,-1791.191425,-1699.083299,-1848.56149
0.96,-1948.800159,-1791.060528,-1700.194049,-1854.732325
0.965,-1930.373671,-1784.336188,-1708.201175,-1842.9666
0.97,-1950.456934,-1802.182991,-1698.354018,-1866.905699
0.975,-1961.09321,-1792.231117,-1708.810778,-1863.079782
0.98,-1941.26426,-1792.926738,-1717.547185,-1883.877365
0.985,-1929.233002,-1779.100328,-1696.323252,-1867.305869
0.99,-1947.450055,-1776.976065,-1732.518004,-1863.423852
0.995,-1956.872733,-1812.469585,-1766.650201,-1885.414464
1,-1936.03775,-1814.608808,-1735.65017,-1876.135772
1.005,-1965.841013,-1811.040944,-1749.091371,-1889.30396
1.01,-1965.740035,-1817.409993,-1761.197427,-1893.702082
1.015,-1949.980097,-1824.886053,-1749.996427,-1888.56346
1.02,-1951.427438,-1822.544876,-1752.270286,-1896.753841
1.025,-1926.998412,-1824.179212,-1762.263299,-1899.562506
1.03,-1974.113671,-1818.449686,-1762.465253,-1884.07932
1.035,-1952.732663,-1837.257642,-1762.296958,-1893.694603
1.04,-1928.026884,-1807.248685,-1772.409647,-1884.621605
1.045,-1933.539497,-1807.757312,-1759.907162,-1885.848293
1.05,-1959.501882,-1815.050116,-1728.050694,-1879.101513
1.055,-1959.385945,-1817.585769,-1742.920536,-1884.632825
1.06,-1943.50633,-1809.68336,-1752.715334,-1886.629932
1.065,-1913.714287,-1808.512771,-1744.835365,-1888.163291
1.07,-1935.420666,-1812.28259,-1737.52012,-1877.848647
1.075,-1945.858727,-1814.762144,-1739.820159,-1884.000782
1.08,-1939.452279,-1818.924653,-1744.498774,-1880.997642
1.085,-1945.38002,-1816.602175,-1741.506854,-1875.619666
1.09,-1947.590301,-1834.987523,-1797.698851,-1883.480936
1.095,-1950.739297,-1807.499258,-1740.212848,-1876.820174
1.1,-1950.918812,-1837.575534,-1757.311671,-1882.400105
1.105,-1944.205691,-1826.037943,-1749.902929,-1905.033979
1.11,-1933.333802,-1814.380674,-1739.188116,-1902.707762
1.115,-1930.932787,-1817.297796,-1737.112471,-1890.261375
1.12,-1935.360828,-1809.851656,-1729.228762,-1866.786022
1.125,-1913.650709,-1803.965053,-1732.534834,-1861.396827
1.13,-1933.40112,-1812.432186,-1736.970355,-1875.649585
1.135,-1931.127261,-1820.749724,-1739.584545,-1882.691817
1.14,-1941.63264,-1826.819582,-1754.73862,-1872.837181
1.145,-1925.509932,-1803.119836,-1745.934895,-1872.459451
1.15,-1936.187346,-1797.876496,-1713.816634,-1867.900513
1.155,-1929.534064,-1813.471879,-1727.609386,-1867.855634
1.16,-1923.116396,-1817.997158,-1722.474503,-1876.520982
1.165,-1928.19144,-1815.476465,-1732.355319,-1873.798335
1.17,-1923.871855,-1813.120328,-1739.169416,-1869.587208
1.175,-1917.439227,-1810.846469,-1742.827038,-1872.309855
1.18,-1923.452987,-1815.801836,-1726.345299,-1871.116827
1.185,-1933.662913,-1818.681559,-1744.872764,-1878.903298
1.19,-1940.058142,-1841.023722,-1746.039613,-1888.140851
1.195,-1937.821682,-1818.30009,-1735.945623,-1893.918997
1.2,-1918.82299,-1810.857689,-1731.685876,-1875.933818
1.205,-1923.172494,-1809.526284,-1748.332171,-1877.871086
1.21,-1918.591117,-1809.743198,-1728.611679,-1888.627038
1.215,-1905.404229,-1795.905569,-1700.999997,-1879.886892
1.22,-1917.861836,-1804.361482,-1719.254449,-1875.09234
1.225,-1931.994918,-1823.547169,-1739.128277,-1896.993194
1.23,-1933.008431,-1823.165699,-1734.344945,-1899.293233
1.235,-1942.062729,-1819.911986,-1746.372464,-1881.992456
1.24,-1945.271563,-1823.88002,-1767.936727,-1899.921536
1.245,-1952.366153,-1822.346661,-1734.636658,-1901.918643
1.25,-1939.123167,-1816.935026,-1733.219235,-1883.978343
1.255,-1919.473733,-1803.011378,-1756.204661,-1875.428931
1.26,-1905.939035,-1805.419874,-1752.801352,-1883.31638
1.265,-1923.127615,-1805.087023,-1712.017743,-1877.691571
1.27,-1922.873302,-1806.609162,-1721.330094,-1873.502883
1.275,-1923.782098,-1807.517958,-1728.55184,-1884.572987
1.28,-1924.82927,-1815.162313,-1721.771402,-1876.453664
1.285,-1931.56483,-1812.854795,-1755.243506,-1873.443044
1.29,-1936.815649,-1809.477666,-1731.794334,-1890.695203
1.295,-1940.181559,-1806.669001,-1728.147931,-1892.232302
1.3,-1927.608015,-1798.216827,-1728.854772,-1881.296834
1.305,-1927.462159,-1805.423614,-1720.496096,-1875.346653
1.31,-1930.958966,-1806.829816,-1735.264961,-1878.088
1.315,-1938.438766,-1809.017658,-1739.943576,-1876.786515
1.32,-1942.997704,-1809.081236,-1723.749809,-1886.891725
1.325,-1939.426099,-1797.977473,-1751.084738,-1884.531848
1.33,-1906.619697,-1808.277158,-1724.763322,-1871.502036
1.335,-1903.616557,-1805.831263,-1720.503576,-1882.538481
1.34,-1875.380313,-1811.399974,-1735.874564,-1874.422898
1.345,-1861.744637,-1783.792033,-1712.627346,-1866.183899
1.35,-1851.516011,-1794.862136,-1735.564153,-1855.29705
1.355,-1839.23418,-1789.435542,-1697.52563,-1851.54967
1.36,-1803.084307,-1790.183522,-1705.042829,-1837.678381
1.365,-1800.795488,-1788.36967,-1681.013972,-1828.567985
1.37,-1772.282491,-1793.179182,-1697.189039,-1825.673302
1.375,-1763.130955,-1784.094965,-1695.550963,-1813.743021
1.38,-1757.595903,-1784.311879,-1704.077935,-1817.086492
1.385,-1764.05845,-1766.880205,-1698.584022,-1795.282875
1.39,-1766.956873,-1779.562206,-1702.847508,-1795.312794
1.395,-1779.231225,-1780.190509,-1713.569801,-1800.660851
1.4,-1785.76857,-1778.316819,-1704.029316,-1787.64226
1.405,-1794.920105,-1785.112217,-1707.084815,-1813.316673
1.41,-1806.614772,-1790.965161,-1708.831348,-1825.639643
1.415,-1807.359012,-1790.374257,-1717.148885,-1827.498373
1.42,-1810.665084,-1796.066384,-1745.863837,-1824.64109
1.425,-1807.516088,-1784.195942,-1724.557627,-1833.714087
1.43,-1805.881752,-1774.633018,-1716.486923,-1846.871055
1.435,-1819.622144,-1788.657642,-1716.838474,-1828.609124
1.44,-1822.830978,-1788.500567,-1707.668239,-1826.653156
1.445,-1825.882737,-1791.74306,-1727.298974,-1851.837642
1.45,-1833.067084,-1794.936934,-1729.572833,-1844.582236
1.455,-1845.56209,-1796.010286,-1725.354226,-1845.345176
1.46,-1842.027885,-1793.556911,-1754.046738,-1848.793364
1.465,-1815.556873,-1783.167469,-1725.56366,-1829.330924
1.47,-1812.624791,-1782.842098,-1713.416465,-1817.004214
1.475,-1814.711655,-1785.789139,-1724.318274,-1827.090724
1.48,-1829.88443,-1793.534472,-1739.449909,-1829.600197
1.485,-1835.325984,-1783.477881,-1729.662591,-1821.398597
1.49,-1830.901682,-1792.580798,-1715.230317,-1829.574018
1.495,-1837.73074,-1793.126823,-1727.542067,-1831.926415
1.5,-1831.840397,-1787.513233,-1718.222237,-1815.938343
1.505,-1836.406815,-1795.606377,-1707.342868,-1826.428762
1.51,-1838.916288,-1792.019813,-1709.388593,-1836.328277
1.515,-1825.456388,-1782.40827,-1709.684045,-1838.374003
1.52,-1841.945607,-1796.96022,-1741.761167,-1853.700113
1.525,-1842.443014,-1810.139628,-1715.690324,-1844.713133
1.53,-1853.625315,-1801.163868,-1732.231902,-1851.127061
1.535,-1856.79301,-1786.955988,-1736.136357,-1850.491278
1.54,-1871.221544,-1784.532533,-1737.953949,-1862.664653
1.545,-1871.326261,-1785.187015,-1718.618666,-1868.446538
1.55,-1854.91184,-1771.951509,-1726.494895,-1856.546176
1.555,-1865.817388,-1798.512279,-1727.42613,-1865.402259
1.56,-1862.096188,-1802.880482,-1731.640998,-1853.273764
1.565,-1863.102221,-1808.509031,-1730.07024,-1846.257712
1.57,-1870.660559,-1785.579705,-1735.201382,-1844.185807
1.575,-1865.566815,-1776.645084,-1700.13608,-1837.521305
1.58,-1860.379574,-1785.807839,-1706.923999,-1832.47992
1.585,-1848.845722,-1785.411409,-1696.78887,-1827.950901
1.59,-1849.866715,-1789.102691,-1711.367,-1827.99204
1.595,-1833.631809,-1788.934395,-1717.3658,-1834.551825
1.6,-1857.256757,-1791.35785,-1715.656665,-1835.86079
1.605,-1861.191132,-1793.310078,-1727.164337,-1838.946207
1.61,-1860.633887,-1811.198019,-1711.400659,-1851.123321
1.615,-1859.02573,-1816.130948,-1709.725184,-1837.629762
1.62,-1868.659712,-1789.772133,-1721.547008,-1850.270624
1.625,-1862.178466,-1794.843437,-1726.651971,-1842.600089
1.63,-1863.745484,-1778.844145,-1734.55812,-1852.6679
1.635,-1859.818589,-1784.169763,-1707.556042,-1860.353395
1.64,-1877.463437,-1798.553418,-1699.930386,-1867.777096
1.645,-1895.126984,-1801.279805,-1700.450232,-1875.077381
1.65,-1898.032887,-1800.636542,-1696.945946,-1875.432671
1.655,-1898.582652,-1792.943568,-1704.99795,-1868.502637
1.66,-1922.824683,-1819.223845,-1669.958828,-1897.965568
1.665,-1931.17214,-1805.618089,-1664.188162,-1922.375895
1.67,-1929.919274,-1795.539058,-1674.390609,-1908.646723
1.675,-1952.631686,-1793.957081,-1676.320398,-1903.167769
1.68,-1940.764984,-1794.806038,-1662.179836,-1890.242675
1.685,-1923.32957,-1771.050193,-1664.891263,-1863.633287
1.69,-1923.366969,-1780.927269,-1645.241829,-1873.443044
1.695,-1928.524291,-1789.465461,-1646.139405,-1875.642106
1.7,-1916.635149,-1795.367023,-1655.829486,-1876.685538
1.705,-1900.14967,-1803.549924,-1656.285753,-1872.463191
1.71,-1926.983452,-1804.413841,-1688.662067,-1887.018881
1.715,-1907.674349,-1795.681175,-1650.866638,-1874.796888
1.72,-1927.521998,-1797.34543,-1675.523799,-1881.304314
1.725,-1932.29037,-1799.241559,-1701.033656,-1890.268854
1.73,-1936.42296,-1806.081836,-1673.668808,-1894.633318
1.735,-1942.743391,-1810.191986,-1673.440675,-1889.29274
1.74,-1923.030378,-1795.363283,-1678.130509,-1886.420497
1.745,-1931.9276,-1806.295011,-1707.286769,-1884.580466
1.75,-1943.786823,-1802.480313,-1698.774757,-1888.301667
1.755,-1943.629747,-1817.413733,-1708.853787,-1888.780374
1.76,-1943.360474,-1809.881575,-1696.852448,-1900.53488
1.765,-1949.217157,-1808.93538,-1700.401613,-1893.623545
1.77,-1949.564968,-1803.935134,-1702.802629,-1887.030101
1.775,-1950.23067,-1793.586831,-1734.565599,-1896.140497
1.78,-1942.979004,-1795.49044,-1690.79007,-1884.629085
1.785,-1938.349008,-1805.288978,-1697.319936,-1879.632579
1.79,-1923.557704,-1803.497565,-1690.831209,-1879.146392
1.795,-1923.744699,-1802.760805,-1708.853787,-1884.625345
1.8,-1925.681967,-1809.193433,-1694.754364,-1891.252448
1.805,-1918.508839,-1805.244099,-1699.171186,-1886.30082
1.81,-1929.145114,-1797.412748,-1691.156581,-1889.816326
1.815,-1911.848077,-1802.461613,-1687.899128,-1884.887138
1.82,-1930.547577,-1809.623522,-1693.912887,-1900.594718
1.825,-1914.398689,-1802.21104,-1687.734572,-1894.068593
1.83,-1912.319304,-1787.838604,-1693.366862,-1888.305407
1.835,-1924.492679,-1803.70326,-1702.742791,-1886.222283
1.84,-1927.82493,-1804.200667,-1697.447092,-1889.752748
1.845,-1926.67678,-1804.006192,-1700.618528,-1895.126984
1.85,-1936.572556,-1803.392848,-1701.669439,-1891.473102
1.855,-1947.582821,-1803.673341,-1706.363014,-1899.166076
1.86,-1953.742436,-1806.358589,-1719.426484,-1905.931555
1.865,-1952.052002,-1818.449686,-1719.58356,-1900.53488
1.87,-1935.072856,-1790.490193,-1718.218497,-1892.30336
1.875,-1919.290478,-1805.259058,-1716.711317,-1881.8466
1.88,-1909.275026,-1809.129855,-1700.932679,-1877.067007
1.885,-1918.276965,-1797.240713,-1706.194718,-1872.523029
1.89,-1917.259712,-1799.854903,-1697.394734,-1886.869285
1.895,-1916.033025,-1809.601082,-1707.26433,-1889.389978
1.9,-1932.918673,-1818.65912,-1682.898882,-1886.940343
1.905,-1918.662175,-1797.603483,-1691.848462,-1877.197904
1.91,-1917.528985,-1800.105476,-1705.835688,-1891.948069
1.915,-1925.719366,-1798.501059,-1728.361105,-1885.291047
1.92,-1921.609216,-1806.085576,-1716.909532,-1881.887739
1.925,-1932.544683,-1805.93598,-1716.823514,-1897.797273
1.93,-1926.605722,-1799.619289,-1691.384715,-1893.42907
1.935,-1931.17962,-1806.164114,-1700.289416,-1896.593025
1.94,-1936.733371,-1815.375488,-1710.375927,-1912.783052
1.945,-1942.530216,-1817.290317,-1716.696357,-1899.547546
1.95,-1938.719258,-1817.211779,-1705.226084,-1896.851078
1.955,-1925.775464,-1810.143368,-1705.783329,-1885.769755
1.96,-1924.4291,-1795.733533,-1721.337573,-1882.041074
1.965,-1927.267685,-1800.34109,-1709.848601,-1878.570447
1.97,-1924.82927,-1799.080744,-1711.176265,-1874.961444
1.975,-1918.965107,-1807.701213,-1724.991456,-1880.739589
1.98,-1931.385314,-1806.339889,-1694.859082,-1884.08306
1.985,-1930.005291,-1801.691194,-1698.778497,-1880.885445
1.99,-1908.108177,-1799.301398,-1717.777189,-1873.787115
1.995,-1914.611863,-1807.218766,-1727.306454,-1879.759735
2,-1926.719789,-1802.917881,-1731.19595,-1864.603791
2.005,-1909.183398,-1804.159528,-1731.704576,-1872.180828
2.01,-1898.524683,-1804.137088,-1724.235996,-1869.49558
2.015,-1897.948739,-1804.09221,-1738.922583,-1880.172994
2.02,-1901.6288,-1805.303937,-1732.714349,-1873.373856
2.025,-1904.029816,-1791.35411,-1733.305253,-1865.183475
2.03,-1897.365314,-1797.846577,-1728.809893,-1849.827446
2.035,-1901.546523,-1805.543291,-1737.134911,-1869.686315
2.04,-1914.385599,-1795.643776,-1743.930309,-1865.800559
2.045,-1918.319974,-1798.717973,-1741.716288,-1877.020259
2.05,-1921.756942,-1808.740905,-1759.937081,-1877.151155
2.055,-1926.001728,-1799.394895,-1736.861898,-1873.003606
2.06,-1919.026815,-1806.889655,-1748.403229,-1864.955341
2.065,-1911.281482,-1813.42326,-1749.267146,-1869.622737
2.07,-1913.813394,-1800.217673,-1738.911363,-1871.017719
2.075,-1894.721205,-1779.266754,-1722.762475,-1856.349832
2.08,-1901.168793,-1791.077358,-1734.453402,-1853.182136
2.085,-1912.515649,-1789.394403,-1742.961675,-1857.460582
2.09,-1903.405253,-1793.104384,-1727.661744,-1857.51668
2.095,-1904.452425,-1799.350016,-1715.738943,-1857.580259
2.1,-1900.51805,-1790.583691,-1725.634718,-1849.075726
2.105,-1900.544229,-1791.226954,-1742.883137,-1853.021321
2.11,-1912.130439,-1793.448454,-1725.847893,-1854.315326
2.115,-1922.299227,-1802.326977,-1724.400551,-1865.725761
2.12,-1916.59214,-1815.940213,-1726.962383,-1870.875603
2.125,-1912.134179,-1797.210794,-1741.720028,-1870.183722
2.13,-1911.621813,-1792.696734,-1742.281013,-1874.787538
2.135,-1903.162159,-1788.134056,-1721.300174,-1859.824199
2.14,-1914.34072,-1797.326731,-1737.063853,-1868.702721
2.145,-1924.367392,-1804.84019,-1722.085553,-1877.36433
2.15,-1914.71471,-1805.057104,-1717.967923,-1868.257673
2.155,-1912.631586,-1809.088716,-1734.479582,-1866.391463
2.16,-1900.458212,-1811.209239,-1723.678751,-1869.286146
2.165,-1905.589354,-1792.431202,-1715.166738,-1878.351663
2.17,-1895.753418,-1788.75488,-1732.875165,-1869.338504
2.175,-1908.75705,-1806.33241,-1739.805199,-1876.668708
