relative_sec,EEG1,EEG2,EEG3,EEG4
1.4,-1349.843961,-1470.586631,-1274.950594,-1684.112479
1.405,-1350.191772,-1481.955927,-1275.941668,-1688.076773
1.41,-1338.878574,-1476.742506,-1268.222514,-1684.101259
1.415,-1332.887255,-1470.096704,-1270.369217,-1695.470555
1.42,-1348.822968,-1487.46106,-1280.564184,-1705.863737
1.425,-1349.241837,-1482.251379,-1292.868455,-1713.010686
1.43,-1358.632726,-1479.162222,-1298.740098,-1696.151217
1.435,-1366.946523,-1475.201668,-1307.035196,-1699.924776
1.44,-1361.650825,-1472.823091,-1293.182607,-1690.900398
1.445,-1358.801021,-1469.169209,-1280.646462,-1688.903291
1.45,-1340.598928,-1458.544153,-1262.242414,-1689.3072
1.455,-1325.130702,-1459.916696,-1257.141191,-1675.922098
1.46,-1339.686393,-1463.52944,-1277.37031,-1687.160498
1.465,-1348.953865,-1463.750094,-1285.530771,-1684.695903
1.47,-1361.736843,-1472.87171,-1292.662761,-1691.371625
1.475,-1366.867986,-1470.115404,-1279.853603,-1684.707123
1.48,-1375.473495,-1474.124576,-1281.10647,-1686.749109
1.485,-1368.633218,-1473.649609,-1280.923215,-1696.087639
1.49,-1364.758682,-1476.828524,-1279.2253,-1697.744414
1.495,-1361.280575,-1485.557451,-1284.711733,-1709.835511
1.5,-1365.080313,-1480.919975,-1278.828871,-1704.779166
1.505,-1363.842406,-1473.933841,-1282.707147,-1709.091271
1.51,-1361.549848,-1476.506893,-1279.655389,-1718.45598
1.515,-1365.375765,-1461.113464,-1277.467547,-1717.393849
1.52,-1373.79054,-1477.991633,-1290.796551,-1712.599297
1.525,-1363.969563,-1477.509186,-1296.234365,-1722.689547
1.53,-1360.880406,-1472.568778,-1292.715119,-1720.924314
1.535,-1361.504969,-1475.280205,-1289.143515,-1714.140136
1.54,-1384.325839,-1469.356204,-1278.510979,-1710.905122
1.545,-1394.146816,-1469.483361,-1277.946254,-1717.565884
1.55,-1418.759097,-1472.351864,-1290.385162,-1711.095857
1.555,-1524.717943,-1477.610163,-1284.233026,-1708.193695
1.56,-1494.738905,-1475.512079,-1271.180775,-1706.11805
1.565,-1492.270571,-1479.700767,-1258.236981,-1691.147231
1.57,-1454.000175,-1486.71682,-1266.939729,-1697.879051
1.575,-1491.257058,-1484.263445,-1273.151703,-1705.515927
1.58,-1413.81495,-1472.793172,-1275.646216,-1703.548739
1.585,-1396.566531,-1466.566239,-1285.429794,-1704.812825
1.59,-1357.72767,-1478.227247,-1272.680475,-1698.316619
1.595,-1368.453703,-1472.007793,-1271.105977,-1702.486608
1.6,-1368.764115,-1479.2258,-1279.348717,-1706.981967
1.605,-1386.285546,-1476.562991,-1283.174634,-1706.959528
1.61,-1388.170456,-1483.852056,-1278.888709,-1707.569132
1.615,-1391.884176,-1484.341983,-1282.901622,-1711.35765
1.62,-1378.188663,-1475.878589,-1291.697866,-1709.386723
1.625,-1383.544199,-1478.283345,-1300.280937,-1703.223368
1.63,-1384.27348,-1489.375888,-1291.641768,-1717.135796
1.635,-1378.880544,-1474.666862,-1265.511087,-1698.350278
1.64,-1349.88884,-1472.808132,-1256.004261,-1678.45775
1.645,-1356.732857,-1473.028786,-1259.377651,-1681.711463
1.65,-1363.857366,-1484.07645,-1277.871456,-1691.775534
1.655,-1361.359113,-1482.326177,-1281.323384,-1699.173056
1.66,-1346.567809,-1489.080436,-1273.215281,-1686.842606
1.665,-1338.164253,-1487.46106,-1271.076058,-1690.279574
1.67,-1334.042884,-1488.803684,-1263.760814,-1695.365838
1.675,-1347.289609,-1483.092856,-1266.12817,-1695.324699
1.68,-1346.066662,-1480.845177,-1270.758167,-1695.429416
1.685,-1346.283576,-1479.573611,-1263.304546,-1706.615457
1.69,-1348.871587,-1482.150402,-1258.341699,-1706.596758
1.695,-1356.209271,-1472.452841,-1257.619898,-1703.14109
1.7,-1376.281314,-1486.997312,-1276.637289,-1721.687254
1.705,-1359.754696,-1481.432341,-1275.365723,-1709.416642
1.71,-1355.554788,-1476.663968,-1268.087878,-1703.451502
1.715,-1336.574796,-1478.272125,-1252.664531,-1693.189216
1.72,-1341.788216,-1483.133995,-1250.977836,-1702.164976
1.725,-1339.993064,-1483.526685,-1264.28066,-1706.417242
1.73,-1331.92984,-1481.043391,-1259.186916,-1696.05398
1.735,-1332.255211,-1486.163314,-1263.798213,-1695.620151
1.74,-1317.082437,-1490.527778,-1254.19041,-1699.494688
1.745,-1326.518205,-1483.126516,-1253.360152,-1697.961329
1.75,-1321.061691,-1477.606423,-1257.025254,-1702.793279
1.755,-1338.747678,-1481.424861,-1261.531833,-1701.099105
1.76,-1339.746231,-1480.688101,-1271.180775,-1708.399389
1.765,-1347.734657,-1484.81321,-1274.460668,-1705.613164
1.77,-1348.74069,-1479.323037,-1274.393349,-1706.634157
1.775,-1346.635127,-1483.975473,-1262.328432,-1711.496027
1.78,-1345.651533,-1480.673141,-1260.293926,-1712.281406
1.785,-1355.169578,-1487.479759,-1273.424715,-1709.360544
1.79,-1349.668186,-1489.656381,-1267.706408,-1709.035172
1.795,-1358.273695,-1488.384815,-1268.102838,-1704.442575
1.8,-1327.142768,-1492.053657,-1267.182822,-1690.44787
1.805,-1319.352557,-1490.748432,-1266.064592,-1698.174503
1.81,-1328.747185,-1492.397728,-1260.091972,-1700.223968
1.815,-1316.656089,-1484.09889,-1254.661637,-1691.438943
1.82,-1311.839098,-1482.58797,-1262.930556,-1685.443883
1.825,-1318.664415,-1477.123976,-1268.229994,-1682.683837
1.83,-1326.660321,-1479.554911,-1263.592518,-1692.366438
1.835,-1338.549463,-1497.454072,-1271.01996,-1700.998127
1.84,-1339.432079,-1499.481098,-1263.839352,-1699.666723
1.845,-1337.592049,-1481.585677,-1263.465362,-1684.493949
1.85,-1338.930933,-1494.391094,-1264.699529,-1704.824045
1.855,-1341.346908,-1493.467339,-1262.79218,-1703.739474
1.86,-1335.063876,-1492.951233,-1255.394658,-1704.65575
1.865,-1332.423507,-1500.176719,-1261.737528,-1705.75902
1.87,-1334.241098,-1500.258997,-1253.382591,-1715.542598
1.875,-1333.025631,-1493.05221,-1247.8251,-1698.054826
1.88,-1329.981352,-1479.263199,-1241.123199,-1686.068447
1.885,-1321.600236,-1487.030971,-1254.54944,-1682.769855
1.89,-1326.742599,-1482.273818,-1231.500437,-1687.923437
1.895,-1329.756958,-1491.892841,-1231.549055,-1679.198251
1.9,-1346.061052,-1483.266762,-1254.944,-1687.82807
1.905,-1359.244199,-1483.629532,-1268.75919,-1708.992164
1.91,-1357.860437,-1501.311779,-1273.894073,-1715.267716
1.915,-1355.638936,-1487.395611,-1279.833034,-1705.977804
1.92,-1375.886754,-1495.956242,-1293.367732,-1708.131987
1.925,-1376.395381,-1503.335065,-1267.831695,-1717.089047
1.93,-1360.878536,-1497.437243,-1254.098782,-1709.145499
1.935,-1357.033919,-1490.671764,-1260.007824,-1698.894434
1.94,-1364.633395,-1493.734742,-1268.471218,-1712.48149
1.945,-1368.448093,-1493.256035,-1276.302568,-1710.551702
1.95,-1370.968786,-1496.079659,-1272.416812,-1713.341667
1.955,-1360.949594,-1493.173757,-1257.034604,-1709.48209
1.96,-1360.553164,-1485.854773,-1261.443946,-1703.89842
1.965,-1341.449756,-1470.891433,-1244.517159,-1685.707546
1.97,-1345.997474,-1479.059374,-1257.008424,-1681.761952
1.975,-1339.609725,-1475.764523,-1267.839175,-1688.748085
1.98,-1341.374958,-1481.972756,-1256.959806,-1699.881767
1.985,-1335.839906,-1469.410432,-1242.96884,-1679.570371
1.99,-1355.87829,-1493.241075,-1269.342614,-1705.143806
1.995,-1346.461221,-1484.680444,-1277.319821,-1701.112194
2,-1349.161429,-1484.212957,-1267.943892,-1698.744838
2.005,-1357.127416,-1481.164938,-1280.741829,-1696.474718
2.01,-1352.258066,-1480.929324,-1281.385092,-1709.164199
2.015,-1348.413449,-1480.566554,-1261.836635,-1697.095542
2.02,-1336.666423,-1480.072887,-1266.922899,-1696.912287
2.025,-1330.779821,-1474.668732,-1252.70006,-1681.571217
2.03,-1319.002876,-1463.875381,-1250.837589,-1685.292418
2.035,-1344.830625,-1481.580067,-1271.354681,-1698.6476
2.04,-1331.5652,-1468.030409,-1264.020737,-1690.019651
2.045,-1326.621052,-1464.731818,-1262.03485,-1698.965492
2.05,-1335.540714,-1482.268209,-1269.847501,-1698.939312
2.055,-1335.626731,-1473.61782,-1267.902753,-1699.563876
2.06,-1340.705515,-1476.074934,-1269.013503,-1692.947993
2.065,-1340.234288,-1481.946577,-1266.279636,-1694.245738
2.07,-1345.683322,-1474.713611,-1266.50403,-1696.945946
2.075,-1351.958874,-1471.347701,-1274.72807,-1709.699005
2.08,-1347.321398,-1470.453865,-1263.291456,-1703.917119
2.085,-1346.165769,-1469.563768,-1269.301476,-1699.575095
2.09,-1360.403568,-1478.823761,-1273.643499,-1702.492217
2.095,-1352.310425,-1479.6054,-1283.70383,-1690.019651
2.1,-1349.531679,-1480.196304,-1279.810594,-1693.976465
2.105,-1326.871625,-1461.511764,-1258.792357,-1666.619097
2.11,-1340.481121,-1468.266023,-1266.937859,-1680.161275
2.115,-1340.836412,-1472.234057,-1266.922899,-1697.974418
2.12,-1346.704315,-1480.016789,-1275.558328,-1703.640367
2.125,-1351.035119,-1477.477397,-1287.626985,-1691.56423
2.13,-1356.775866,-1477.189424,-1285.790694,-1701.538543
2.135,-1339.516227,-1467.787316,-1271.126547,-1686.70984
2.14,-1339.231995,-1464.526123,-1263.257797,-1682.655788
2.145,-1346.423822,-1477.469917,-1276.807455,-1694.017604
2.15,-1361.716273,-1485.58924,-1294.91231,-1711.957904
2.155,-1374.521691,-1489.519875,-1293.932457,-1718.887939
2.16,-1348.862237,-1464.944992,-1279.133672,-1686.115196
2.165,-1340.739175,-1470.169632,-1288.438544,-1685.105423
2.17,-1345.881537,-1474.264823,-1295.267601,-1682.59221
2.175,-1334.92737,-1469.234657,-1260.120021,-1675.882829
