relative_sec,EEG1,EEG2,EEG3,EEG4
0.76,-1817.697966,-2143.701305,-1897.645807,-2139.465868
0.765,-1807.753572,-2130.241405,-1885.992279,-2129.730909
0.77,-1810.274264,-2133.225845,-1886.878635,-2128.762274
0.775,-1806.208993,-2132.844375,-1880.771378,-2138.63187
0.78,-1806.526884,-2129.347569,-1884.788031,-2139.981974
0.785,-1813.43074,-2139.333102,-1887.577996,-2142.929016
0.79,-1811.519651,-2132.470385,-1875.722513,-2141.807046
0.795,-1790.60987,-2123.999512,-1872.446361,-2137.846491
0.8,-1795.269786,-2128.741705,-1875.890809,-2125.478642
0.805,-1794.824737,-2133.712032,-1870.879343,-2132.330139
0.81,-1795.980367,-2130.978165,-1872.416442,-2136.485168
0.815,-1793.927161,-2124.175287,-1864.439235,-2126.832486
0.82,-1786.357604,-2125.278558,-1861.813825,-2129.046507
0.825,-1788.283652,-2134.332855,-1867.778966,-2130.867838
0.83,-1788.197635,-2121.235726,-1863.698735,-2122.423144
0.835,-1782.707462,-2131.052963,-1858.507754,-2123.601213
0.84,-1785.878897,-2141.853794,-1866.13341,-2128.122752
0.845,-1788.597804,-2142.089408,-1864.241021,-2128.287307
0.85,-1779.883837,-2140.043683,-1864.416796,-2118.810401
0.855,-1774.625538,-2124.025691,-1860.325345,-2124.008862
0.86,-1774.131871,-2113.96536,-1837.609193,-2122.236149
0.865,-1775.66149,-2138.166253,-1851.716096,-2129.68603
0.87,-1757.911925,-2135.27531,-1844.273695,-2122.101513
0.875,-1758.529008,-2118.397142,-1836.057134,-2127.472009
0.88,-1749.534549,-2112.028092,-1838.125299,-2110.638719
0.885,-1739.855688,-2130.862228,-1843.955803,-2114.490816
0.89,-1704.162083,-2137.54543,-1828.472617,-2110.391886
0.895,-1693.664184,-2125.948,-1814.93044,-2117.542575
0.9,-1671.35194,-2109.268046,-1786.540859,-2108.910886
0.905,-1639.502952,-2110.498473,-1768.20413,-2107.650539
0.91,-1615.223522,-2111.511986,-1754.201944,-2092.788177
0.915,-1590.113834,-2110.59945,-1744.197712,-2093.016311
0.92,-1577.401914,-2109.455041,-1735.786677,-2096.621574
0.925,-1564.862029,-2112.536719,-1729.088516,-2101.842475
0.93,-1546.906769,-2097.629477,-1712.932148,-2097.672486
0.935,-1548.39899,-2112.136549,-1712.4871,-2103.013063
0.94,-1531.887331,-2105.524406,-1710.452594,-2087.346622
0.945,-1524.280375,-2100.602698,-1703.167269,-2077.776218
0.95,-1529.179644,-2123.980812,-1717.255473,-2088.827623
0.955,-1541.218382,-2112.158989,-1717.053518,-2085.974079
0.96,-1552.4867,-2127.227046,-1746.348154,-2092.028977
0.965,-1569.237712,-2112.877049,-1743.943399,-2090.959366
0.97,-1579.541136,-2117.308831,-1749.661706,-2091.823283
0.975,-1593.012256,-2120.865476,-1768.57064,-2102.467038
0.98,-1602.481683,-2121.695734,-1769.471956,-2095.66416
0.985,-1612.927223,-2116.22052,-1777.628677,-2102.680212
0.99,-1631.907216,-2121.953787,-1787.401036,-2114.580574
0.995,-1645.131502,-2109.182028,-1790.684668,-2116.009216
1,-1675.387293,-2134.54977,-1826.441852,-2119.93985
1.005,-1679.693787,-2122.071593,-1828.534326,-2118.034371
1.01,-1668.440428,-2114.913425,-1814.423683,-2103.856411
1.015,-1684.391102,-2127.213956,-1830.041505,-2107.723467
1.02,-1690.034611,-2134.690016,-1841.321044,-2111.796218
1.025,-1691.874641,-2133.126738,-1839.941021,-2095.576272
1.03,-1695.726738,-2147.334618,-1845.524691,-2108.097457
1.035,-1700.697065,-2116.749716,-1820.014834,-2099.372271
1.04,-1708.453618,-2124.300574,-1832.266746,-2107.398096
1.045,-1708.296542,-2121.989316,-1826.439982,-2108.164775
1.05,-1707.451325,-2119.648138,-1833.796365,-2115.760512
1.055,-1756.713287,-2115.807261,-1843.086276,-2118.4495
1.06,-1770.951086,-2110.182451,-1847.944407,-2118.068031
1.065,-1713.296788,-2096.565476,-1813.249355,-2102.704522
1.07,-1685.651448,-2089.758858,-1850.326723,-2098.766407
1.075,-1715.566908,-2112.370293,-1819.423929,-2117.293871
1.08,-1712.1262,-2096.77491,-1810.048,-2113.097704
1.085,-1795.832641,-2121.873379,-1845.408754,-2118.965607
1.09,-1916.844583,-2125.362705,-1844.421421,-2110.356357
1.095,-2099.519997,-2158.662775,-1850.551117,-2110.285299
1.1,-1991.466807,-2139.226515,-1878.888339,-2105.056919
1.105,-1905.673502,-2153.135202,-1893.840459,-2117.652902
1.11,-1830.565091,-2128.702436,-1868.996303,-2113.112663
1.115,-1767.734772,-2108.847307,-1848.838243,-2095.875464
1.12,-1763.822837,-2114.632932,-1872.332294,-2102.151016
1.125,-1781.25825,-2117.834287,-1879.797134,-2118.142829
1.13,-1872.47441,-2089.30259,-1913.912502,-2111.014579
1.135,-1923.179974,-2117.131186,-1995.124429,-2113.299658
1.14,-1809.950763,-2083.232732,-1873.577681,-2111.238973
1.145,-1738.855265,-2113.174371,-1840.064437,-2145.560035
1.15,-1741.626531,-2098.607461,-1840.651602,-2092.460936
1.155,-1907.816465,-2136.219635,-1898.709809,-2103.718034
1.16,-1809.142944,-2129.876765,-1900.826592,-2096.451409
1.165,-1802.392425,-2159.687507,-1901.929862,-2117.821197
1.17,-1767.738512,-2134.660097,-1866.561628,-2110.191801
1.175,-1821.851125,-2153.726107,-1900.407723,-2133.41284
1.18,-1858.408647,-2155.4876,-1929.160074,-2121.778011
1.185,-1871.74513,-2116.921751,-1924.197227,-2112.046792
1.19,-1877.246523,-2140.946869,-1951.969724,-2115.667015
1.195,-1946.857281,-2117.905345,-1908.093217,-2092.502074
1.2,-1869.905099,-2106.603367,-1937.354195,-2090.905137
1.205,-1764.608216,-2097.672486,-1901.570832,-2127.477619
1.21,-1832.921228,-2123.3095,-1917.671101,-2103.445022
1.215,-1766.171494,-2120.295141,-1911.245953,-2095.849285
1.22,-1758.669255,-2142.592425,-1909.783652,-2107.783306
1.225,-1819.203275,-2122.224929,-1897.438243,-2117.682821
1.23,-1868.00523,-2085.050324,-1929.044137,-2103.994787
1.235,-1901.585792,-2130.022621,-1950.024976,-2128.693086
1.24,-2138.209262,-2080.592363,-1927.133048,-2113.774625
1.245,-1986.911609,-2154.945314,-1972.539174,-2127.354202
1.25,-1926.287831,-2154.100097,-1957.089647,-2121.003852
1.255,-2010.151347,-2122.539081,-1945.518396,-2128.203159
1.26,-2082.93354,-2109.400812,-1950.088554,-2128.823983
1.265,-2023.330755,-2140.643937,-1948.244783,-2130.907107
1.27,-1874.74079,-1969.532294,-1863.551009,-2129.822536
1.275,-1862.369201,-2254.093802,-1989.746453,-2121.422721
1.28,-1858.120674,-2158.363583,-1937.829162,-2120.158635
1.285,-1854.878181,-2148.265853,-1927.477119,-2119.702367
1.29,-1856.867808,-2128.18633,-1946.651586,-2130.181567
1.295,-1840.980713,-2073.692248,-1848.531571,-2096.159697
1.3,-1838.84523,-2071.912055,-1925.536111,-2117.492086
1.305,-1859.074349,-2173.450339,-1906.627177,-2139.39294
1.31,-1856.807969,-2161.351763,-1914.985853,-2128.244298
1.315,-1850.04997,-2117.105006,-1910.554072,-2106.036772
1.32,-1853.314903,-2130.456449,-1924.06633,-2113.071524
1.325,-1842.828223,-2116.476703,-1922.469393,-2123.038358
1.33,-1850.831609,-2074.900235,-1929.866915,-2093.934456
1.335,-1863.730524,-2171.565429,-1973.025361,-2154.139366
1.34,-1856.366661,-2131.877611,-1932.731678,-2136.101828
1.345,-1839.765245,-2148.086338,-1927.170447,-2128.435033
1.35,-1808.884891,-2107.942251,-1919.623329,-2113.176241
1.355,-1799.995149,-2134.241228,-1916.852063,-2121.037511
1.36,-1806.69331,-2148.677242,-1926.433687,-2115.614656
1.365,-1802.818774,-2139.39855,-1926.830116,-2106.451901
1.37,-1782.522337,-2142.865437,-1913.632009,-2103.258027
1.375,-1779.156427,-2064.64917,-1913.164522,-2107.730947
1.38,-1775.468885,-2145.659142,-1922.981759,-2107.99648
1.385,-1773.243645,-2109.314795,-1918.531278,-2112.776072
1.39,-1774.795703,-2102.39598,-1920.767738,-2109.11471
1.395,-1762.738266,-2123.552594,-1916.803444,-2104.413656
1.4,-1781.112394,-2133.02576,-1873.536542,-2103.13835
1.405,-1789.523429,-2006.789177,-1929.477965,-2106.074171
1.41,-1808.376265,-2206.727969,-1919.346576,-2105.535626
1.415,-1827.397396,-2138.097065,-1943.289416,-2114.563744
1.42,-1853.629054,-2177.276257,-1957.314041,-2111.553125
1.425,-1811.308347,-2094.138281,-1901.574572,-2094.099012
1.43,-1800.776788,-2118.286815,-1912.697034,-2105.39725
1.435,-1796.995749,-2147.667469,-1926.732879,-2121.979966
1.44,-1818.851725,-2146.788592,-1907.289139,-2089.887884
1.445,-1821.443475,-2135.542713,-1911.268393,-2105.415949
1.45,-1794.920105,-2118.642105,-1904.514133,-2104.503413
1.455,-1798.013002,-2119.734156,-1892.31084,-2118.561697
1.46,-1803.192764,-2115.530508,-1890.7887,-2111.859797
1.465,-1798.985376,-2110.23107,-1903.552979,-2102.01264
1.47,-1800.118566,-2137.89511,-1905.482767,-2107.25972
1.475,-1806.655911,-2112.49371,-1905.568785,-2098.852425
1.48,-1785.095388,-2039.94713,-1892.66613,-2080.444637
1.485,-1838.688154,-2155.584837,-1927.895988,-2126.987692
1.49,-1804.056681,-2147.585191,-1927.585576,-2125.360835
1.495,-1785.196365,-2142.03144,-1913.112163,-2115.341643
1.5,-1733.148177,-2121.514348,-1909.985607,-2123.217873
1.505,-1744.562352,-2135.378158,-1907.289139,-2117.379889
1.51,-1753.766246,-2137.730555,-1930.005291,-2120.932794
1.515,-1754.589024,-2124.098619,-1925.730586,-2111.130516
1.52,-1730.679843,-2097.279797,-1909.080551,-2101.444175
1.525,-1770.094649,-2166.127615,-1922.503052,-2121.938827
1.53,-1766.055557,-2134.749854,-1910.497973,-2124.605376
1.535,-1753.063145,-2145.00092,-1920.610663,-2131.651347
1.54,-1750.942621,-2122.142652,-1898.163783,-2123.588123
1.545,-1750.116103,-2094.725445,-1900.15715,-2107.895503
1.55,-1764.271625,-2098.484044,-1898.534033,-2125.58149
1.555,-1774.058943,-2117.830547,-1910.62513,-2120.674741
1.56,-1788.465038,-2141.530293,-1924.477719,-2132.507784
1.565,-1784.788716,-2160.828177,-1926.30279,-2137.197619
1.57,-1765.973279,-2116.895572,-1910.554072,-2115.034972
1.575,-1787.230871,-2147.364537,-1915.980666,-2129.751478
1.58,-1783.49845,-2148.228454,-1935.925553,-2131.954279
1.585,-1781.699559,-2120.534495,-1899.551286,-2124.736272
1.59,-1771.601829,-2107.654279,-1944.590901,-2116.95728
1.595,-1767.835749,-2132.161844,-1929.997812,-2115.221967
1.6,-1781.434026,-2126.914764,-1934.990578,-2125.263598
1.605,-1782.02493,-2154.799458,-1925.876442,-2138.742198
1.61,-1788.450078,-2102.470778,-1912.151009,-2131.385814
1.615,-1776.310363,-2101.689139,-1901.522213,-2125.001805
1.62,-1788.038689,-2098.738358,-1907.880043,-2133.629754
1.625,-1785.660113,-2119.042274,-1920.823837,-2116.459874
1.63,-1790.62296,-2100.851401,-1919.858943,-2128.831463
1.635,-1788.330401,-2114.539435,-1911.436688,-2143.446992
1.64,-1785.144006,-2161.06753,-1914.035919,-2113.97284
1.645,-1796.763876,-2101.853694,-1893.619805,-2151.801928
1.65,-1795.982237,-2167.010231,-1926.31401,-2127.496318
1.655,-1777.944699,-2130.912717,-1911.560105,-2110.831324
1.66,-1781.445245,-2116.289708,-1911.088877,-2122.443714
1.665,-1769.507485,-2121.84346,-1911.668562,-2116.729146
1.67,-1776.497358,-2094.097142,-1900.187069,-2121.792971
1.675,-1777.473472,-2125.014895,-1908.422329,-2130.323683
1.68,-1794.452617,-2104.049016,-1901.050986,-2142.048269
1.685,-1785.708731,-2125.142051,-1903.14159,-2135.626861
1.69,-1791.584114,-2111.932725,-1900.800413,-2141.165653
1.695,-1806.158504,-2128.650077,-1891.013094,-2143.087961
1.7,-1765.479612,-2152.607877,-1911.904176,-2133.43154
1.705,-1770.872548,-2125.377665,-1883.873625,-2091.888731
1.71,-1785.727431,-2138.26162,-1899.955195,-2118.718773
1.715,-1780.712225,-2099.198365,-1889.382498,-2131.116542
1.72,-1767.098989,-2151.138096,-1902.225314,-2131.299797
1.725,-1782.903806,-2141.908023,-1903.018173,-2117.252732
1.73,-1764.582036,-2129.880505,-1899.727061,-2134.486191
1.735,-1784.971971,-2153.254879,-1903.358504,-2114.242113
1.74,-1773.486738,-2132.621851,-1856.841629,-2139.456518
1.745,-1762.506392,-2138.059666,-1910.340897,-2134.198219
1.75,-1782.372741,-2163.434887,-1931.123521,-2139.636034
1.755,-1786.348254,-2152.334864,-1906.971248,-2125.611409
1.76,-1746.095711,-2165.1889,-1888.791594,-2147.908692
1.765,-1800.200844,-2168.371555,-1917.461667,-2123.812517
1.77,-1781.808016,-2158.333663,-1899.510147,-2119.612609
1.775,-1781.759397,-2151.340051,-1904.132663,-2136.344922
1.78,-1772.843475,-2134.603998,-1896.230255,-2122.421274
1.785,-1760.183914,-2125.643198,-1912.4689,-2124.033171
1.79,-1781.093695,-2157.851216,-1904.813325,-2140.88142
1.795,-1790.671579,-2122.879412,-1885.623899,-2117.563144
1.8,-1771.736465,-2121.319874,-1888.361505,-2099.237634
1.805,-1774.201059,-2142.237134,-1895.725368,-2134.51985
1.81,-1775.741898,-2119.513502,-1883.634272,-2147.527223
1.815,-1773.453079,-2128.470562,-1908.822498,-2143.428292
1.82,-1794.953764,-2149.294325,-1909.589177,-2159.094733
1.825,-1757.797858,-2148.998873,-1887.725722,-2116.493533
1.83,-1811.323306,-2159.758565,-1876.820174,-2137.268677
1.835,-1775.30433,-2138.336418,-1905.565045,-2122.234279
1.84,-1773.105268,-2132.28152,-1905.116257,-2149.87214
1.845,-1776.893787,-2124.240735,-1882.534741,-2122.331517
1.85,-1786.280936,-2133.444629,-1892.572633,-2139.430339
1.855,-1774.309516,-2144.64189,-1889.075826,-2127.114849
1.86,-1779.560336,-2195.571847,-1921.885969,-2116.875002
1.865,-1754.454387,-2145.131817,-1907.210601,-2134.54603
1.87,-1812.198443,-2170.959566,-1929.369508,-2134.89384
1.875,-1805.313287,-2175.065976,-1927.07321,-2135.170593
1.88,-1788.401459,-2114.991963,-1910.426915,-2132.30957
1.885,-1783.382514,-2160.057757,-1922.555411,-2119.272278
1.89,-1796.502083,-2155.222067,-1913.98356,-2144.568962
1.895,-1779.227485,-2157.566984,-1920.057157,-2135.095795
1.9,-1784.553102,-2144.301559,-1898.571432,-2126.437927
1.905,-1798.981636,-2110.096434,-1914.200474,-2141.700458
1.91,-1746.671656,-2137.88763,-1910.99538,-2126.213533
1.915,-1826.021113,-2152.203967,-1933.532017,-2138.802036
1.92,-1787.324368,-2132.244121,-1918.703314,-2140.716865
1.925,-1785.891986,-2151.646722,-1909.447061,-2134.17578
1.93,-1770.939866,-2121.102959,-1893.227115,-2116.545891
1.935,-1747.804845,-2096.524337,-1899.109978,-2122.634448
1.94,-1789.299035,-2103.52543,-1897.034333,-2121.149708
1.945,-1789.691725,-2166.606322,-1916.758566,-2132.073956
1.95,-1795.380113,-2189.202798,-1934.90082,-2159.663198
1.955,-1784.923352,-2154.115056,-1924.82927,-2137.870801
1.96,-1790.215311,-2158.85351,-1915.786192,-2143.409593
1.965,-1786.849401,-2155.008892,-1921.145468,-2132.358188
1.97,-1758.867469,-2145.273933,-1911.649862,-2126.250932
1.975,-1780.431733,-2146.897049,-1917.775818,-2124.848469
1.98,-1785.918166,-2148.598704,-1918.303144,-2131.206299
1.985,-1778.468285,-2132.060866,-1900.082352,-2128.307877
1.99,-1777.346315,-2145.397349,-1915.763752,-2138.080235
1.995,-1778.535603,-2122.176311,-1903.14533,-2129.743998
2,-1791.894526,-2152.49194,-1928.718766,-2148.125606
2.005,-1773.939266,-2125.785314,-1920.921074,-2138.903013
2.01,-1794.815388,-2175.520374,-1931.751825,-2161.43778
2.015,-1767.300944,-2158.963837,-1913.583391,-2128.448123
2.02,-1777.278997,-2153.436264,-1909.87341,-2142.910316
2.025,-1792.152579,-2151.656072,-1919.795364,-2153.21
2.03,-1794.35912,-2154.950924,-1927.06199,-2159.384575
2.035,-1773.067869,-2137.814702,-1910.026746,-2154.604983
2.04,-1786.639966,-2153.395126,-1911.810678,-2147.046645
2.045,-1789.781482,-2148.458458,-1924.141128,-2144.279119
2.05,-1782.088508,-2138.622521,-1901.036026,-2136.305653
2.055,-1781.448985,-2138.996511,-1913.373956,-2139.0283
2.06,-1781.374187,-2130.723852,-1907.117104,-2144.028546
2.065,-1776.190686,-2130.779951,-1906.081151,-2145.229054
2.07,-1782.223145,-2134.624568,-1901.398797,-2153.565291
2.075,-1783.838781,-2153.98603,-1912.420282,-2145.176695
2.08,-1793.6074,-2158.481389,-1928.101682,-2152.705114
2.085,-1787.530063,-2165.632078,-1919.369016,-2142.917796
2.09,-1782.907546,-2141.378827,-1916.653848,-2146.279966
2.095,-1786.50159,-2147.575841,-1907.442475,-2145.315072
2.1,-1782.455018,-2153.080974,-1907.584591,-2147.824545
2.105,-1783.599428,-2145.578735,-1906.941328,-2136.631024
2.11,-1788.00877,-2144.62132,-1904.2673,-2148.523906
2.115,-1765.251479,-2125.869462,-1887.018881,-2133.194056
2.12,-1761.597596,-2129.833756,-1887.273194,-2131.668177
2.125,-1784.291309,-2155.822321,-1906.933849,-2153.819604
2.13,-1780.618728,-2129.803837,-1907.532232,-2148.471547
2.135,-1760.954334,-2122.080943,-1892.187423,-2141.044106
2.14,-1771.54947,-2144.105214,-1904.888123,-2136.918996
2.145,-1788.00877,-2166.282821,-1919.327877,-2142.095018
2.15,-1767.229886,-2154.109446,-1897.498081,-2125.052294
2.155,-1778.127954,-2164.05384,-1908.441028,-2146.238827
2.16,-1780.974018,-2161.170378,-1907.289139,-2130.42653
2.165,-1765.793764,-2138.218612,-1891.600259,-2138.714148
2.17,-1767.07655,-2154.274002,-1895.126984,-2122.497942
2.175,-1767.854449,-2134.003744,-1898.081505,-2131.660697
