relative_sec,EEG1,EEG2,EEG3,EEG4
0.205,-1720.286661,-1969.964252,-1861.303329,-2043.561744
0.21,-1706.404153,-1954.421228,-1848.621328,-2037.783598
0.215,-1705.282183,-1981.988031,-1844.002552,-2039.56753
0.22,-1723.420698,-1973.857488,-1851.224299,-2047.776611
0.225,-1718.420451,-1971.490132,-1853.154087,-2039.466553
0.23,-1704.287369,-1960.016119,-1847.129108,-2029.978427
0.235,-1718.85054,-1959.376596,-1853.344822,-2034.488746
0.24,-1721.797581,-1971.748185,-1856.392841,-2042.724006
0.245,-1725.885292,-1971.247038,-1850.610955,-2038.359543
0.25,-1726.491155,-1965.233279,-1857.53725,-2032.009193
0.255,-1727.751502,-1952.244606,-1851.680567,-2036.354956
0.26,-1717.085307,-1943.283806,-1846.037058,-2034.36907
0.265,-1721.397412,-1980.806222,-1849.31321,-2045.56259
0.27,-1734.359905,-1962.136642,-1846.822437,-2035.494779
0.275,-1726.554734,-1954.488546,-1841.205107,-2035.169408
0.28,-1722.250109,-1941.268,-1841.739912,-2037.144075
0.285,-1720.806508,-1935.594572,-1836.728447,-2037.592863
0.29,-1727.758982,-1933.331932,-1835.277365,-2026.11137
0.295,-1721.068301,-1933.552586,-1836.657388,-2020.591278
0.3,-1718.304514,-1936.174256,-1835.363383,-2021.395357
0.305,-1716.752456,-1961.960867,-1849.765738,-2022.883837
0.31,-1722.373526,-1958.890409,-1844.230686,-2028.123437
0.315,-1727.635565,-1958.127469,-1847.619035,-2027.760666
0.32,-1744.861544,-1956.61281,-1845.767785,-2026.971547
0.325,-1722.066854,-1955.128069,-1842.21114,-2034.024999
0.33,-1714.680551,-1931.424583,-1840.958273,-2017.618058
0.335,-1728.230209,-1976.064029,-1840.023298,-2033.493933
0.34,-1725.028855,-1960.625722,-1835.673795,-2033.460274
0.345,-1725.675857,-1954.211794,-1837.240813,-2035.442421
0.35,-1731.442783,-1952.603637,-1836.702267,-2031.249993
0.355,-1731.491402,-1943.010793,-1835.247446,-2018.036926
0.36,-1721.558227,-1943.51942,-1830.034026,-2024.678989
0.365,-1734.853572,-1952.296965,-1844.215726,-2036.160482
0.37,-1737.400444,-1939.427969,-1845.745345,-2030.703968
0.375,-1743.242167,-1955.079451,-1836.23478,-2023.384983
0.38,-1740.90847,-1970.136288,-1844.241906,-2022.090978
0.385,-1731.906531,-1954.589524,-1836.388116,-2025.830878
0.39,-1728.851032,-1956.919481,-1835.008093,-2037.757419
0.395,-1732.733048,-1944.555372,-1831.511286,-2018.27254
0.4,-1729.909424,-1945.209855,-1837.472687,-2020.796973
0.405,-1733.368831,-1946.664676,-1849.6872,-2019.162636
0.41,-1734.038274,-1947.868923,-1836.900482,-2021.720728
0.415,-1734.071933,-1949.282606,-1825.325492,-2036.126823
0.42,-1733.42119,-1935.400097,-1822.707562,-2033.725807
0.425,-1735.208862,-1942.072079,-1828.971894,-2032.237327
0.43,-1738.436396,-1938.807146,-1830.957781,-2020.060212
0.435,-1729.920644,-1933.690963,-1837.652202,-2016.006161
0.44,-1742.01548,-1940.53872,-1835.797211,-2020.217288
0.445,-1757.539805,-1960.506045,-1840.382329,-2043.124175
0.45,-1739.663083,-1943.295026,-1831.00266,-2039.496472
0.455,-1745.033579,-1934.17341,-1832.10593,-2028.75174
0.46,-1740.403583,-1935.67685,-1834.589224,-2019.574025
0.465,-1743.193549,-1937.703875,-1838.422621,-2026.272186
0.47,-1739.247954,-1940.123591,-1841.156488,-2026.605037
0.475,-1727.295234,-1948.822598,-1832.573418,-2034.114756
0.48,-1733.178097,-1932.352079,-1835.412002,-2027.573671
0.485,-1739.651863,-1937.423383,-1835.397042,-2034.522405
0.49,-1736.394411,-1945.063999,-1837.296911,-2040.865276
0.495,-1743.51518,-1941.64573,-1835.008093,-2035.11705
0.5,-1739.169416,-1932.262321,-1833.044645,-2021.2682
0.505,-1741.63027,-1935.269201,-1836.560151,-2022.464968
0.51,-1735.844645,-1944.776026,-1831.129816,-2025.864537
0.515,-1745.661883,-1943.081852,-1840.516965,-2026.358204
0.52,-1740.366184,-1934.764314,-1832.539759,-2020.217288
0.525,-1739.513487,-1949.529439,-1836.941621,-2025.662582
0.53,-1752.741513,-1953.467554,-1840.502006,-2028.979874
0.535,-1745.860097,-1937.819812,-1833.815064,-2025.546646
0.54,-1753.769986,-1947.861444,-1838.590917,-2032.140089
0.545,-1742.363291,-1955.445961,-1838.85645,-2030.528192
0.55,-1733.41371,-1932.209962,-1831.716981,-2024.9894
0.555,-1742.527846,-1933.440389,-1823.369524,-2020.927869
0.56,-1745.224314,-1941.148323,-1828.291232,-2027.62603
0.565,-1744.139743,-1930.05204,-1827.498373,-2030.315018
0.57,-1745.987254,-1951.38069,-1833.183021,-2043.632802
0.575,-1745.729201,-1939.177396,-1830.112564,-2028.568485
0.58,-1749.229747,-1944.173902,-1826.200628,-2024.174102
0.585,-1737.033933,-1934.708216,-1819.281813,-2016.084699
0.59,-1745.239274,-1936.477188,-1825.647123,-2016.739181
0.595,-1751.443768,-1942.060859,-1826.582098,-2025.333471
0.6,-1741.708808,-1932.935503,-1827.053325,-2014.629878
0.605,-1742.39695,-1941.843945,-1825.082398,-2028.160836
0.61,-1739.075919,-1942.827538,-1825.662083,-2035.214287
0.615,-1736.083999,-1929.775287,-1819.693202,-2026.373163
0.62,-1734.460882,-1923.630632,-1822.109178,-2023.104491
0.625,-1737.823052,-1949.690255,-1826.926169,-2028.216934
0.63,-1739.696742,-1929.169424,-1829.360844,-2027.670909
0.635,-1741.596611,-1944.891963,-1826.305345,-2034.858996
0.64,-1740.938389,-1938.982921,-1833.542052,-2029.570778
0.645,-1744.121044,-1941.612071,-1826.271686,-2022.700582
0.65,-1751.836457,-1942.37875,-1840.374849,-2030.292579
0.655,-1750.25074,-1940.392863,-1837.405368,-2024.578011
0.66,-1737.774434,-1942.38997,-1835.329724,-2020.322005
0.665,-1748.238674,-1945.423029,-1841.45942,-2029.660536
0.67,-1755.250986,-1942.490947,-1842.259759,-2025.37461
0.675,-1746.795072,-1946.556219,-1842.300897,-2023.87865
0.68,-1749.50276,-1959.260659,-1851.149501,-2038.004252
0.685,-1751.713041,-1953.878943,-1859.736311,-2031.242513
0.69,-1746.851171,-1946.290686,-1844.967446,-2041.317804
0.695,-1735.567893,-1937.494441,-1836.934141,-2021.496334
0.7,-1743.90039,-1934.240728,-1838.617096,-2025.804699
0.705,-1734.430963,-1936.297673,-1839.327677,-2031.983013
0.71,-1723.042968,-1929.371378,-1829.293525,-2013.964175
0.715,-1731.831733,-1934.349185,-1842.170001,-2031.197634
0.72,-1741.813526,-1940.325545,-1839.832564,-2032.929208
0.725,-1749.686015,-1936.944676,-1838.931248,-2031.489347
0.73,-1738.212002,-1936.604345,-1839.57451,-2033.116203
0.735,-1747.191502,-1950.535472,-1849.283291,-2049.882175
0.74,-1748.055419,-1935.852625,-1844.473779,-2028.067338
0.745,-1752.674195,-1938.507954,-1847.024391,-2013.934256
0.75,-1747.681429,-1945.875557,-1835.886969,-2035.984706
0.755,-1744.2482,-1929.707969,-1848.841982,-2029.305245
0.76,-1743.919089,-1941.402636,-1840.550624,-2025.853317
0.765,-1743.167369,-1943.022013,-1839.686707,-2025.980474
0.77,-1745.100898,-1940.276927,-1838.47872,-2033.546292
0.775,-1738.178343,-1935.261721,-1846.799997,-2031.253733
0.78,-1746.619297,-1933.911617,-1835.225007,-2024.349878
0.785,-1738.851525,-1928.436403,-1825.531186,-2021.907723
0.79,-1729.292341,-1928.350386,-1827.689108,-2024.050686
0.795,-1736.338312,-1936.159297,-1832.412602,-2023.968408
0.8,-1739.77528,-1940.224568,-1833.018466,-2040.270632
0.805,-1738.716888,-1944.839605,-1828.725061,-2033.770686
0.81,-1740.807492,-1933.79942,-1830.864283,-2022.622044
0.815,-1736.43181,-1930.930917,-1824.139943,-2014.558819
0.82,-1734.337466,-1932.333379,-1832.345284,-2012.483175
0.825,-1732.187023,-1937.89087,-1834.73134,-2024.304999
0.83,-1739.565846,-1939.562606,-1839.23418,-2028.261813
0.835,-1731.207169,-1936.155557,-1835.965507,-2030.049485
0.84,-1724.235996,-1929.109585,-1827.337558,-2022.932455
0.845,-1724.479089,-1939.633664,-1833.643029,-2020.606238
0.85,-1724.363152,-1937.490701,-1833.025946,-2026.679835
0.855,-1723.057927,-1930.942136,-1830.868023,-2023.097011
0.86,-1725.253249,-1941.387677,-1841.249986,-2025.116557
0.865,-1737.400444,-1942.434849,-1846.579343,-2035.045991
0.87,-1740.089432,-1944.035526,-1845.835103,-2022.670662
0.875,-1725.982529,-1936.985815,-1831.945114,-2021.705768
0.88,-1718.955257,-1944.768546,-1839.836303,-2036.59431
0.885,-1732.489955,-1947.801605,-1851.426253,-2031.321051
0.89,-1728.458343,-1933.952756,-1848.654987,-2031.089177
0.895,-1724.292094,-1931.020674,-1846.732679,-2019.532886
0.9,-1725.889032,-1940.860351,-1849.810617,-2023.646776
0.905,-1761.715403,-1954.462367,-1861.196742,-2019.512317
0.91,-1755.716604,-1943.14169,-1859.528747,-2012.701959
0.915,-1759.938951,-1943.265107,-1857.89441,-2019.344021
0.92,-1763.271202,-1940.269447,-1855.968362,-2021.397227
0.925,-1759.359266,-1942.274033,-1854.90249,-2014.489631
0.93,-1766.644591,-1939.7683,-1854.954849,-2018.895233
0.935,-1772.007608,-1959.305538,-1869.005653,-2028.095387
0.94,-1768.383645,-1962.873402,-1866.855211,-2032.246676
0.945,-1753.846654,-1954.372609,-1866.361544,-2008.898481
0.95,-1752.421752,-1957.147615,-1861.802606,-2019.77785
0.955,-1753.955111,-1953.97992,-1855.837465,-2024.142313
0.96,-1757.781028,-1946.847931,-1855.455996,-2018.087415
0.965,-1757.586554,-1960.592063,-1850.552987,-2020.52583
0.97,-1758.558928,-1957.888115,-1858.892964,-2021.778696
0.975,-1751.666292,-1958.355603,-1857.999128,-2022.76977
0.98,-1760.847746,-1959.918881,-1856.585445,-2026.307715
0.985,-1761.603206,-1950.412055,-1847.751802,-2015.761197
0.99,-1752.664845,-1950.449454,-1852.056427,-2022.077888
0.995,-1753.98877,-1945.550185,-1852.112525,-2014.224098
1,-1765.346846,-1944.215041,-1851.731055,-2016.497958
1.005,-1757.220043,-1943.822352,-1851.353325,-2017.52643
1.01,-1769.711309,-1942.210455,-1864.413056,-2029.88306
1.015,-1769.120405,-1948.235434,-1862.685222,-2026.202998
1.02,-1749.519589,-1949.331224,-1853.8067,-2019.231824
1.025,-1745.588955,-1945.224814,-1852.490255,-2021.883414
1.03,-1737.52947,-1929.782767,-1846.569993,-2008.879781
1.035,-1744.119174,-1953.463814,-1852.220982,-2021.595441
1.04,-1741.882714,-1951.305892,-1847.116019,-2023.375634
1.045,-1734.93024,-1947.61835,-1841.162098,-2023.536449
1.05,-1741.572302,-1940.123591,-1845.994049,-2014.018404
1.055,-1742.211825,-1939.300813,-1851.17007,-2019.703052
1.06,-1741.355388,-1932.576473,-1850.81104,-2020.940959
1.065,-1748.569655,-1939.985214,-1859.255734,-2017.421713
1.07,-1743.827462,-1941.720528,-1855.549493,-2015.682659
1.075,-1740.89538,-1931.951909,-1848.645638,-2008.726446
1.08,-1741.699459,-1934.349185,-1839.94663,-2007.129508
1.085,-1749.710324,-1950.531732,-1849.004668,-2012.458866
1.09,-1741.149693,-1938.788446,-1851.390724,-2015.764937
1.095,-1733.43802,-1932.213702,-1842.94977,-2008.232779
1.1,-1739.859428,-1942.505907,-1852.651071,-2020.271517
1.105,-1737.90346,-1944.787246,-1849.240282,-2020.417373
1.11,-1739.089008,-1937.580459,-1847.089839,-2014.571909
1.115,-1739.825769,-1935.901244,-1845.459243,-2002.869762
1.12,-1736.444899,-1936.40239,-1842.527161,-2009.474425
1.125,-1743.427292,-1943.257627,-1843.821167,-2013.517257
1.13,-1745.39448,-1929.891224,-1845.320867,-2006.987392
1.135,-1751.980444,-1946.331825,-1850.025661,-2021.733818
1.14,-1759.97261,-1937.337365,-1862.550586,-2030.642259
1.145,-1748.300382,-1941.417596,-1856.233895,-2019.643213
1.15,-1747.810455,-1941.589631,-1854.966069,-2015.798596
1.155,-1752.533949,-1948.968454,-1856.903337,-2017.642367
1.16,-1747.739397,-1946.945168,-1857.987908,-2017.032763
1.165,-1755.563268,-1947.99234,-1851.409424,-2023.199858
1.17,-1750.417165,-1949.469601,-1858.317019,-2022.825868
1.175,-1741.407746,-1950.954341,-1852.161144,-2011.119981
1.18,-1746.621167,-1949.712694,-1851.020474,-2012.260651
1.185,-1746.714664,-1953.501213,-1858.720928,-2023.749624
1.19,-1760.129686,-1955.767592,-1862.632864,-2034.823467
1.195,-1753.726977,-1953.766746,-1856.088039,-2027.923352
1.2,-1754.224384,-1959.698227,-1859.453949,-2027.848554
1.205,-1750.162852,-1959.926361,-1855.317619,-2025.73551
1.21,-1749.88236,-1954.447407,-1856.843498,-2021.28129
1.215,-1759.400405,-1961.033371,-1857.251148,-2026.004783
1.22,-1763.34226,-1952.323144,-1851.256088,-2028.256203
1.225,-1763.297381,-1961.358743,-1854.737935,-2030.204691
1.23,-1753.528762,-1949.817411,-1853.099859,-2024.071255
1.235,-1752.410532,-1956.60159,-1849.69655,-2023.970278
1.24,-1745.989124,-1957.33461,-1853.40279,-2028.331001
1.245,-1751.105307,-1946.395403,-1845.347046,-2022.953025
1.25,-1752.275896,-1952.278266,-1850.0668,-2023.801982
1.255,-1754.669432,-1950.434495,-1848.626938,-2024.456465
1.26,-1746.295796,-1949.918389,-1848.095872,-2028.783529
1.265,-1734.212179,-1946.612317,-1838.020582,-2024.763137
1.27,-1732.727439,-1953.325438,-1843.72019,-2023.106361
1.275,-1737.970778,-1942.950955,-1841.517388,-2022.193825
1.28,-1733.075249,-1940.168469,-1833.850594,-2013.678073
1.285,-1739.178766,-1952.566238,-1843.824907,-2031.3491
1.29,-1750.880913,-1944.491794,-1843.813687,-2020.53705
1.295,-1743.588108,-1939.75708,-1842.706677,-2013.760351
1.3,-1735.962452,-1941.084745,-1840.586153,-2012.473825
1.305,-1740.128701,-1940.849131,-1837.698951,-2011.9278
1.31,-1740.51391,-1932.232402,-1835.084761,-2015.701359
1.315,-1738.913233,-1930.067,-1833.491563,-2006.31795
1.32,-1728.389155,-1933.496488,-1831.255103,-2012.608462
1.325,-1731.826123,-1926.151324,-1828.341721,-2008.401074
1.33,-1733.763391,-1937.090532,-1831.849747,-2017.096342
1.335,-1736.972225,-1943.388523,-1842.673018,-2020.185499
1.34,-1735.805376,-1938.777227,-1838.446931,-2015.686399
1.345,-1735.865215,-1925.059274,-1834.419058,-2006.830316
1.35,-1737.981998,-1950.479374,-1841.169578,-2018.711978
1.355,-1744.792356,-1953.059905,-1845.724776,-2014.373694
1.36,-1752.911679,-1932.827046,-1839.894272,-2008.599289
1.365,-1741.789216,-1931.757434,-1835.817781,-2017.653587
1.37,-1733.80827,-1946.346784,-1843.559374,-2010.992825
1.375,-1733.206146,-1940.067492,-1841.177058,-2011.030224
1.38,-1737.039543,-1945.598804,-1843.31254,-2009.235072
1.385,-1736.306523,-1945.718481,-1844.688824,-2018.708238
1.39,-1729.728039,-1944.076665,-1848.410024,-2015.469485
1.395,-1739.926746,-1943.369824,-1849.438497,-2017.230978
1.4,-1744.137873,-1953.258119,-1850.06306,-2029.034102
1.405,-1744.64276,-1940.460182,-1843.417258,-2021.715118
1.41,-1748.289162,-1939.41301,-1846.607392,-2011.303237
1.415,-1743.397373,-1934.136011,-1842.21301,-2015.974372
1.42,-1748.524776,-1940.998727,-1847.187077,-2022.253664
1.425,-1743.550709,-1938.451855,-1845.313387,-2015.024437
1.43,-1748.292902,-1938.979181,-1844.09044,-2015.779897
1.435,-1755.907339,-1948.770239,-1854.502321,-2021.961951
1.44,-1744.111694,-1950.165222,-1853.458889,-2025.144606
1.445,-1746.729624,-1942.0085,-1846.237142,-2024.916472
1.45,-1741.587262,-1948.250393,-1846.988862,-2024.217111
1.455,-1745.01675,-1945.108877,-1841.427631,-2024.763137
1.46,-1749.025923,-1946.148569,-1844.786061,-2024.112394
1.465,-1756.703937,-1951.440528,-1849.812487,-2026.195518
1.47,-1754.463737,-1958.292025,-1858.765807,-2039.266469
1.475,-1750.218951,-1952.240867,-1857.056673,-2023.618727
1.48,-1752.672325,-1948.76276,-1854.094672,-2024.65094
1.485,-1755.342614,-1955.341244,-1862.105538,-2031.393979
1.49,-1755.129439,-1946.604837,-1851.012994,-2023.237257
1.495,-1758.11014,-1942.416149,-1841.719343,-2026.438612
1.5,-1767.388831,-1944.660089,-1847.015041,-2034.700051
1.505,-1765.866692,-1942.793879,-1850.291194,-2028.461898
1.51,-1753.704537,-1937.112971,-1850.979335,-2015.989331
1.515,-1762.336227,-1940.729454,-1850.825999,-2029.1276
1.52,-1765.290748,-1955.569377,-1855.235341,-2022.571555
1.525,-1766.293041,-1943.579258,-1860.220628,-2025.885106
1.53,-1753.068754,-1951.593864,-1851.992848,-2022.990424
1.535,-1758.368193,-1950.943121,-1855.388677,-2030.088754
1.54,-1762.265168,-1949.922129,-1855.987061,-2025.282983
1.545,-1759.845453,-1945.849377,-1850.365992,-2023.379374
1.55,-1761.45361,-1946.705815,-1853.241975,-2024.808015
1.555,-1748.274203,-1936.828739,-1845.605099,-2024.598581
1.56,-1753.712017,-1951.653702,-1852.262121,-2023.910439
1.565,-1756.457104,-1955.86483,-1858.27962,-2030.133633
1.57,-1752.575088,-1958.254626,-1864.962821,-2039.509562
1.575,-1749.624307,-1958.983906,-1861.563252,-2029.598827
1.58,-1746.737104,-1946.713294,-1850.504368,-2013.128308
1.585,-1743.202898,-1945.333271,-1850.990555,-2025.226884
1.59,-1750.865953,-1954.911155,-1852.31448,-2026.752763
1.595,-1747.874033,-1954.899935,-1853.155957,-2027.519443
1.6,-1747.522483,-1947.349077,-1850.556727,-2024.755657
1.605,-1746.737104,-1945.733441,-1854.001174,-2019.04109
1.61,-1742.428739,-1951.866877,-1855.807546,-2026.191778
1.615,-1737.768824,-1946.915249,-1853.066199,-2017.713425
1.62,-1745.959205,-1954.884976,-1856.989355,-2022.810909
1.625,-1751.651332,-1947.61461,-1851.970409,-2008.614249
1.63,-1744.066815,-1944.215041,-1850.092979,-2013.640674
1.635,-1735.906354,-1944.749847,-1852.378058,-2017.791963
1.64,-1729.417627,-1936.219135,-1846.267061,-2018.831655
1.645,-1734.55625,-1939.940336,-1854.057273,-2023.450432
1.65,-1730.311463,-1928.129732,-1840.144845,-2014.934679
1.655,-1739.40316,-1938.537873,-1852.217242,-2023.14002
1.66,-1735.28179,-1921.573687,-1847.280574,-2013.487338
1.665,-1744.571702,-1931.675157,-1855.833725,-2015.308669
1.67,-1751.931825,-1957.087777,-1868.339951,-2032.893679
1.675,-1750.862214,-1953.108523,-1864.469154,-2015.443306
1.68,-1745.300982,-1951.414349,-1853.825399,-2020.925999
1.685,-1749.542029,-1955.84239,-1853.05124,-2022.085368
1.69,-1747.032556,-1948.085838,-1854.565899,-2022.459358
1.695,-1754.452517,-1947.334118,-1856.959435,-2023.259697
1.7,-1745.113987,-1944.338458,-1850.515588,-2021.745037
1.705,-1742.668093,-1941.2867,-1858.29084,-2026.775203
1.71,-1742.626954,-1941.503614,-1859.543706,-2011.793163
1.715,-1743.472171,-1937.561759,-1846.70837,-2015.484445
1.72,-1749.972117,-1934.023814,-1854.457442,-2018.857834
1.725,-1747.559882,-1938.627631,-1854.435003,-2022.795949
1.73,-1754.437558,-1931.592879,-1859.188416,-2025.526076
1.735,-1741.763037,-1952.592417,-1852.598712,-2011.808123
1.74,-1736.366361,-1942.749,-1853.466369,-2014.493371
1.745,-1748.984784,-1945.423029,-1853.200836,-2023.289616
1.75,-1745.678712,-1941.481174,-1852.770747,-2022.223744
1.755,-1752.12256,-1946.698335,-1857.460582,-2013.117088
1.76,-1767.209316,-1949.727654,-1862.363591,-2013.509778
1.765,-1758.659905,-1948.811378,-1866.357804,-2019.291663
1.77,-1754.284222,-1947.397696,-1861.828785,-2020.836242
1.775,-1749.291456,-1937.210209,-1850.81104,-2016.886907
1.78,-1750.944491,-1947.99608,-1853.361652,-2012.586022
1.785,-1750.712618,-1945.38937,-1853.522467,-2013.42002
1.79,-1752.425492,-1943.194049,-1854.046053,-2020.473471
1.795,-1749.646746,-1949.080651,-1858.762067,-2010.188746
1.8,-1745.876927,-1959.750586,-1854.644437,-2014.822482
1.805,-1756.760036,-1957.70112,-1862.939535,-2017.51147
1.81,-1752.821921,-1954.34269,-1854.55842,-2017.178619
1.815,-1765.698397,-1945.254733,-1850.721282,-2020.166799
1.82,-1754.635773,-1946.275726,-1855.384937,-2027.448385
1.825,-1747.324268,-1952.035172,-1855.687869,-2023.618727
1.83,-1754.418858,-1954.181875,-1862.127977,-2025.75421
1.835,-1758.229816,-1951.863137,-1856.675203,-2021.857234
1.84,-1758.151279,-1958.800651,-1856.439589,-2014.15304
1.845,-1755.46603,-1943.108031,-1855.059566,-2014.343775
1.85,-1759.684638,-1947.24062,-1864.192402,-2016.901867
1.855,-1763.944384,-1951.010439,-1868.448408,-2010.734772
1.86,-1758.46917,-1944.779766,-1863.332225,-2013.180666
1.865,-1760.750509,-1935.014887,-1856.678943,-2015.764937
1.87,-1766.143445,-1946.698335,-1864.65241,-2023.929139
1.875,-1765.466523,-1941.185722,-1863.665076,-2019.613294
1.88,-1753.749416,-1946.522559,-1852.045207,-2024.190932
1.885,-1747.574841,-1945.045299,-1846.012748,-2017.90042
1.89,-1741.482544,-1942.38997,-1842.59074,-2016.228685
1.895,-1739.593895,-1936.148077,-1837.250163,-2017.470332
1.9,-1746.348154,-1942.954695,-1845.92673,-2017.391794
1.905,-1746.538889,-1943.306246,-1843.821167,-2015.125414
1.91,-1742.41191,-1940.230178,-1839.987769,-2015.099235
1.915,-1740.093172,-1943.427792,-1840.33932,-2013.315303
1.92,-1750.187162,-1941.598981,-1847.658304,-2024.056295
1.925,-1746.099451,-1943.083721,-1837.803668,-2031.588454
1.93,-1739.117058,-1933.083229,-1835.170778,-2013.760351
1.935,-1739.431209,-1937.275657,-1835.724283,-2015.001998
1.94,-1743.234688,-1937.417773,-1836.995849,-2016.460559
1.945,-1738.728108,-1941.217511,-1834.568654,-2014.841182
1.95,-1737.703376,-1939.272763,-1828.072448,-2015.963152
1.955,-1738.077366,-1930.06139,-1830.103214,-2011.796903
1.96,-1742.539066,-1933.689093,-1835.511109,-2015.772417
1.965,-1750.822945,-1939.452279,-1831.35608,-2017.590008
1.97,-1741.117904,-1943.697065,-1837.568054,-2018.711978
1.975,-1742.860698,-1955.036442,-1838.349693,-2018.304329
1.98,-1752.939728,-1947.489324,-1837.792448,-2015.649
1.985,-1739.461128,-1941.965491,-1826.999097,-2008.101882
1.99,-1742.131417,-1942.934125,-1830.593141,-2012.795457
1.995,-1744.005107,-1942.39558,-1835.036142,-2012.593502
2,-1741.469455,-1937.750624,-1826.935519,-2006.826576
2.005,-1740.627977,-1939.729031,-1829.991017,-2013.214325
2.01,-1738.567292,-1930.551317,-1822.701952,-2014.085722
2.015,-1736.656204,-1928.748685,-1832.964237,-2016.856988
2.02,-1734.827392,-1926.194333,-1835.982336,-2012.66082
2.025,-1734.614218,-1932.993471,-1830.305168,-2010.188746
2.03,-1729.868285,-1936.912887,-1834.235803,-2013.876288
2.035,-1735.695049,-1933.771371,-1834.284422,-2010.342082
2.04,-1734.004614,-1926.605722,-1829.972317,-2008.816203
2.045,-1735.257481,-1926.549624,-1829.257996,-2013.345222
2.05,-1735.29114,-1926.284091,-1827.444145,-2002.922121
2.055,-1735.638951,-1932.065976,-1822.660813,-2009.193933
2.06,-1737.950209,-1938.390147,-1831.468277,-2014.863621
2.065,-1739.700482,-1929.69862,-1831.35982,-2011.355595
2.07,-1735.403337,-1942.189885,-1835.499889,-2017.750824
2.075,-1732.078566,-1948.37568,-1838.607746,-2015.308669
2.08,-1743.331925,-1949.086261,-1843.196604,-2019.695572
2.085,-1747.094264,-1952.50079,-1847.123498,-2021.797396
2.09,-1741.185222,-1952.295095,-1840.122406,-2021.041936
2.095,-1749.005353,-1941.023037,-1835.915018,-2019.579635
2.1,-1749.439182,-1951.158165,-1844.707523,-2017.062683
2.105,-1755.086431,-1933.266484,-1841.977396,-2012.133494
2.11,-1755.135049,-1933.576896,-1844.165238,-2016.79715
2.115,-1740.732694,-1950.806615,-1849.135565,-2012.533664
2.12,-1736.484168,-1947.99047,-1837.519435,-2008.374895
2.125,-1735.818466,-1931.231979,-1836.363806,-2016.76723
2.13,-1733.570786,-1940.028223,-1841.809101,-2016.120228
2.135,-1741.226361,-1943.551209,-1841.558527,-2012.088616
2.14,-1736.04286,-1944.721798,-1839.408085,-2016.04917
2.145,-1751.559705,-1941.748577,-1845.967869,-2019.186946
2.15,-1766.582883,-1958.293895,-1852.422937,-2025.02119
2.155,-1761.45174,-1942.552656,-1852.348139,-2022.429439
2.16,-1753.61291,-1954.883106,-1852.033987,-2025.649493
2.165,-1750.011386,-1961.398012,-1849.352479,-2024.127354
2.17,-1741.716288,-1942.02159,-1845.545261,-2012.462606
2.175,-1738.208262,-1951.401259,-1841.300474,-2024.63972
