relative_sec,EEG2,EEG3,EEG4,EEG1
0.315,-1284.190017,-1319.734026,-1503.499621,-1319.734026
0.32,-1284.09652,-1312.732934,-1496.397551,-1312.732934
0.325,-1276.339967,-1311.685762,-1487.967816,-1311.685762
0.33,-1278.389432,-1314.00076,-1493.974095,-1314.00076
0.335,-1289.844746,-1319.285238,-1495.716889,-1319.285238
0.34,-1280.379059,-1312.4861,-1486.879505,-1312.4861
0.345,-1281.8264,-1319.58443,-1493.278474,-1319.58443
0.35,-1274.114727,-1310.2646,-1481.886739,-1310.2646
0.355,-1279.668478,-1312.370163,-1491.240229,-1312.370163
0.36,-1279.687178,-1315.990387,-1488.667177,-1315.990387
0.365,-1280.487516,-1313.136843,-1490.181837,-1313.136843
0.37,-1278.568948,-1310.930302,-1491.879751,-1310.930302
0.375,-1283.3261,-1324.330363,-1500.036473,-1324.330363
0.38,-1280.876466,-1314.400929,-1481.535188,-1314.400929
0.385,-1283.449517,-1310.148663,-1482.500082,-1310.148663
0.39,-1287.226816,-1315.421922,-1497.841152,-1315.421922
0.395,-1271.111587,-1314.060598,-1475.240937,-1314.060598
0.4,-1279.679698,-1316.289579,-1491.93211,-1316.289579
0.405,-1274.582214,-1314.217674,-1481.370633,-1314.217674
0.41,-1282.428524,-1326.039498,-1498.503114,-1326.039498
0.415,-1284.765962,-1322.991479,-1489.149624,-1322.991479
0.42,-1285.368086,-1320.025739,-1485.521921,-1320.025739
0.425,-1285.540121,-1315.612657,-1490.926077,-1315.612657
0.43,-1289.553034,-1321.84707,-1493.308393,-1321.84707
0.435,-1284.732303,-1308.480667,-1487.601306,-1308.480667
0.44,-1290.925577,-1315.590217,-1486.625192,-1315.590217
0.445,-1287.155758,-1323.821737,-1483.760429,-1323.821737
0.45,-1291.796974,-1315.186308,-1484.171818,-1315.186308
0.455,-1292.844146,-1314.853457,-1492.137805,-1314.853457
0.46,-1283.71131,-1321.936827,-1496.962275,-1321.936827
0.465,-1289.814827,-1323.937674,-1492.635211,-1323.937674
0.47,-1285.988909,-1318.253026,-1494.288247,-1318.253026
0.475,-1278.277235,-1318.664415,-1487.754642,-1318.664415
0.48,-1279.287008,-1312.897489,-1485.925831,-1312.897489
0.485,-1282.357466,-1311.846577,-1491.502022,-1311.846577
0.49,-1277.955604,-1305.38403,-1477.559674,-1305.38403
0.495,-1280.390279,-1304.912803,-1477.974803,-1304.912803
0.5,-1283.191464,-1301.909663,-1478.715304,-1301.909663
0.505,-1281.48233,-1298.218382,-1465.681752,-1298.218382
0.51,-1284.982876,-1303.173749,-1502.459928,-1303.173749
0.515,-1290.211256,-1311.816658,-1488.712056,-1311.816658
0.52,-1289.149125,-1312.063492,-1489.68069,-1312.063492
0.525,-1291.808193,-1315.934288,-1499.112718,-1315.934288
0.53,-1290.289794,-1323.286931,-1502.448709,-1323.286931
0.535,-1281.160698,-1305.301752,-1483.969863,-1305.301752
0.54,-1281.504769,-1293.696843,-1484.560767,-1293.696843
0.545,-1272.420552,-1301.65535,-1478.565708,-1301.65535
0.55,-1276.62794,-1302.100398,-1482.672118,-1302.100398
0.555,-1277.009409,-1300.817612,-1491.475842,-1300.817612
0.56,-1270.6441,-1305.952495,-1470.831594,-1305.952495
0.565,-1274.38026,-1302.867078,-1475.884199,-1302.867078
0.57,-1280.816627,-1298.775627,-1475.828101,-1298.775627
0.575,-1272.798282,-1297.646177,-1481.299574,-1297.646177
0.58,-1273.389186,-1306.479821,-1483.595873,-1306.479821
0.585,-1271.612734,-1300.937289,-1485.768755,-1300.937289
0.59,-1272.962838,-1301.513234,-1478.146839,-1301.513234
0.595,-1262.909986,-1297.687316,-1474.38076,-1297.687316
0.6,-1269.353834,-1303.53278,-1475.768262,-1303.53278
0.605,-1277.828447,-1306.629417,-1479.893372,-1306.629417
0.61,-1288.57692,-1308.802299,-1481.243476,-1308.802299
0.615,-1280.659552,-1302.448209,-1466.912179,-1302.448209
0.62,-1275.988417,-1298.771887,-1476.665838,-1298.771887
0.625,-1277.757389,-1302.691302,-1478.677905,-1302.691302
0.63,-1273.463984,-1295.630371,-1472.028362,-1295.630371
0.635,-1266.107601,-1296.03802,-1471.123307,-1296.03802
0.64,-1276.796235,-1303.267247,-1473.827254,-1303.267247
0.645,-1273.692118,-1301.65535,-1471.400059,-1301.65535
0.65,-1271.481837,-1303.16627,-1474.807108,-1303.16627
0.655,-1275.031002,-1301.621691,-1476.553641,-1301.621691
0.66,-1275.090841,-1299.587185,-1475.326954,-1299.587185
0.665,-1272.248517,-1295.218982,-1479.751256,-1295.218982
0.67,-1268.235604,-1288.427324,-1444.405461,-1288.427324
0.675,-1273.445285,-1293.573426,-1467.761137,-1293.573426
0.68,-1274.499936,-1297.840652,-1465.988424,-1297.840652
0.685,-1265.333442,-1292.275681,-1456.272164,-1292.275681
0.69,-1268.00373,-1284.059121,-1467.27869,-1284.059121
0.695,-1250.575796,-1267.588601,-1458.575942,-1267.588601
0.7,-1264.813596,-1276.201591,-1461.769817,-1276.201591
0.705,-1259.226185,-1262.158267,-1462.02413,-1262.158267
0.71,-1261.971272,-1250.048471,-1474.204984,-1250.048471
0.715,-1250.500998,-1219.519667,-1450.576296,-1219.519667
0.72,-1245.702707,-1214.399744,-1456.960306,-1214.399744
0.725,-1246.738659,-1208.980629,-1469.186038,-1208.980629
0.73,-1247.037851,-1191.885546,-1453.42984,-1191.885546
0.735,-1236.498813,-1172.7036,-1437.583884,-1172.7036
0.74,-1234.572765,-1157.960914,-1442.688847,-1157.960914
0.745,-1240.758559,-1146.920729,-1451.18964,-1146.920729
0.75,-1239.816104,-1139.908417,-1431.35695,-1139.908417
0.755,-1230.118544,-1129.429217,-1435.706454,-1129.429217
0.76,-1225.742861,-1115.240037,-1425.40677,-1115.240037
0.765,-1227.380937,-1104.248471,-1427.052326,-1104.248471
0.77,-1216.05652,-1100.471172,-1415.223022,-1100.471172
0.775,-1216.527747,-1092.187293,-1412.361999,-1092.187293
0.78,-1225.129517,-1092.127455,-1413.880398,-1092.127455
0.785,-1230.544892,-1088.769025,-1408.109732,-1088.769025
0.79,-1223.52136,-1083.308771,-1405.929371,-1083.308771
0.795,-1228.091518,-1080.227093,-1412.743468,-1080.227093
0.8,-1226.920929,-1092.30323,-1406.782068,-1092.30323
0.805,-1232.822491,-1094.980999,-1411.965569,-1094.980999
0.81,-1226.356204,-1098.634881,-1407.339313,-1098.634881
0.815,-1238.050871,-1109.218798,-1408.883892,-1109.218798
0.82,-1231.218074,-1111.328101,-1415.69051,-1111.328101
0.825,-1227.298659,-1106.941199,-1403.023468,-1106.941199
0.83,-1226.722715,-1103.91936,-1405.532941,-1103.91936
0.835,-1227.579152,-1112.304215,-1406.280921,-1112.304215
0.84,-1233.424615,-1111.623553,-1406.202383,-1111.623553
0.845,-1235.612457,-1112.760483,-1404.706423,-1112.760483
0.85,-1233.390956,-1119.387586,-1412.605092,-1119.387586
0.855,-1232.545739,-1133.763761,-1412.257281,-1133.763761
0.86,-1236.050025,-1138.188063,-1418.024207,-1138.188063
0.865,-1233.574211,-1138.820106,-1411.56166,-1138.820106
0.87,-1231.730441,-1147.444315,-1397.914765,-1147.444315
0.875,-1229.935289,-1141.625031,-1408.296727,-1141.625031
0.88,-1238.017212,-1164.954527,-1441.065731,-1164.954527
0.885,-1238.402422,-1170.848609,-1414.389024,-1170.848609
0.89,-1243.70186,-1189.428432,-1440.549625,-1189.428432
0.895,-1249.667001,-1192.177259,-1441.368663,-1192.177259
0.9,-1244.408701,-1202.652718,-1433.944961,-1202.652718
0.905,-1247.034111,-1211.852872,-1430.392056,-1211.852872
0.91,-1242.314357,-1222.971595,-1430.377097,-1222.971595
0.915,-1250.280344,-1237.332811,-1445.258159,-1237.332811
0.92,-1247.44176,-1242.695827,-1436.458174,-1242.695827
0.925,-1252.501845,-1255.29929,-1439.293018,-1255.29929
0.93,-1256.316543,-1268.246824,-1459.458559,-1268.246824
0.935,-1254.757005,-1288.113172,-1445.998659,-1288.113172
0.94,-1257.513311,-1298.237081,-1458.886354,-1298.237081
0.945,-1256.305323,-1296.127778,-1450.897928,-1296.127778
0.95,-1256.971025,-1311.0051,-1443.283491,-1311.0051
0.955,-1267.760637,-1332.184153,-1454.491972,-1332.184153
0.96,-1265.987924,-1334.603869,-1459.76897,-1334.603869
0.965,-1271.915666,-1336.4252,-1455.277351,-1336.4252
0.97,-1271.687532,-1340.845762,-1465.76403,-1340.845762
0.975,-1269.207978,-1349.226877,-1453.325123,-1349.226877
0.98,-1272.442991,-1357.162945,-1472.626746,-1357.162945
0.985,-1250.889948,-1366.035858,-1462.04283,-1366.035858
0.99,-1253.05161,-1369.944053,-1459.866208,-1369.944053
0.995,-1255.886454,-1375.610002,-1462.637474,-1375.610002
1,-1257.53575,-1381.623761,-1457.865361,-1381.623761
1.005,-1254.816843,-1380.191379,-1454.865962,-1380.191379
1.01,-1259.734811,-1381.720998,-1459.918566,-1381.720998
1.015,-1267.162253,-1378.224192,-1464.63458,-1378.224192
1.02,-1256.79525,-1390.195612,-1468.580175,-1390.195612
1.025,-1270.191572,-1399.003076,-1477.503576,-1399.003076
1.03,-1264.821075,-1391.901006,-1468.662452,-1391.901006
1.035,-1259.125208,-1394.459097,-1460.008324,-1394.459097
1.04,-1266.990217,-1387.61882,-1467.832195,-1387.61882
1.045,-1269.817582,-1391.871087,-1470.027516,-1391.871087
1.05,-1267.237051,-1393.25111,-1469.283276,-1393.25111
1.055,-1262.853888,-1387.910533,-1458.112195,-1387.910533
1.06,-1264.925793,-1391.886046,-1481.056481,-1391.886046
1.065,-1268.961145,-1380.767324,-1469.806862,-1380.767324
1.07,-1264.708878,-1384.574542,-1468.464238,-1384.574542
1.075,-1266.073942,-1384.316489,-1459.215465,-1384.316489
1.08,-1266.605008,-1372.345069,-1462.566416,-1372.345069
1.085,-1265.236204,-1383.691926,-1469.204738,-1383.691926
1.09,-1269.477251,-1385.217805,-1461.938112,-1385.217805
1.095,-1277.906985,-1398.045662,-1476.437705,-1398.045662
1.1,-1261.903953,-1383.003784,-1469.182299,-1383.003784
1.105,-1275.692965,-1390.442445,-1480.271102,-1390.442445
1.11,-1277.708771,-1391.814988,-1486.243722,-1391.814988
1.115,-1280.371579,-1393.161352,-1482.612279,-1393.161352
1.12,-1268.145846,-1389.174619,-1466.201598,-1389.174619
1.125,-1270.99565,-1381.182453,-1471.605754,-1381.182453
1.13,-1261.313049,-1375.075196,-1456.735912,-1375.075196
1.135,-1268.800329,-1378.564523,-1458.747978,-1378.564523
1.14,-1282.017135,-1381.537743,-1470.895173,-1381.537743
1.145,-1275.704184,-1378.942253,-1474.014249,-1378.942253
1.15,-1272.985277,-1377.259298,-1467.764877,-1377.259298
1.155,-1271.908186,-1376.354242,-1468.041629,-1376.354242
1.16,-1278.733503,-1369.435427,-1483.771648,-1369.435427
1.165,-1272.371933,-1368.148901,-1472.679105,-1368.148901
1.17,-1263.302676,-1365.115842,-1459.009771,-1365.115842
1.175,-1270.932072,-1361.491879,-1465.988424,-1361.491879
1.18,-1278.546508,-1369.181114,-1467.166493,-1369.181114
1.185,-1272.850641,-1365.474873,-1463.583668,-1365.474873
1.19,-1284.410671,-1363.646062,-1477.35398,-1363.646062
1.195,-1278.583907,-1361.185208,-1470.921352,-1361.185208
1.2,-1268.295442,-1354.434688,-1464.589701,-1354.434688
1.205,-1267.491364,-1353.63435,-1449.286031,-1353.63435
1.21,-1279.997589,-1363.402968,-1486.561614,-1363.402968
1.215,-1270.124254,-1357.654742,-1468.453018,-1357.654742
1.22,-1272.057782,-1361.663915,-1467.963091,-1361.663915
1.225,-1268.957405,-1355.029332,-1461.481845,-1355.029332
1.23,-1274.548555,-1354.064438,-1470.910132,-1354.064438
1.235,-1270.165392,-1355.657635,-1462.981544,-1355.657635
1.24,-1271.657612,-1355.635196,-1458.886354,-1355.635196
1.245,-1274.38026,-1351.996273,-1462.820729,-1351.996273
1.25,-1272.233557,-1357.011479,-1459.881167,-1357.011479
1.255,-1271.537936,-1360.478366,-1472.723984,-1360.478366
1.26,-1264.125454,-1350.829425,-1459.480998,-1350.829425
1.265,-1278.295935,-1355.399582,-1474.399459,-1355.399582
1.27,-1268.523576,-1346.719275,-1448.627808,-1346.719275
1.275,-1270.318728,-1348.233934,-1454.031964,-1348.233934
1.28,-1272.775843,-1357.138636,-1450.609955,-1357.138636
1.285,-1263.197959,-1358.133449,-1452.32283,-1358.133449
1.29,-1261.836635,-1357.265792,-1445.235719,-1357.265792
1.295,-1259.630094,-1348.817358,-1445.381575,-1348.817358
1.3,-1255.605962,-1355.167709,-1439.775465,-1355.167709
1.305,-1260.804423,-1352.209448,-1443.653741,-1352.209448
1.31,-1265.00807,-1354.520706,-1461.66136,-1354.520706
1.315,-1254.573749,-1360.669101,-1451.810463,-1360.669101
1.32,-1261.384107,-1355.556658,-1443.960413,-1355.556658
1.325,-1262.636974,-1347.983361,-1459.41368,-1347.983361
1.33,-1260.871741,-1347.523353,-1450.557597,-1347.523353
1.335,-1255.351649,-1347.904823,-1439.386516,-1347.904823
1.34,-1253.403161,-1346.659436,-1434.644323,-1346.659436
1.345,-1258.897074,-1344.669809,-1454.768724,-1344.669809
1.35,-1252.868355,-1332.451556,-1436.98924,-1332.451556
1.355,-1245.665308,-1331.677397,-1445.355396,-1331.677397
1.36,-1254.124961,-1333.386531,-1446.537204,-1333.386531
1.365,-1252.722499,-1329.549394,-1443.870656,-1329.549394
1.37,-1255.815396,-1342.7849,-1454.211479,-1342.7849
1.375,-1251.93338,-1332.530094,-1439.423915,-1332.530094
1.38,-1247.516558,-1332.238382,-1440.654342,-1332.238382
1.385,-1253.111449,-1324.893218,-1434.37879,-1324.893218
1.39,-1255.890194,-1331.393165,-1429.217728,-1331.393165
1.395,-1256.80273,-1322.697897,-1441.495819,-1322.697897
1.4,-1250.343923,-1320.827947,-1430.732387,-1320.827947
1.405,-1248.036404,-1321.190717,-1442.456974,-1321.190717
1.41,-1249.644561,-1322.342607,-1452.69308,-1322.342607
1.415,-1258.897074,-1323.060667,-1449.465546,-1323.060667
1.42,-1261.903953,-1329.470856,-1443.055358,-1329.470856
1.425,-1262.749171,-1327.971156,-1445.542391,-1327.971156
1.43,-1265.262384,-1314.462637,-1452.143314,-1314.462637
1.435,-1260.658567,-1322.97839,-1447.849909,-1322.97839
1.44,-1260.378074,-1313.639859,-1453.362522,-1313.639859
1.445,-1260.336935,-1313.98393,-1448.661468,-1313.98393
1.45,-1245.444654,-1294.888001,-1434.864977,-1294.888001
1.455,-1252.580383,-1312.439352,-1447.146808,-1312.439352
1.46,-1252.419567,-1319.444184,-1457.865361,-1319.444184
1.465,-1260.048963,-1318.445631,-1442.729986,-1318.445631
1.47,-1255.362868,-1316.777635,-1439.165862,-1316.777635
1.475,-1270.494504,-1323.161645,-1446.971033,-1323.161645
1.48,-1259.77221,-1319.758336,-1454.361075,-1319.758336
1.485,-1257.098182,-1317.821068,-1450.378082,-1317.821068
1.49,-1267.940152,-1320.891525,-1461.65014,-1320.891525
1.495,-1272.360714,-1318.434411,-1459.443599,-1318.434411
1.5,-1266.937859,-1312.85448,-1458.422606,-1312.85448
1.505,-1263.650487,-1313.464084,-1456.971525,-1313.464084
1.51,-1265.647593,-1319.881752,-1458.796596,-1319.881752
1.515,-1260.120021,-1318.09782,-1465.77899,-1318.09782
1.52,-1260.019044,-1321.168278,-1457.367955,-1321.168278
1.525,-1267.674619,-1322.421145,-1461.863314,-1322.421145
1.53,-1260.202299,-1310.487124,-1455.610202,-1310.487124
1.535,-1258.014457,-1305.75241,-1444.618636,-1305.75241
1.54,-1267.390387,-1312.293495,-1461.328509,-1312.293495
1.545,-1263.317636,-1307.457805,-1454.888401,-1307.457805
1.55,-1254.723345,-1305.329802,-1443.021698,-1305.329802
1.555,-1261.608501,-1311.968124,-1452.001198,-1311.968124
1.56,-1260.363115,-1323.920844,-1461.530463,-1323.920844
1.565,-1259.155127,-1325.779575,-1458.684399,-1325.779575
1.57,-1254.56627,-1325.641198,-1446.305331,-1325.641198
1.575,-1261.567362,-1321.437551,-1462.716012,-1321.437551
1.58,-1264.836035,-1313.23969,-1467.734957,-1313.23969
1.585,-1268.542276,-1305.819729,-1462.169986,-1305.819729
1.59,-1261.687039,-1308.935065,-1460.614188,-1308.935065
1.595,-1267.072495,-1305.041829,-1468.703591,-1305.041829
1.6,-1261.503784,-1301.133634,-1469.642306,-1301.133634
1.605,-1269.447332,-1301.675919,-1466.568109,-1301.675919
1.61,-1261.025077,-1301.200952,-1461.511764,-1301.200952
1.615,-1272.098921,-1303.620667,-1461.392087,-1303.620667
1.62,-1267.682099,-1305.576635,-1471.605754,-1305.576635
1.625,-1267.079975,-1309.380113,-1460.049463,-1309.380113
1.63,-1265.501737,-1312.529109,-1469.002783,-1312.529109
1.635,-1261.114835,-1308.875227,-1459.4249,-1308.875227
1.64,-1258.855935,-1308.493757,-1468.176266,-1308.493757
1.645,-1264.937012,-1307.005277,-1464.862714,-1307.005277
1.65,-1254.831803,-1301.597382,-1465.487277,-1301.597382
1.655,-1252.6851,-1300.942899,-1462.499097,-1300.942899
1.66,-1252.842176,-1302.199505,-1457.046323,-1302.199505
1.665,-1252.348509,-1299.820929,-1464.754257,-1299.820929
1.67,-1257.034604,-1300.194919,-1448.882122,-1300.194919
1.675,-1257.270217,-1306.945439,-1469.975157,-1306.945439
1.68,-1252.273711,-1305.726231,-1448.57545,-1305.726231
1.685,-1256.144507,-1305.498097,-1471.534696,-1305.498097
1.69,-1250.732872,-1301.978851,-1444.136189,-1301.978851
1.695,-1267.528763,-1311.691372,-1473.99929,-1311.691372
1.7,-1256.668093,-1317.088047,-1467.488124,-1317.088047
1.705,-1262.678113,-1326.69959,-1478.128139,-1326.69959
1.71,-1258.739998,-1329.957043,-1478.662945,-1329.957043
1.715,-1260.011564,-1323.636612,-1488.214649,-1323.636612
1.72,-1256.709232,-1318.516689,-1471.332741,-1318.516689
1.725,-1257.18046,-1308.905146,-1466.616727,-1308.905146
1.73,-1262.917466,-1309.671826,-1465.558336,-1309.671826
1.735,-1257.610548,-1318.281075,-1464.937512,-1318.281075
1.74,-1246.675081,-1309.391333,-1456.500298,-1309.391333
1.745,-1254.985138,-1313.120013,-1458.67318,-1313.120013
1.75,-1252.105416,-1310.397366,-1447.322583,-1310.397366
1.755,-1259.858228,-1318.030502,-1451.963799,-1318.030502
1.76,-1259.869448,-1317.263822,-1458.157074,-1317.263822
1.765,-1260.879221,-1321.422591,-1453.672933,-1321.422591
1.77,-1247.157528,-1315.008663,-1450.250925,-1315.008663
1.775,-1254.510171,-1312.850741,-1451.466393,-1312.850741
1.78,-1263.803823,-1316.61308,-1463.183499,-1316.61308
1.785,-1237.516066,-1310.505823,-1438.776912,-1310.505823
1.79,-1252.243792,-1317.813588,-1462.723491,-1317.813588
1.795,-1254.431633,-1311.063068,-1455.864515,-1311.063068
1.8,-1247.359482,-1311.575435,-1442.288678,-1311.575435
1.805,-1252.827216,-1324.807201,-1455.976712,-1324.807201
1.81,-1248.058844,-1313.729617,-1451.889001,-1313.729617
1.815,-1246.349709,-1307.009017,-1462.371941,-1307.009017
1.82,-1246.787278,-1317.37228,-1445.905161,-1317.37228
1.825,-1248.111202,-1314.077428,-1456.4255,-1314.077428
1.83,-1241.84687,-1303.250417,-1459.585715,-1303.250417
1.835,-1247.108909,-1303.845061,-1452.229332,-1303.845061
1.84,-1239.299998,-1291.877382,-1449.775958,-1291.877382
1.845,-1243.200714,-1288.612449,-1445.078643,-1288.612449
1.85,-1244.808871,-1285.373696,-1442.561691,-1285.373696
1.855,-1236.375396,-1282.471533,-1442.890802,-1282.471533
1.86,-1234.00804,-1262.900637,-1440.987193,-1262.900637
1.865,-1244.001052,-1267.691449,-1456.575096,-1267.691449
1.87,-1239.756266,-1253.401291,-1444.166108,-1253.401291
1.875,-1234.277312,-1241.067101,-1440.530925,-1241.067101
1.88,-1235.911649,-1229.054542,-1435.945808,-1229.054542
1.885,-1227.62777,-1212.804677,-1437.823237,-1212.804677
1.89,-1226.184169,-1189.329325,-1426.89899,-1189.329325
1.895,-1224.426416,-1177.058713,-1429.008293,-1177.058713
1.9,-1219.093319,-1162.162692,-1428.290232,-1162.162692
1.905,-1215.173903,-1147.734158,-1421.072226,-1147.734158
1.91,-1208.752495,-1134.214419,-1427.373957,-1134.214419
1.915,-1208.528101,-1128.522291,-1406.576373,-1128.522291
1.92,-1200.378859,-1119.157582,-1403.3264,-1119.157582
1.925,-1196.205131,-1113.031626,-1406.449217,-1113.031626
1.93,-1198.781922,-1114.116197,-1417.474442,-1114.116197
1.935,-1199.728117,-1110.656789,-1409.732849,-1110.656789
1.94,-1201.538228,-1107.563892,-1413.192256,-1107.563892
1.945,-1203.774688,-1103.857651,-1416.565646,-1103.857651
1.95,-1193.344107,-1098.315119,-1400.936604,-1098.315119
1.955,-1201.078221,-1111.640383,-1403.32266,-1111.640383
1.96,-1201.48213,-1113.136343,-1414.041214,-1113.136343
1.965,-1202.076774,-1108.906516,-1412.470456,-1108.906516
1.97,-1197.547755,-1115.821591,-1408.988609,-1115.821591
1.975,-1192.764423,-1113.113904,-1396.23181,-1113.113904
1.98,-1200.827647,-1116.554612,-1415.335219,-1116.554612
1.985,-1199.488763,-1122.082184,-1407.967616,-1122.082184
1.99,-1204.10193,-1131.699336,-1402.281098,-1131.699336
1.995,-1205.246339,-1122.925531,-1405.100983,-1122.925531
2,-1206.297251,-1129.548894,-1424.604561,-1129.548894
2.005,-1202.875242,-1135.727209,-1411.066123,-1135.727209
2.01,-1201.970187,-1127.978136,-1409.581383,-1127.978136
2.015,-1199.812264,-1140.55542,-1407.973226,-1140.55542
2.02,-1191.707901,-1140.031834,-1401.338643,-1140.031834
2.025,-1202.131002,-1143.846531,-1413.111849,-1143.846531
2.03,-1202.878982,-1149.52744,-1417.711925,-1149.52744
2.035,-1203.260452,-1155.189648,-1395.145369,-1155.189648
2.04,-1208.645908,-1160.137536,-1426.459551,-1160.137536
2.045,-1203.256712,-1158.84727,-1404.611056,-1158.84727
2.05,-1215.508624,-1169.371349,-1423.950079,-1169.371349
2.055,-1211.256358,-1169.378828,-1409.069017,-1169.378828
2.06,-1204.442261,-1173.4254,-1424.043576,-1173.4254
2.065,-1206.600183,-1181.507324,-1418.744138,-1181.507324
2.07,-1217.318736,-1198.213457,-1436.852733,-1198.213457
2.075,-1213.941606,-1192.465231,-1424.608301,-1192.465231
2.08,-1214.723246,-1206.991002,-1428.430479,-1206.991002
2.085,-1209.767878,-1209.051687,-1418.759097,-1209.051687
2.09,-1216.42864,-1223.450302,-1434.305862,-1223.450302
2.095,-1208.967539,-1219.486008,-1421.758497,-1219.486008
2.1,-1212.849556,-1230.099844,-1430.532303,-1230.099844
2.105,-1215.228132,-1247.482899,-1430.24059,-1247.482899
2.11,-1225.359521,-1264.252611,-1444.343753,-1264.252611
2.115,-1227.195812,-1277.675112,-1445.087993,-1277.675112
2.12,-1228.112087,-1292.354219,-1449.68807,-1292.354219
2.125,-1225.467978,-1307.523253,-1456.977135,-1307.523253
2.13,-1220.647247,-1323.567424,-1451.075573,-1323.567424
2.135,-1225.598875,-1344.570702,-1448.719436,-1344.570702
2.14,-1222.214265,-1350.591941,-1445.907031,-1350.591941
2.145,-1240.221883,-1371.210009,-1460.432803,-1371.210009
2.15,-1243.490556,-1375.211702,-1464.408316,-1375.211702
2.155,-1249.661391,-1385.324392,-1470.698828,-1385.324392
2.16,-1242.884692,-1388.701521,-1483.642622,-1388.701521
2.165,-1240.431318,-1387.762807,-1469.322545,-1387.762807
2.17,-1235.049602,-1389.666416,-1459.482868,-1389.666416
2.175,-1245.670918,-1399.408855,-1471.087778,-1399.408855
