relative_sec,EEG1,EEG2,EEG3,EEG4
0.15,-1858.401167,-2310.852393,-1772.557373,-2167.43471
0.155,-1841.650155,-2298.809916,-1763.31234,-2142.134287
0.16,-1830.086384,-2296.072309,-1743.52079,-2126.508985
0.165,-1833.003506,-2307.946491,-1747.716958,-2132.735918
0.17,-1835.696234,-2309.633186,-1748.401359,-2139.4079
0.175,-1832.412602,-2290.511078,-1750.469524,-2133.356742
0.18,-1845.375095,-2304.711478,-1743.483391,-2148.937165
0.185,-1847.727492,-2310.747676,-1756.60296,-2148.406099
0.19,-1846.209093,-2297.650547,-1753.439005,-2139.463998
0.195,-1850.78673,-2297.957218,-1753.768116,-2141.992171
0.2,-1839.96346,-2302.890146,-1745.185045,-2125.607669
0.205,-1849.948993,-2296.651993,-1746.434172,-2140.52239
0.21,-1842.977819,-2295.990031,-1749.564468,-2131.632648
0.215,-1838.437581,-2294.004144,-1744.672679,-2141.820135
0.22,-1849.462806,-2289.213332,-1746.172379,-2140.268077
0.225,-1843.628562,-2296.678173,-1741.26937,-2146.076141
0.23,-1840.984453,-2290.713032,-1739.77341,-2146.091101
0.235,-1853.81231,-2300.941659,-1751.415719,-2146.061182
0.24,-1843.407908,-2296.853948,-1747.036296,-2135.682959
0.245,-1842.076503,-2292.044437,-1743.868601,-2139.561236
0.25,-1848.845722,-2298.024537,-1749.538289,-2140.855241
0.255,-1852.66416,-2302.306722,-1752.590047,-2155.84476
0.26,-1856.41528,-2301.528823,-1746.707185,-2147.213071
0.265,-1850.607215,-2296.521097,-1747.896473,-2137.90072
0.27,-1840.423468,-2297.115741,-1734.720805,-2134.186999
0.275,-1844.357842,-2292.467045,-1738.475665,-2136.266384
0.28,-1852.331309,-2303.821382,-1754.119666,-2145.492717
0.285,-1845.117042,-2301.723298,-1746.11628,-2155.897119
0.29,-1843.587423,-2290.698073,-1745.626354,-2139.927746
0.295,-1846.209093,-2290.335302,-1741.377827,-2131.763544
0.3,-1852.383668,-2300.945398,-1741.239451,-2129.037157
0.305,-1843.591163,-2298.473325,-1748.730471,-2138.876834
0.31,-1851.717966,-2298.402267,-1743.831202,-2139.03391
0.315,-1844.473779,-2290.727992,-1735.592202,-2132.642421
0.32,-1849.107515,-2294.52025,-1736.852548,-2136.240204
0.325,-1852.211632,-2294.1687,-1748.622013,-2130.907107
0.33,-1849.010278,-2293.828369,-1756.288808,-2135.697919
0.335,-1847.667654,-2295.978811,-1745.473018,-2143.14406
0.34,-1850.943806,-2282.436634,-1741.28807,-2135.65678
0.345,-1842.035365,-2282.747045,-1739.833249,-2127.324283
0.35,-1854.635088,-2287.092809,-1741.187092,-2132.126314
0.355,-1851.590809,-2291.625568,-1739.964145,-2145.593694
0.36,-1861.516503,-2279.691547,-1751.120267,-2147.766576
0.365,-1861.688539,-2289.471385,-1737.791263,-2160.254102
0.37,-1854.93428,-2291.457272,-1736.41124,-2139.78563
0.375,-1849.171094,-2292.736318,-1737.881021,-2136.573056
0.38,-1847.731232,-2288.252178,-1738.363468,-2134.987338
0.385,-1843.591163,-2297.815102,-1745.01675,-2141.969731
0.39,-1839.514672,-2296.39768,-1738.509324,-2134.875141
0.395,-1841.653895,-2290.959866,-1735.349108,-2126.516465
0.4,-1837.061298,-2293.963005,-1743.449732,-2142.650393
0.405,-1842.394395,-2291.726545,-1749.672925,-2141.472324
0.41,-1845.56957,-2290.746691,-1742.802729,-2131.453132
0.415,-1844.140928,-2298.682759,-1743.786323,-2142.063229
0.42,-1850.876488,-2296.513617,-1738.875834,-2143.058042
0.425,-1858.154333,-2295.028877,-1739.960405,-2155.381012
0.43,-1851.631948,-2293.966745,-1744.665199,-2162.004375
0.435,-1842.226099,-2289.108615,-1736.684253,-2154.255303
0.44,-1850.532417,-2288.753325,-1737.664107,-2146.203298
0.445,-1845.995919,-2298.888454,-1737.877281,-2139.789369
0.45,-1842.151301,-2287.986645,-1734.840482,-2136.472078
0.455,-1836.904222,-2292.64656,-1741.314249,-2130.723852
0.46,-1830.191101,-2287.941766,-1734.855442,-2124.885868
0.465,-1843.295711,-2289.250731,-1744.538043,-2130.933286
0.47,-1839.611909,-2287.915587,-1741.598481,-2128.098442
0.475,-1851.777804,-2280.899535,-1745.951725,-2132.477865
0.48,-1856.4078,-2274.324791,-1755.828801,-2125.166361
0.485,-1860.129001,-2283.517465,-1743.924699,-2125.031724
0.49,-1844.43638,-2296.154587,-1717.943614,-2141.827615
0.495,-1866.026823,-2287.79591,-1738.801036,-2144.056595
0.5,-1870.309008,-2292.538103,-1732.166454,-2152.149739
0.505,-1903.687615,-2288.076403,-1755.372533,-2141.27037
0.51,-1872.564168,-2296.494918,-1734.002745,-2153.926191
0.515,-1892.370678,-2294.007884,-1744.848454,-2152.310555
0.52,-1894.577219,-2296.367761,-1753.753156,-2152.957557
0.525,-1897.034333,-2300.208638,-1751.023029,-2161.44339
0.53,-1902.266453,-2306.731024,-1746.456611,-2148.106907
0.535,-1889.401198,-2282.010285,-1749.807562,-2144.329608
0.54,-1887.534987,-2298.155433,-1757.893225,-2141.244191
0.545,-1891.252448,-2289.228292,-1762.354926,-2136.03077
0.55,-1887.43775,-2299.03057,-1759.60984,-2141.449885
0.555,-1889.67421,-2287.878188,-1766.30426,-2139.748231
0.56,-1896.084399,-2283.023798,-1760.036188,-2139.501397
0.565,-1899.04266,-2287.092809,-1752.941598,-2145.503937
0.57,-1897.303606,-2295.533763,-1748.823968,-2152.639666
0.575,-1898.384437,-2286.69264,-1741.534903,-2149.240097
0.58,-1897.456942,-2284.744152,-1751.340921,-2134.848962
0.585,-1894.887631,-2298.032016,-1756.430925,-2146.341674
0.59,-1880.952764,-2287.881928,-1745.315942,-2135.020997
0.595,-1881.857819,-2282.459073,-1754.078527,-2141.535903
0.6,-1878.114179,-2287.003051,-1759.116173,-2138.888054
0.605,-1886.873025,-2290.148307,-1761.363853,-2141.049716
0.61,-1885.721136,-2285.402374,-1752.537689,-2131.651347
0.615,-1894.016234,-2301.940212,-1756.277589,-2142.646653
0.62,-1890.732602,-2293.383321,-1746.826861,-2144.984091
0.625,-1887.766861,-2286.950693,-1746.677265,-2126.041497
0.63,-1890.137958,-2297.441112,-1753.861613,-2149.150339
0.635,-1901.574572,-2304.172932,-1767.123299,-2152.508769
0.64,-1889.928523,-2285.290177,-1753.947631,-2139.677172
0.645,-1888.619558,-2281.509138,-1752.384353,-2146.397773
0.65,-1884.277535,-2282.316957,-1750.488224,-2143.424552
0.655,-1893.305653,-2283.898934,-1753.24453,-2143.749924
0.66,-1894.233148,-2282.679727,-1746.804422,-2143.693825
0.665,-1893.286954,-2283.169654,-1742.03605,-2134.430093
0.67,-1887.172217,-2280.211393,-1743.086961,-2146.244437
0.675,-1886.30456,-2285.679127,-1746.486531,-2156.162652
0.68,-1883.522075,-2279.680327,-1741.811656,-2144.453025
0.685,-1887.42653,-2287.279804,-1751.830848,-2145.627353
0.69,-1884.333633,-2290.630754,-1746.860521,-2138.951632
0.695,-1882.856373,-2286.105475,-1749.553249,-2131.987938
0.7,-1885.728616,-2290.881328,-1752.717204,-2125.996618
0.705,-1883.118166,-2280.622782,-1748.225584,-2137.810962
0.71,-1876.607,-2281.793371,-1745.708631,-2144.535303
0.715,-1882.430024,-2286.789877,-1746.411733,-2146.427692
0.72,-1886.327,-2290.04733,-1746.314495,-2150.676218
0.725,-1868.476457,-2277.312971,-1737.342475,-2124.934487
0.73,-1883.039628,-2294.942859,-1746.355634,-2131.281097
0.735,-1880.358119,-2288.768284,-1746.89792,-2141.876234
0.74,-1916.261159,-2269.743413,-1762.713956,-2120.899135
0.745,-1891.031794,-2283.453886,-1750.589201,-2133.760651
0.75,-1841.407061,-2291.311416,-1743.169239,-2136.722652
0.755,-1876.767815,-2292.900874,-1764.531548,-2139.161066
0.76,-1869.890139,-2296.446299,-1768.035834,-2127.006391
0.765,-1878.936957,-2299.830908,-1773.873818,-2142.418519
0.77,-1872.324814,-2297.198019,-1778.990001,-2134.16082
0.775,-1869.991117,-2297.803883,-1769.643991,-2123.737719
0.78,-1870.712917,-2295.485145,-1770.0666,-2138.775857
0.785,-1877.197904,-2300.1301,-1774.55074,-2125.891901
0.79,-1872.833441,-2292.523144,-1772.213302,-2123.775118
0.795,-1882.250509,-2289.31805,-1771.229709,-2108.650962
0.8,-1872.324814,-2280.611562,-1773.735442,-2106.455641
0.805,-1873.072794,-2283.779258,-1771.19231,-2115.756772
0.81,-1871.36366,-2292.28005,-1780.429863,-2114.492686
0.815,-1878.368493,-2297.89738,-1773.522267,-2112.248746
0.82,-1872.175218,-2296.853948,-1766.375319,-2115.423921
0.825,-1879.269809,-2292.242651,-1777.718435,-2106.033032
0.83,-1872.268716,-2282.743305,-1764.643745,-2106.470601
0.835,-1869.052402,-2296.973625,-1763.899505,-2112.428261
0.84,-1875.600967,-2292.313709,-1774.281467,-2113.711047
0.845,-1862.993764,-2288.240958,-1774.715295,-2084.629585
0.85,-1884.868439,-2298.219011,-1788.620243,-2111.283852
0.855,-1881.760582,-2294.329515,-1779.562206,-2107.936642
0.86,-1887.968816,-2290.81401,-1777.939089,-2086.518235
0.865,-1882.048554,-2304.217811,-1785.213195,-2115.566037
0.87,-1885.339666,-2286.946953,-1775.216442,-2110.25538
0.875,-1872.953118,-2279.915941,-1760.915065,-2096.054979
0.88,-1872.87458,-2288.308277,-1764.243576,-2096.140997
0.885,-1861.108854,-2298.563082,-1781.929562,-2095.523914
0.89,-1858.775157,-2299.38586,-1758.985276,-2104.559512
0.895,-1855.016557,-2295.387907,-1757.433218,-2099.570485
0.9,-1852.705299,-2291.980858,-1749.560728,-2095.565053
0.905,-1848.251078,-2275.229846,-1381.027247,-2088.908031
0.91,-1852.219112,-2246.989862,-915.555558,-2075.268615
0.915,-1914.967154,-2258.228261,-492.139045,-2069.12396
0.92,-1970.156857,-2248.751355,-673.475574,-2023.452302
0.925,-2027.093094,-2255.763667,-794.73809,-1997.276742
0.93,-1969.027407,-2226.730824,-651.516752,-1944.716188
0.935,-1971.963229,-2244.338273,-1032.719144,-1956.691347
0.94,-1924.769431,-2228.00239,-1191.141306,-1933.092579
0.945,-1903.695095,-2246.533594,-701.313519,-1947.319158
0.95,-1894.188269,-2257.790693,-301.282601,-1974.358635
0.955,-1977.689016,-2257.54386,-279.011496,-1992.231617
0.96,-1966.147685,-2224.24753,-438.353674,-1919.797234
0.965,-1945.222944,-2231.74229,-666.631557,-1935.807746
0.97,-1998.138789,-2263.034033,-384.994651,-1971.703306
0.975,-1989.439781,-2255.681389,-364.49065,-1939.970255
0.98,-1966.850786,-2345.184675,-193.713728,-2004.45361
0.985,-1896.563106,-2356.22486,-5741.95816,-2077.72947
0.99,-1873.394426,-2343.666276,-5560.120484,-2113.299658
0.995,-1855.585022,-2331.945429,-5392.505648,-2117.854856
1,-1865.204045,-2333.931316,-5316.499661,-2125.847022
1.005,-1849.287031,-2325.232309,-5209.115913,-2144.019196
1.01,-1843.550024,-2322.337626,-5119.276037,-2157.875526
1.015,-1842.349516,-2297.302736,-4947.270558,-2153.98977
1.02,-1826.14079,-2312.426891,-4778.051305,-2144.026676
1.025,-1832.393902,-2321.417611,-4700.650335,-2127.006391
1.03,-1831.915195,-2318.900658,-4616.248273,-2177.831632
1.035,-1840.816157,-2317.412178,-4569.492044,-2183.407823
1.04,-1847.892048,-2322.004775,-4568.007303,-2171.096072
1.045,-1841.597796,-2307.179812,-4445.712575,-2166.522174
1.05,-1843.897835,-2308.683251,-4449.579631,-2190.072324
1.055,-1841.006892,-2308.773009,-4505.838946,-2179.821259
1.06,-1829.11401,-2306.170039,-4455.455014,-2169.708569
1.065,-1835.11655,-2266.975887,-4324.532336,-2173.882297
1.07,-1825.295572,-2306.87314,-4276.411044,-2168.91197
1.075,-1828.695141,-2301.076295,-4177.812321,-2184.552232
1.08,-1825.624684,-2296.285483,-4139.231513,-2168.250008
1.085,-1826.226807,-2290.305383,-4109.054261,-2169.805807
1.09,-1819.008801,-2285.503352,-4028.463156,-2151.671032
1.095,-1810.930617,-2277.578504,-3859.550575,-2153.294148
1.1,-1823.769693,-2290.073509,-3821.171722,-2162.243729
1.105,-1812.927723,-2290.922467,-3777.246597,-2162.692517
1.11,-1815.489555,-2265.165776,-3733.822618,-2155.425891
1.115,-1823.605138,-2287.751031,-3704.561641,-2176.563806
1.12,-1819.124737,-2269.466661,-3655.875623,-2157.164945
1.125,-1825.067438,-2270.663429,-3633.754115,-2168.799773
1.13,-1829.409462,-2264.724467,-3597.368628,-2179.843698
1.135,-1812.385438,-2284.265445,-3554.849706,-2175.180043
1.14,-1811.835672,-2268.329731,-3505.595223,-2149.10546
1.145,-1813.821559,-2270.816764,-3465.821387,-2154.876126
1.15,-1812.28446,-2257.958988,-3428.927274,-2156.293548
1.155,-1806.210863,-2263.770793,-3399.748575,-2165.658257
1.16,-1806.188424,-2259.204375,-3381.482904,-2175.991601
1.165,-1802.987069,-2257.199789,-3346.791592,-2167.008361
1.17,-1814.838812,-2254.297626,-3320.713269,-2163.586353
1.175,-1808.035934,-2250.669923,-3312.126459,-2155.601667
1.18,-1806.970063,-2247.82386,-3286.549283,-2164.480189
1.185,-1814.401244,-2238.369392,-3242.130491,-2158.997496
1.19,-1811.499081,-2246.3279,-3208.246998,-2168.466922
1.195,-1807.415111,-2229.629246,-3176.891676,-2177.554879
1.2,-1794.691971,-2241.245375,-3119.585189,-2154.240343
1.205,-1808.338866,-2225.444298,-3094.060372,-2158.324314
1.21,-1810.870778,-2234.928684,-3078.734262,-2154.950924
1.215,-1820.15695,-2237.905645,-3058.867914,-2158.040081
1.22,-1777.17054,-2228.37264,-3006.756148,-2166.163144
1.225,-1802.695357,-2241.032201,-2988.056648,-2166.002328
1.23,-1844.473779,-2231.603913,-2971.271977,-2143.966838
1.235,-1830.965261,-2236.394725,-2930.735201,-2153.496103
1.24,-1821.896003,-2246.118465,-2923.879965,-2174.461982
1.245,-1839.679228,-2231.73481,-2895.318349,-2147.826415
1.25,-1840.374849,-2234.147045,-2865.559965,-2194.130116
1.255,-1834.233933,-2230.279989,-2851.744774,-2187.503013
1.26,-1810.463129,-2211.247638,-2835.08726,-2155.796141
1.265,-1817.486661,-2216.932286,-2814.820742,-2174.592878
1.27,-1802.893572,-2209.893794,-2774.878611,-2157.408038
1.275,-1802.530801,-2228.978504,-2756.549361,-2145.653533
1.28,-1809.961983,-2230.208931,-2748.108407,-2181.332178
1.285,-1817.89057,-2230.182751,-2717.643182,-2156.918111
1.29,-1803.428377,-2223.069462,-2695.903143,-2168.855872
1.295,-1810.06296,-2217.381074,-2680.057187,-2162.692517
1.3,-1811.723475,-2226.723344,-2674.099526,-2160.040928
1.305,-1811.349485,-2225.395679,-2651.667606,-2145.141166
1.31,-1813.41765,-2236.035695,-2639.722366,-2156.551601
1.315,-1818.765707,-2236.22643,-2626.296125,-2172.068446
1.32,-1821.809986,-2246.114725,-2615.181143,-2176.485268
1.325,-1818.825545,-2245.875372,-2602.005475,-2166.376318
1.33,-1821.237781,-2234.162005,-2571.297156,-2140.731824
1.335,-1818.956442,-2246.761728,-2568.91484,-2159.031155
1.34,-1817.860651,-2239.147292,-2557.014479,-2160.224183
1.345,-1814.663037,-2233.918911,-2527.517888,-2152.059981
1.35,-1813.204476,-2234.902505,-2509.248476,-2156.716157
1.355,-1822.853418,-2247.120758,-2503.163659,-2166.31648
1.36,-1830.400536,-2256.234895,-2489.842135,-2174.503121
1.365,-1831.892756,-2255.65895,-2479.886522,-2178.770347
1.37,-1816.147777,-2233.690778,-2457.922089,-2144.583921
1.375,-1824.607431,-2236.443344,-2449.077226,-2134.949939
1.38,-1836.904222,-2261.534333,-2443.523474,-2155.395972
1.385,-1820.474841,-2256.350831,-2430.549762,-2148.690331
1.39,-1833.815064,-2246.447576,-2416.861728,-2141.554602
1.395,-1837.203414,-2242.793694,-2410.331862,-2139.508877
1.4,-1841.773572,-2243.32476,-2405.986099,-2153.428785
1.405,-1837.756919,-2244.469169,-2386.837811,-2146.169639
1.41,-1836.088924,-2257.222228,-2373.41157,-2165.127192
1.415,-1836.496573,-2266.710354,-2359.226129,-2172.846345
1.42,-1843.235872,-2260.692855,-2340.268577,-2156.57404
1.425,-1846.755118,-2271.258073,-2337.497311,-2173.328792
1.43,-1849.002798,-2252.180843,-2321.793471,-2153.189431
1.435,-1849.69468,-2255.860905,-2312.582097,-2165.748015
1.44,-1846.859836,-2261.216441,-2303.767153,-2156.173871
1.445,-1846.283891,-2264.63471,-2291.56012,-2160.100766
1.45,-1846.257712,-2261.216441,-2279.427884,-2187.166422
1.455,-1844.507438,-2252.577272,-2268.937465,-2154.042128
1.46,-1849.515164,-2253.254194,-2266.611247,-2149.10172
1.465,-1857.178219,-2266.527099,-2268.75421,-2151.917865
1.47,-1858.393687,-2278.004852,-2266.401813,-2178.317819
1.475,-1853.109208,-2271.804098,-2263.043382,-2174.806053
1.48,-1854.679966,-2265.01618,-2254.243398,-2179.099458
1.485,-1837.016419,-2260.105691,-2235.270885,-2154.909785
1.49,-1863.969878,-2259.443729,-2260.863021,-2138.29341
1.495,-1911.085137,-2255.737488,-2285.909131,-2141.25541
1.5,-1809.501975,-2274.930654,-2248.786884,-2148.106907
1.505,-1799.692217,-2269.4704,-2199.726876,-2148.323821
1.51,-1826.226807,-2262.903136,-2177.422113,-2146.367854
1.515,-1804.419451,-2262.192555,-2154.073917,-2144.213671
1.52,-1817.954149,-2267.25638,-2147.084044,-2151.517696
1.525,-1804.916858,-2270.214641,-2139.469608,-2151.293302
1.53,-1820.747854,-2256.41067,-2140.539219,-2123.33381
1.535,-1823.436842,-2272.783952,-2127.681443,-2140.548569
1.54,-1841.414541,-2280.33107,-2130.288154,-2151.035249
1.545,-1826.469901,-2269.49284,-2118.967476,-2143.372194
1.55,-1840.748839,-2272.297765,-2123.230962,-2166.29778
1.555,-1845.012325,-2278.584537,-2112.714364,-2153.799035
1.56,-1829.895649,-2273.823644,-2105.028869,-2134.972378
1.565,-1830.535172,-2278.132009,-2104.710978,-2144.969131
1.57,-1830.834364,-2279.856103,-2090.652694,-2139.168546
1.575,-1838.235626,-2270.315618,-2086.527584,-2158.369192
1.58,-1834.091817,-2279.418534,-2083.524445,-2157.277142
1.585,-1834.35361,-2287.309723,-2076.089524,-2136.258904
1.59,-1831.567385,-2282.784444,-2073.078904,-2139.41164
1.595,-1839.95224,-2285.226599,-2051.93725,-2152.419012
1.6,-1842.443014,-2274.201374,-2051.802613,-2150.97915
1.605,-1828.395949,-2271.452547,-2056.275534,-2134.373994
1.61,-1844.45134,-2283.517465,-2055.692109,-2155.496949
1.615,-1841.934387,-2280.155295,-2039.397365,-2144.153833
1.62,-1867.829455,-2290.754171,-2048.103852,-2164.252055
1.625,-1848.703606,-2285.394894,-2033.907192,-2154.696611
1.63,-1850.824129,-2274.766099,-2017.111301,-2161.278835
1.635,-1854.029224,-2283.902674,-2017.747084,-2159.233109
1.64,-1858.363768,-2280.241312,-2018.405307,-2171.226969
1.645,-1847.170247,-2281.045391,-1998.767092,-2146.057442
1.65,-1857.009924,-2285.57815,-2004.683614,-2164.394171
1.655,-1856.160967,-2279.1904,-1993.703267,-2152.074941
1.66,-1849.268331,-2290.267984,-1990.23638,-2153.885052
1.665,-1852.828716,-2285.121882,-1973.384391,-2149.610347
1.67,-1851.54219,-2272.780212,-1971.716396,-2151.476557
1.675,-1864.788916,-2295.29815,-1979.944175,-2162.640158
1.68,-1858.049616,-2295.118634,-1970.295234,-2175.957942
1.685,-1858.165553,-2283.880235,-1969.502375,-2147.063475
1.69,-1867.216111,-2294.284637,-1988.501067,-2156.267369
1.695,-1862.675872,-2292.28379,-1993.377896,-2150.709877
1.7,-1861.471625,-2271.542305,-2038.727923,-2157.70349
1.705,-1846.272671,-2284.658134,-2025.555995,-2132.242251
1.71,-1860.805922,-2286.543044,-2034.068008,-2147.501043
1.715,-1849.077596,-2283.794217,-1973.664883,-2157.101366
1.72,-1852.641721,-2294.037803,-1980.217188,-2153.391386
1.725,-1866.595288,-2298.435926,-1951.266623,-2156.143952
1.73,-1855.495265,-2284.534717,-1933.337542,-2158.728223
1.735,-1859.867208,-2295.28319,-1925.588469,-2148.219104
1.74,-1849.601182,-2283.981212,-1917.162475,-2162.471863
1.745,-1850.035011,-2284.575856,-1931.493772,-2131.17638
1.75,-1851.302837,-2294.950339,-1926.661821,-2140.470031
1.755,-1835.699974,-2267.563051,-1949.927738,-2131.221259
1.76,-1851.691786,-2278.042251,-1927.08069,-2156.424445
1.765,-1847.738712,-2302.063629,-1904.775926,-2147.99097
1.77,-1846.983252,-2294.752124,-1958.196657,-2149.644006
1.775,-1861.452925,-2288.525191,-1913.684368,-2165.452563
1.78,-1882.254249,-2304.965791,-1926.254172,-2185.37875
1.785,-1885.94927,-2285.335056,-1952.545668,-2170.325653
1.79,-1876.401305,-2296.921266,-1977.229008,-2188.800758
1.795,-1872.556688,-2296.872647,-1951.431178,-2157.168685
1.8,-1840.539405,-2285.353756,-1904.338358,-2159.562221
1.805,-1844.08857,-2281.692394,-1915.789932,-2138.237311
1.81,-1851.433733,-2281.972886,-1901.069685,-2134.819042
1.815,-1856.385361,-2293.660073,-1887.516288,-2144.127653
1.82,-1860.15518,-2291.707846,-1934.343575,-2139.02643
1.825,-1851.822683,-2274.582844,-1875.230717,-2150.803375
1.83,-1856.04877,-2282.58623,-1856.071209,-2147.557142
1.835,-1853.468239,-2287.328423,-1897.774834,-2152.015102
1.84,-1844.750532,-2278.532178,-1892.333279,-2136.711432
1.845,-1842.674887,-2290.911247,-1875.021282,-2146.375333
1.85,-1837.745699,-2294.138781,-1860.121521,-2144.546522
1.855,-1849.601182,-2295.63848,-1885.463083,-2153.051055
1.86,-1852.480905,-2300.403113,-1868.207184,-2149.337334
1.865,-1851.774064,-2294.213579,-1870.761536,-2137.9082
1.87,-1848.707346,-2297.919819,-1838.164568,-2146.106061
1.875,-1856.976265,-2292.635341,-1811.020374,-2149.438311
1.88,-1851.493572,-2298.297549,-1778.606661,-2155.265076
1.885,-1852.151794,-2282.619889,-1732.583452,-2142.3699
1.89,-1861.404306,-2286.367268,-1693.520197,-2149.696364
1.895,-1859.867208,-2275.09521,-1638.771802,-2139.576195
1.9,-1852.578143,-2311.200204,-1597.472087,-2143.574148
1.905,-1854.616388,-2284.471139,-1698.434426,-2118.804791
1.91,-1859.721351,-2278.176888,-1335.29014,-2126.194833
1.915,-1866.441952,-2307.202251,-1399.320967,-2150.515403
1.92,-1872.923198,-2294.497811,-1643.72343,-2141.865014
1.925,-1861.965291,-2286.849716,-1786.725984,-2131.640127
1.93,-1864.130694,-2297.482251,-1750.542452,-2139.39668
1.935,-1860.091602,-2292.137934,-1832.378943,-2141.027276
1.94,-1867.354487,-2291.853702,-1822.655203,-2138.816996
1.945,-1865.559335,-2293.963005,-1649.849386,-2152.766822
1.95,-1869.015003,-2291.797603,-1791.247523,-2133.640974
1.955,-1867.137573,-2285.084483,-1791.266223,-2141.143213
1.96,-1864.964691,-2289.520004,-1573.551687,-2154.909785
1.965,-1859.927046,-2293.876988,-1718.671025,-2139.568715
1.97,-1860.869501,-2279.676587,-1699.470378,-2150.021736
1.975,-1872.567908,-2291.962159,-1688.684507,-2133.745691
1.98,-1864.590701,-2286.258811,-1637.373079,-2146.356634
1.985,-1870.832594,-2272.611916,-1773.774711,-2138.558942
1.99,-1869.626476,-2294.322036,-1559.869263,-2140.597188
1.995,-1882.615149,-2285.810023,-1613.585446,-2145.74329
2,-1878.052471,-2289.067476,-1577.873141,-2144.662459
2.005,-1874.806238,-2281.999065,-1736.328962,-2139.090008
2.01,-1884.103629,-2287.100289,-1755.058381,-2144.785876
2.015,-1879.312817,-2297.459812,-1857.16139,-2149.352294
2.02,-1875.902029,-2296.532317,-1798.512279,-2147.961051
2.025,-1866.039912,-2284.957326,-1690.118758,-2140.14466
2.03,-1871.279512,-2295.948892,-1753.338027,-2152.875279
2.035,-1874.525745,-2285.967099,-1789.196188,-2142.665353
2.04,-1867.128223,-2282.219719,-1681.109339,-2126.796957
2.045,-1867.850024,-2285.791324,-1686.741629,-2156.200051
2.05,-1868.923375,-2290.937426,-1734.301937,-2155.642805
2.055,-1874.510786,-2293.480558,-1710.729347,-2146.49875
2.06,-1879.750386,-2289.131055,-1530.649424,-2164.416611
2.065,-1884.43274,-2307.374287,-1787.172902,-2156.050455
2.07,-1877.065138,-2288.110062,-1844.116619,-2154.049608
2.075,-1877.880436,-2288.16242,-1833.050255,-2149.370993
2.08,-1892.043437,-2295.070016,-1817.462352,-2154.064568
2.085,-1882.069124,-2292.874694,-1789.903029,-2147.299089
2.09,-1884.82543,-2296.573455,-1740.723345,-2150.470524
2.095,-1892.742798,-2294.318296,-1751.972964,-2154.131886
2.1,-1878.736873,-2291.348815,-1753.304368,-2147.856334
2.105,-1881.145368,-2292.403467,-1772.30306,-2152.284375
2.11,-1888.456873,-2301.386707,-1793.706507,-2156.98169
2.115,-1878.261905,-2292.762497,-1792.330224,-2145.541336
2.12,-1883.030278,-2294.078942,-1801.261105,-2151.977703
2.125,-1878.261905,-2291.472232,-1821.800636,-2157.875526
2.13,-1882.267338,-2288.92162,-1838.918158,-2142.321282
2.135,-1876.264799,-2293.764791,-1853.518727,-2152.991216
2.14,-1870.688608,-2286.703859,-1845.95665,-2145.455318
2.145,-1871.249593,-2299.262444,-1800.737519,-2148.600574
2.15,-1868.283852,-2285.738965,-1798.306584,-2134.90506
2.155,-1859.76436,-2284.097149,-1805.677927,-2139.194725
2.16,-1876.466754,-2286.819796,-1825.510617,-2165.19077
2.165,-1873.078404,-2288.125021,-1820.719805,-2146.106061
2.17,-1869.144029,-2284.740412,-1828.195865,-2142.096888
2.175,-1867.285299,-2277.226953,-1818.995711,-2136.625414
