relative_sec,EEG1,EEG2,EEG3,EEG4
0.48,-1316.25031,-1191.447978,-1340.509171,-1379.05258
0.485,-1305.632734,-1197.244823,-1343.605808,-1380.066092
0.49,-1315.012403,-1193.209471,-1356.98343,-1375.136904
0.495,-1327.544807,-1194.260383,-1353.131333,-1384.011687
0.5,-1331.501622,-1195.681545,-1350.562022,-1378.080206
0.505,-1320.162245,-1199.877713,-1345.02697,-1377.672557
0.51,-1312.383253,-1191.01789,-1333.455719,-1389.243807
0.515,-1318.569048,-1195.730164,-1333.380921,-1371.688717
0.52,-1324.489309,-1190.367147,-1328.350756,-1391.36807
0.525,-1313.434165,-1184.64884,-1330.691933,-1366.621152
0.53,-1312.379513,-1191.00293,-1329.854196,-1390.556512
0.535,-1308.568555,-1193.964931,-1323.844176,-1386.079852
0.54,-1314.627193,-1182.38994,-1324.027432,-1374.441283
0.545,-1303.317736,-1180.441453,-1326.869756,-1383.656396
0.55,-1320.281922,-1189.327455,-1334.723545,-1389.88333
0.555,-1319.623699,-1185.318282,-1340.127701,-1394.947154
0.56,-1338.790687,-1183.654027,-1340.389494,-1394.214134
0.565,-1311.452018,-1184.162653,-1327.397081,-1380.354065
0.57,-1310.99949,-1187.498644,-1328.548971,-1383.970548
0.575,-1314.35418,-1181.548463,-1330.216966,-1384.987801
0.58,-1315.509809,-1188.542076,-1337.075943,-1372.919144
0.585,-1316.055835,-1181.563423,-1336.182106,-1384.209902
0.59,-1303.822622,-1176.323823,-1325.530871,-1373.584846
0.595,-1324.45191,-1175.257951,-1331.727886,-1375.525854
0.6,-1309.701745,-1180.048763,-1326.181614,-1386.468801
0.605,-1312.267316,-1174.072403,-1327.778551,-1378.177443
0.61,-1325.989009,-1177.946939,-1333.911987,-1385.234634
0.615,-1320.035088,-1178.062876,-1327.505539,-1379.968855
0.62,-1309.155719,-1172.460506,-1327.513018,-1372.30954
0.625,-1336.225115,-1178.30223,-1337.55465,-1390.837004
0.63,-1311.066808,-1181.776597,-1326.076897,-1396.521652
0.635,-1319.257189,-1182.098228,-1327.595296,-1386.827832
0.64,-1322.308948,-1178.208732,-1329.121175,-1374.777874
0.645,-1317.230163,-1178.631341,-1324.45004,-1382.231495
0.65,-1328.386285,-1184.446885,-1330.792911,-1390.934242
0.655,-1302.913826,-1173.4254,-1316.042745,-1360.513896
0.66,-1329.601752,-1183.52687,-1333.126608,-1409.031618
0.665,-1325.431764,-1189.469571,-1328.421814,-1394.37121
0.67,-1321.370233,-1181.413827,-1332.423507,-1386.812872
0.675,-1320.412818,-1183.175319,-1329.611102,-1383.645177
0.68,-1325.057774,-1183.108001,-1331.634388,-1373.607285
0.685,-1329.915904,-1187.25929,-1342.341722,-1382.313772
0.69,-1337.889371,-1188.740291,-1334.353295,-1386.573518
0.695,-1342.493188,-1190.303569,-1338.205392,-1385.37675
0.7,-1323.266362,-1191.496597,-1337.969779,-1378.128824
0.705,-1322.97091,-1191.672372,-1343.257997,-1385.436589
0.71,-1309.828901,-1186.208378,-1338.313849,-1371.318467
0.715,-1333.622145,-1190.928132,-1339.570456,-1385.077558
0.72,-1328.782714,-1189.095581,-1334.214919,-1394.195435
0.725,-1338.794427,-1190.939352,-1342.001391,-1386.091071
0.73,-1334.355165,-1186.028863,-1339.215165,-1382.807439
0.735,-1331.423084,-1189.13298,-1334.959159,-1387.740367
0.74,-1317.458297,-1189.858521,-1327.84213,-1381.131964
0.745,-1309.12206,-1193.179552,-1324.599636,-1387.882483
0.75,-1316.687878,-1190.703738,-1316.184861,-1381.734088
0.755,-1302.801629,-1185.284623,-1319.513372,-1376.969455
0.76,-1314.440198,-1193.302969,-1321.585277,-1384.247301
0.765,-1285.134342,-1182.40116,-1313.637989,-1377.579059
0.77,-1300.748424,-1186.930179,-1313.783846,-1385.38797
0.775,-1302.199505,-1183.328655,-1306.88373,-1380.339105
0.78,-1299.648894,-1185.591295,-1316.016566,-1373.592326
0.785,-1310.273949,-1189.417212,-1319.509632,-1381.528393
0.79,-1301.66844,-1193.205731,-1318.185708,-1392.721914
0.795,-1318.434411,-1185.523977,-1320.788678,-1378.121345
0.8,-1303.471071,-1183.88964,-1315.578998,-1373.704523
0.805,-1313.452864,-1197.042868,-1325.515912,-1387.239221
0.81,-1333.681983,-1200.72667,-1334.323376,-1383.592818
0.815,-1316.317628,-1184.308509,-1321.809671,-1385.975134
0.82,-1311.687632,-1192.902799,-1325.452333,-1383.058012
0.825,-1331.135111,-1192.173519,-1328.649948,-1390.855704
0.83,-1325.540221,-1185.969025,-1332.404807,-1381.692949
0.835,-1316.665439,-1189.89592,-1323.380429,-1369.598113
0.84,-1315.565908,-1187.105954,-1327.81969,-1370.263815
0.845,-1343.794673,-1195.236497,-1335.542584,-1362.410025
0.85,-1315.442491,-1187.741737,-1329.629802,-1366.232203
0.855,-1325.764615,-1189.948278,-1333.926947,-1374.246808
0.86,-1319.889232,-1191.294642,-1329.278251,-1366.430417
0.865,-1330.536727,-1190.232511,-1334.248578,-1370.985615
0.87,-1336.43829,-1187.229371,-1334.349555,-1373.330533
0.875,-1333.730602,-1176.492118,-1331.974719,-1375.989602
0.88,-1317.577974,-1188.788909,-1327.546677,-1370.839759
0.885,-1333.259375,-1197.633773,-1330.160867,-1376.154157
0.89,-1322.611879,-1190.99919,-1331.884961,-1363.229063
0.895,-1316.175512,-1188.108247,-1328.915481,-1367.290594
0.9,-1340.331525,-1197.091487,-1342.797989,-1378.398097
0.905,-1334.19435,-1194.705431,-1335.66974,-1371.127732
0.91,-1323.281322,-1192.203438,-1337.012364,-1381.547093
0.915,-1327.253095,-1191.059029,-1333.635235,-1372.747108
0.92,-1327.997335,-1199.638359,-1334.947939,-1373.928917
0.925,-1330.402091,-1190.333488,-1335.699659,-1381.341398
0.93,-1322.877412,-1192.027663,-1335.30697,-1365.671218
0.935,-1345.997474,-1196.25375,-1336.4065,-1383.256227
0.94,-1337.130171,-1197.457997,-1337.401314,-1371.56904
0.945,-1339.695742,-1192.353034,-1333.171487,-1372.186123
0.95,-1327.354073,-1202.458244,-1327.576597,-1388.151756
0.955,-1318.935558,-1192.8654,-1321.933088,-1366.108786
0.96,-1331.770894,-1193.643299,-1331.140721,-1379.471448
0.965,-1341.217882,-1198.550048,-1336.709432,-1368.741675
0.97,-1332.238382,-1194.211764,-1334.136381,-1374.452503
0.975,-1312.418782,-1192.831741,-1330.682584,-1385.965785
0.98,-1338.609301,-1203.33338,-1337.388224,-1398.427131
0.985,-1337.790263,-1208.21021,-1331.864392,-1407.43655
0.99,-1314.288732,-1195.344954,-1332.025208,-1390.277889
0.995,-1343.89004,-1194.391279,-1331.875612,-1394.107547
1,-1334.229879,-1199.873973,-1326.370479,-1400.35318
1.005,-1328.088963,-1203.026708,-1324.313534,-1405.031795
1.01,-1328.130102,-1197.992803,-1314.642153,-1398.659005
1.015,-1335.467786,-1202.720037,-1318.262376,-1408.853972
1.02,-1359.264769,-1210.293334,-1319.070194,-1413.334373
1.025,-1372.137505,-1211.291887,-1331.075273,-1408.820313
1.03,-1366.643592,-1209.31722,-1317.764969,-1418.772187
1.035,-1345.816089,-1208.18403,-1315.580868,-1416.588086
1.04,-1368.906231,-1207.940937,-1316.24283,-1417.91575
1.045,-1373.349232,-1205.087393,-1321.269255,-1420.077412
1.05,-1380.084792,-1212.110925,-1327.997335,-1415.757828
1.055,-1365.057874,-1217.889071,-1327.664484,-1424.112764
1.06,-1361.763022,-1210.884238,-1330.312333,-1416.251495
1.065,-1374.388924,-1216.198636,-1332.818066,-1421.173203
1.07,-1366.075127,-1216.744661,-1323.086847,-1411.718736
1.075,-1360.786908,-1213.81258,-1325.431764,-1413.835519
1.08,-1367.357912,-1216.598805,-1325.263468,-1418.693649
1.085,-1369.201683,-1218.420137,-1325.768355,-1424.314719
1.09,-1382.197835,-1216.284654,-1326.770648,-1417.287447
1.095,-1371.857012,-1221.718728,-1337.979128,-1428.959675
1.1,-1378.581352,-1218.221922,-1334.17939,-1425.290833
1.105,-1357.529455,-1216.767101,-1338.394257,-1412.530294
1.11,-1405.063584,-1219.661783,-1350.335758,-1443.492926
1.115,-1391.207254,-1219.695442,-1347.141883,-1427.459975
1.12,-1376.79742,-1216.479129,-1340.039813,-1428.222914
1.125,-1364.631525,-1215.596512,-1338.106285,-1414.602199
1.13,-1360.510156,-1209.279821,-1328.498482,-1408.797874
1.135,-1354.032649,-1209.414458,-1325.057774,-1404.362353
1.14,-1355.786662,-1196.365947,-1318.307255,-1401.621006
1.145,-1363.494596,-1199.017536,-1325.413064,-1405.345946
1.15,-1348.38914,-1202.495643,-1323.068147,-1405.768555
1.155,-1349.361514,-1206.860106,-1317.776189,-1412.111425
1.16,-1378.824446,-1198.983877,-1329.919644,-1410.05822
1.165,-1373.222076,-1202.555481,-1326.31438,-1415.31278
1.17,-1382.055719,-1211.19465,-1333.106039,-1411.666377
1.175,-1380.735535,-1203.221183,-1327.761722,-1410.189117
1.18,-1367.694503,-1206.033588,-1328.92857,-1413.880398
1.185,-1378.349478,-1213.42363,-1329.171664,-1421.382637
1.19,-1373.345492,-1199.111033,-1332.287001,-1403.778928
1.195,-1363.891025,-1204.399252,-1333.367832,-1411.797274
1.2,-1419.215365,-1207.686624,-1335.896004,-1413.738282
1.205,-1433.931872,-1204.82186,-1329.272641,-1409.845046
1.21,-1396.719867,-1208.58794,-1339.291833,-1426.334265
1.215,-1430.913772,-1206.437497,-1338.555073,-1414.213249
1.22,-1426.119221,-1206.093426,-1326.041368,-1417.107932
1.225,-1430.023676,-1203.505416,-1327.541068,-1418.424376
1.23,-1404.356743,-1202.918251,-1328.19929,-1412.062807
1.235,-1500.049563,-1213.786401,-1334.56086,-1428.484707
1.24,-1372.705969,-1202.080514,-1319.365646,-1407.152318
1.245,-1390.773426,-1200.146985,-1326.475196,-1410.196596
1.25,-1460.055073,-1203.71111,-1324.055481,-1405.080413
1.255,-1398.83665,-1201.298875,-1324.111579,-1421.315319
1.26,-1440.042868,-1189.753803,-1320.798028,-1404.354873
1.265,-1515.181198,-1206.852626,-1316.059575,-1412.145084
1.27,-1475.687855,-1203.755989,-1308.317982,-1407.473949
1.275,-1460.814272,-1200.775289,-1319.881752,-1413.540067
1.28,-1468.563345,-1194.37632,-1298.220252,-1398.139159
1.285,-1556.005946,-1196.096674,-1288.57131,-1395.547408
1.29,-1571.275958,-1197.820768,-1290.08223,-1402.264269
1.295,-1377.455642,-1196.22757,-1285.115642,-1411.640198
1.3,-1358.673865,-1192.678405,-1277.463807,-1402.608339
1.305,-1291.247208,-1188.616874,-1273.215281,-1398.322414
1.31,-1289.373519,-1181.563423,-1262.642584,-1387.749717
1.315,-1274.679452,-1180.190879,-1248.674057,-1377.984838
1.32,-1299.359051,-1185.198605,-1249.635212,-1379.660313
1.325,-1262.670633,-1172.146354,-1225.632534,-1371.600829
1.33,-1229.426662,-1173.283284,-1213.582576,-1380.53171
1.335,-1214.620398,-1173.732072,-1206.775958,-1371.855142
1.34,-1203.292241,-1174.711926,-1195.87415,-1369.753318
1.345,-1196.97181,-1170.164207,-1193.102884,-1361.050571
1.35,-1181.776597,-1176.742692,-1180.402184,-1344.894203
1.355,-1175.070956,-1181.043576,-1173.80874,-1368.470533
1.36,-1172.763438,-1173.100029,-1169.358259,-1348.252634
1.365,-1149.703215,-1174.827863,-1167.233996,-1354.094357
1.37,-1152.919529,-1175.624461,-1159.432565,-1359.012326
1.375,-1141.737228,-1164.696474,-1148.063269,-1343.327185
1.38,-1155.223307,-1167.84547,-1164.159798,-1359.618189
1.385,-1124.372872,-1172.228632,-1148.040829,-1356.031625
1.39,-1134.089133,-1179.435419,-1159.099713,-1347.893603
1.395,-1129.253442,-1173.690933,-1166.643092,-1349.987947
1.4,-1135.906724,-1178.421907,-1168.475643,-1356.083984
1.405,-1156.326578,-1180.778044,-1169.70981,-1360.665361
1.41,-1143.734334,-1177.281237,-1188.981514,-1348.40223
1.415,-1164.786231,-1180.097382,-1192.87475,-1349.296066
1.42,-1129.765808,-1184.839575,-1198.929648,-1340.241768
1.425,-1189.660306,-1183.863461,-1226.361814,-1354.962014
1.43,-1205.233249,-1184.581522,-1241.744023,-1357.015219
1.435,-1224.418936,-1190.800975,-1261.363538,-1366.473426
1.44,-1236.521252,-1184.682499,-1267.220221,-1348.439629
1.445,-1230.709448,-1191.186185,-1284.173188,-1355.253726
1.45,-1239.935781,-1195.614227,-1289.854096,-1377.236858
1.455,-1262.947385,-1196.818474,-1305.352241,-1360.478366
1.46,-1266.818182,-1196.923192,-1318.83458,-1361.888309
1.465,-1277.74991,-1205.532441,-1337.477982,-1377.012464
1.47,-1283.898305,-1207.705323,-1338.734588,-1381.328309
1.475,-1288.154311,-1207.963376,-1350.178682,-1384.952272
1.48,-1304.901583,-1206.684331,-1348.735081,-1390.311548
1.485,-1296.03054,-1207.791341,-1354.251433,-1388.01899
1.49,-1312.661876,-1208.225169,-1366.34253,-1387.600121
1.495,-1319.954681,-1210.349433,-1369.573803,-1390.281629
1.5,-1300.727855,-1214.867232,-1372.023438,-1390.939852
1.505,-1314.644023,-1213.150618,-1381.201152,-1376.713272
1.51,-1306.827632,-1211.55368,-1376.971325,-1377.775404
1.515,-1343.736704,-1213.726562,-1383.998597,-1391.844907
1.52,-1331.409994,-1223.577459,-1385.853588,-1386.736204
1.525,-1330.101029,-1213.603145,-1382.914026,-1379.884707
1.53,-1324.83151,-1213.8051,-1390.431225,-1390.165692
1.535,-1326.779998,-1218.966162,-1389.49625,-1389.1447
1.54,-1340.17258,-1212.125885,-1388.527616,-1378.635581
1.545,-1337.797743,-1214.437143,-1393.59892,-1386.923199
1.55,-1335.946493,-1222.582645,-1392.585408,-1388.886647
1.555,-1329.555004,-1216.580106,-1393.684938,-1397.219144
1.56,-1339.78737,-1213.202976,-1390.173172,-1377.513611
1.565,-1332.733919,-1224.224461,-1386.010663,-1385.154226
1.57,-1347.738397,-1219.149417,-1390.012356,-1385.464638
1.575,-1343.609548,-1214.53812,-1383.740544,-1399.384546
1.58,-1333.661414,-1216.363192,-1381.354488,-1379.121768
1.585,-1328.825723,-1218.966162,-1385.861067,-1398.303715
1.59,-1332.262691,-1222.851918,-1388.980144,-1391.938405
1.595,-1324.285485,-1207.873619,-1386.631487,-1393.512903
1.6,-1333.190186,-1217.055073,-1383.590948,-1397.110687
1.605,-1331.316497,-1212.140845,-1380.804723,-1388.550056
1.61,-1343.257997,-1209.276081,-1379.088109,-1389.017543
1.615,-1344.26403,-1213.696643,-1394.963984,-1391.852387
1.62,-1351.268863,-1229.321945,-1393.086554,-1402.828994
1.625,-1344.29021,-1219.126978,-1389.802922,-1399.534142
1.63,-1339.447039,-1217.518821,-1382.547516,-1395.506269
1.635,-1342.805469,-1230.425215,-1387.158813,-1414.725615
1.64,-1359.253549,-1221.438236,-1391.631733,-1400.435458
1.645,-1334.652487,-1218.816566,-1385.270163,-1388.505177
1.65,-1332.67782,-1225.514727,-1380.53171,-1401.998736
1.655,-1341.560083,-1222.219875,-1386.859621,-1405.345946
1.66,-1344.593141,-1217.731995,-1385.277643,-1397.645492
1.665,-1362.735396,-1230.552372,-1383.366554,-1409.097066
1.67,-1352.005623,-1229.931549,-1379.458359,-1397.35378
1.675,-1350.307709,-1229.093811,-1378.717859,-1395.839121
1.68,-1341.560083,-1221.965562,-1371.006185,-1396.287909
1.685,-1354.163545,-1231.229294,-1379.450879,-1413.03892
1.69,-1318.638236,-1223.296966,-1363.552564,-1390.775296
1.695,-1356.755296,-1219.833819,-1375.793257,-1404.369832
1.7,-1367.275635,-1231.984754,-1384.956012,-1424.920583
1.705,-1358.049301,-1230.514973,-1389.010063,-1424.789686
1.71,-1367.283114,-1217.017674,-1386.979298,-1421.64817
1.715,-1367.395311,-1221.857105,-1386.489371,-1420.847832
1.72,-1377.126531,-1227.070525,-1390.307809,-1420.91889
1.725,-1361.961237,-1214.18657,-1373.496958,-1388.703391
1.73,-1356.269109,-1209.930564,-1369.641121,-1392.260036
1.735,-1364.410871,-1209.470556,-1376.930186,-1400.240983
1.74,-1359.646239,-1213.479729,-1367.318644,-1402.357766
1.745,-1370.271295,-1218.468755,-1367.797351,-1412.365738
1.75,-1364.040621,-1222.582645,-1361.574157,-1410.578066
1.755,-1388.604284,-1218.102245,-1364.633395,-1421.64817
1.76,-1419.843668,-1214.291287,-1365.325277,-1418.177543
1.765,-1421.380767,-1224.740568,-1357.516366,-1419.78196
1.77,-1423.243237,-1220.91839,-1352.011233,-1436.360937
1.775,-1434.937905,-1216.79328,-1359.700467,-1425.930356
1.78,-1430.188232,-1227.178982,-1365.94984,-1439.012526
1.785,-1427.480544,-1231.625723,-1355.709994,-1444.596196
1.79,-1408.515511,-1224.317959,-1357.901575,-1435.84109
1.795,-1420.610348,-1217.963869,-1354.415989,-1432.276966
1.8,-1428.3856,-1219.149417,-1355.377143,-1432.707054
1.805,-1422.03151,-1213.42737,-1353.185562,-1432.897789
1.81,-1428.523976,-1217.862892,-1353.204261,-1434.412449
1.815,-1414.256258,-1216.351972,-1356.861883,-1431.330771
1.82,-1405.691887,-1222.429309,-1354.838597,-1433.398936
1.825,-1388.735181,-1216.591326,-1344.613711,-1429.322445
1.83,-1398.642176,-1218.984862,-1348.978174,-1421.951102
1.835,-1379.8043,-1211.856612,-1343.461822,-1426.005154
1.84,-1419.076989,-1225.424969,-1357.303191,-1431.929155
1.845,-1415.827016,-1217.399144,-1354.498266,-1424.501714
1.85,-1407.730132,-1218.049887,-1358.776712,-1436.682568
1.855,-1400.205454,-1223.790633,-1352.946208,-1432.905269
1.86,-1403.7247,-1204.373072,-1346.438782,-1413.581206
1.865,-1404.741952,-1218.562253,-1354.576804,-1425.272133
1.87,-1398.421521,-1224.044946,-1357.205954,-1418.555273
1.875,-1392.336704,-1212.043607,-1355.216327,-1434.315211
1.88,-1390.350817,-1211.92767,-1352.273026,-1427.695588
1.885,-1397.707201,-1220.746354,-1358.485,-1434.778959
1.89,-1392.310525,-1211.93889,-1351.970094,-1415.525954
1.895,-1384.946662,-1216.322053,-1346.285446,-1417.56046
1.9,-1385.253334,-1219.702922,-1353.028486,-1416.685323
1.905,-1386.87645,-1219.183076,-1347.785146,-1421.857605
1.91,-1377.313526,-1217.492641,-1350.459174,-1407.574927
1.915,-1375.903584,-1220.593018,-1342.175296,-1414.093572
1.92,-1365.93675,-1223.566239,-1348.581745,-1417.769894
1.925,-1361.000083,-1214.17909,-1349.711195,-1405.622699
1.93,-1369.485916,-1221.120344,-1351.326831,-1415.092126
1.935,-1392.231987,-1227.27248,-1357.553765,-1427.314119
1.94,-1371.5653,-1223.308186,-1344.939082,-1410.596766
1.945,-1357.604253,-1216.557666,-1343.431902,-1411.026854
1.95,-1367.739382,-1216.819459,-1347.575712,-1411.142791
1.955,-1367.46637,-1221.722468,-1350.492834,-1407.257035
1.96,-1362.368886,-1224.2843,-1349.733634,-1418.686169
1.965,-1368.865092,-1224.976181,-1353.279059,-1411.086693
1.97,-1361.448871,-1234.153896,-1351.869117,-1414.748055
1.975,-1366.927824,-1224.669509,-1350.047786,-1410.832379
1.98,-1354.586154,-1219.932926,-1340.456812,-1409.169994
1.985,-1364.713803,-1223.310056,-1340.284777,-1421.201252
1.99,-1369.942183,-1224.772357,-1345.883407,-1416.77695
1.995,-1356.919852,-1223.212818,-1347.083915,-1417.020044
2,-1361.882699,-1227.891433,-1350.360067,-1417.749324
2.005,-1367.511248,-1231.930525,-1349.600867,-1421.107755
2.01,-1369.545754,-1218.466885,-1345.75625,-1407.898428
2.015,-1362.96727,-1221.238151,-1345.39722,-1406.488486
2.02,-1355.255596,-1226.915319,-1345.184046,-1419.465939
2.025,-1376.292533,-1224.046816,-1349.301675,-1411.582229
2.03,-1360.846747,-1219.308363,-1343.422553,-1409.981552
2.035,-1369.964623,-1229.439752,-1352.252457,-1418.175673
2.04,-1358.711264,-1216.305223,-1354.526316,-1400.564484
2.045,-1336.503738,-1216.342622,-1340.763484,-1386.52864
2.05,-1335.935273,-1212.815897,-1338.927193,-1407.82737
2.055,-1318.316604,-1211.342376,-1340.355835,-1395.332364
2.06,-1304.871664,-1210.43358,-1337.823922,-1394.625523
2.065,-1322.557651,-1200.283492,-1333.998005,-1385.922776
2.07,-1292.967562,-1212.150194,-1338.235311,-1390.287239
2.075,-1286.213303,-1197.695481,-1338.527024,-1374.979829
2.08,-1281.011102,-1197.186855,-1339.978105,-1384.299659
2.085,-1275.401252,-1202.908902,-1340.000544,-1380.705615
2.09,-1268.220644,-1195.137389,-1333.945646,-1367.862799
2.095,-1256.836389,-1190.772926,-1325.702907,-1356.033495
2.1,-1289.71011,-1192.927109,-1341.593742,-1369.837466
2.105,-1291.131272,-1194.692341,-1332.737659,-1366.763268
2.11,-1294.138151,-1191.341391,-1341.459105,-1370.607886
2.115,-1283.591633,-1194.408109,-1339.705092,-1370.203976
2.12,-1265.453118,-1198.989486,-1329.641021,-1378.813226
2.125,-1300.043453,-1196.809125,-1341.563822,-1372.765808
2.13,-1298.30814,-1199.434534,-1338.605562,-1353.797035
2.135,-1298.315619,-1196.738067,-1338.055796,-1390.679929
2.14,-1288.124392,-1202.841583,-1351.238944,-1372.073926
2.145,-1302.463168,-1201.338144,-1347.820675,-1369.916004
2.15,-1315.190048,-1201.622376,-1346.717405,-1389.397143
2.155,-1299.284253,-1202.138482,-1347.293349,-1376.662784
2.16,-1300.054673,-1195.391703,-1346.777243,-1372.425477
2.165,-1308.686362,-1204.995766,-1350.158113,-1377.986708
2.17,-1317.755619,-1209.008678,-1343.366454,-1379.78186
2.175,-1307.403576,-1204.288925,-1353.131333,-1369.908524
